freq,stk_flow,indic_fo,unit,geo\TIME_PERIOD	1990 	2000 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,DECR,FOR,MIO_EUR,BG	: 	: 	0 	-1.53 	-2.56 	-2.56 	0 	0 	0 	0 b	82.83 	20.45 	31.19 	26.08 	5.11 	26.08 	25.56 	: 	: 
A,DECR,FOR,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.06 	3.14 	10.34 	8.9 	-4.09 	-39.97 	-71.31 	: 	: 
A,DECR,FOR,MIO_EUR,DK	: 	: 	: 	: 	: 	: 	8.59 	8.32 	3.76 	1.74 	5.9 	36.33 	23.51 	0.27 	18.78 	7.1 	: 	: 	: 
A,DECR,FOR,MIO_EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21.9 	21.9 	: 	: 	22.87 e	: 	: 
A,DECR,FOR,MIO_EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.74 	0.72 	0.41 	1.08 	0.47 	0.51 	0.27 	0.42 	: 
A,DECR,FOR,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	8.83 	11.01 	7.29 	5.85 	4.16 	4.16 	4.26 	3.06 	6.61 	2.74 	2.7 
A,DECR,FOR,MIO_EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.93 	2 	0.6 	0.1 	0.19 	0.07 	0.08 	0.05 	: 
A,DECR,FOR,MIO_NAC,BG	: 	: 	0 	-3 	-5 	-5 	0 	0 	0 	0 b	162 	40 	61 	51 	10 	51 	50 	: 	: 
A,DECR,FOR,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.06 	3.14 	10.34 	8.9 	-4.09 	-39.97 	-71.31 	: 	: 
A,DECR,FOR,MIO_NAC,DK	: 	: 	: 	: 	: 	: 	64 	62 	28 	13 	44 	271 	175 	2 	140 	53 	: 	: 	: 
A,DECR,FOR,MIO_NAC,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21.9 	21.9 	: 	: 	22.87 e	: 	: 
A,DECR,FOR,MIO_NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.1 	3 	1.8 	4.6 	2 	2.2 	1.2 	1.9 	: 
A,DECR,FOR,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	8.83 	11.01 	7.29 	5.85 	4.16 	4.16 	4.26 	3.06 	6.61 	2.74 	2.7 
A,DECR,FOR,MIO_NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.93 	2 	0.6 	0.1 	0.19 	0.07 	0.08 	0.05 	: 
A,DECR,FOR,THS_HA,AT	: 	: 	: 	: 	: 	8.45 p	8.45 p	8.45 p	8.45 p	8.45 p	8.45 p	8.45 p	8.45 p	8.45 p	8.45 p	8.45 p	8.45 p	8.45 p	8.45 p
A,DECR,FOR,THS_HA,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20.7 	: 	0.31 	: 	: 
A,DECR,FOR,THS_HA,BG	: 	: 	0 	0 	0 	0 	0 	0 	0 	-2 b	16 	4 	6 	5 	1 	5 	5 	0 	: 
A,DECR,FOR,THS_HA,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0.1 	0.04 	0.06 	0 	0.02 	0.82 	: 
A,DECR,FOR,THS_HA,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.14 	4.15 	5.78 	5.77 	5.77 	5.77 	5.77 	5.98 	: 
A,DECR,FOR,THS_HA,DK	: 	: 	: 	: 	: 	: 	0.66 	0.66 	0.32 	0.14 	0.46 	2.58 	1.85 	0.02 	1.4 	0.52 	: 	: 	: 
A,DECR,FOR,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0.4 	0.2 	0 	0 	0 	: 
A,DECR,FOR,THS_HA,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.29 	1.29 	1.29 	1.29 	0.5 	0.5 	0.5 	0.5 	: 
A,DECR,FOR,THS_HA,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.31 	: 	: 
A,DECR,FOR,THS_HA,LU	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,DECR,FOR,THS_HA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.19 	2.19 	: 	: 	2.29 	: 	: 
A,DECR,FOR,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7 	12 	6 	: 	9 	8 	: 	: 
A,DECR,FOR,THS_HA,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.8 	0.7 	0.4 	1.1 	0.5 	0.5 	0.3 	0.4 	: 
A,DECR,FOR,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	80.74 	74 	74 	74 	74 	74 	74 	: 
A,DECR,FOR,THS_HA,SI	: 	: 	: 	: 	: 	: 	: 	: 	4.53 	5.65 	4.68 	3.92 	2.83 	2.77 	2.58 	1.86 	3.67 	1.52 	1.29 
A,DECR,FOR,THS_HA,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.26 	2 	0.8 	0.13 	0.25 	0.09 	0.1 	0.07 	: 
A,DECR,OLWTC_AWS,MIO_EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 
A,DECR,OLWTC_AWS,MIO_NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 
A,DECR,OLWTC_AWS,THS_HA,AT	: 	: 	: 	: 	: 	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e
A,DECR,OLWTC_AWS,THS_HA,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	: 	: 
A,DECR,OLWTC_AWS,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 
A,DECR,OLWTC_AWS,THS_HA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.22 	1.22 	: 	: 	: 	: 	: 
A,DECR,OLWTC_AWS,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	: 	0 	: 	: 	: 
A,DECR,OLWTC_AWS,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.61 	9.7 	9.87 	10.81 	11.8 	12.88 	13.95 	: 
A,DECR,OWL,MIO_EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,DECR,OWL,MIO_EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,DECR,OWL,MIO_NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,DECR,OWL,MIO_NAC,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,DECR,OWL,THS_HA,AT	: 	: 	: 	: 	: 	1 p	1 p	1 p	1 p	1 p	1 p	1 p	1 p	1 p	1 p	1 p	1 p	1 p	1 p
A,DECR,OWL,THS_HA,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	29 	: 	: 	20.7 	: 	: 	: 	: 	: 
A,DECR,OWL,THS_HA,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,DECR,OWL,THS_HA,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0.03 	0 	0.01 	0 	0 	: 
A,DECR,OWL,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,DECR,OWL,THS_HA,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	: 	: 	: 	: 
A,DECR,OWL,THS_HA,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,DECR,OWL,THS_HA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,DECR,OWL,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27 	29 	22 	: 	6 	3 	: 	: 
A,DECR,OWL,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	61.25 	61.59 	61.59 	61.59 	61.59 	61.59 	61.59 	: 
A,DECR,OWL_AWS,MIO_EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 
A,DECR,OWL_AWS,MIO_NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 
A,DECR,OWL_AWS,THS_HA,AT	: 	: 	: 	: 	: 	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e
A,DECR,OWL_AWS,THS_HA,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20.7 	: 	: 	: 	: 	: 
A,DECR,OWL_AWS,THS_HA,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	: 
A,DECR,OWL_AWS,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 
A,DECR,OWL_AWS,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	: 	0 	: 	: 	: 
A,DECR,OWL_AWS,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.28 	10.34 	10.34 	10.34 	10.34 	10.34 	10.34 	: 
A,INCR,FAWS,MIO_EUR,BG	: 	: 	24.03 	2.56 	51.13 	37.84 	15.85 	21.47 	33.23 	0 b	186.11 	72.09 	46.53 	75.67 	71.58 	51.64 	72.09 	5.11 	: 
A,INCR,FAWS,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.84 	4.89 	25.29 	21.78 	-10.01 	-97.8 	-174.49 	: 	: 
A,INCR,FAWS,MIO_EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0.01 	0.01 	0 	: 
A,INCR,FAWS,MIO_EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.61 e	: 	: 
A,INCR,FAWS,MIO_EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.85 	2.39 	2.02 	1.74 	1.34 	1.16 	0.83 	0.66 	: 
A,INCR,FAWS,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	9.05 	8.55 	4.63 	5.76 	4.08 	6.53 	5.88 	5.64 	5.74 	2.61 	2.25 
A,INCR,FAWS,MIO_EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.28 	2 	1.77 	1.04 	1.25 	1.76 	1.25 	1.04 	: 
A,INCR,FAWS,MIO_NAC,BG	: 	: 	47 	5 	100 	74 	31 	42 	65 	0 b	364 	141 	91 	148 	140 	101 	141 	10 	: 
A,INCR,FAWS,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.84 	4.89 	25.29 	21.78 	-10.01 	-97.8 	-174.49 	: 	: 
A,INCR,FAWS,MIO_NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.27 	0.41 	0.37 	0.17 	: 
A,INCR,FAWS,MIO_NAC,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.61 e	: 	: 
A,INCR,FAWS,MIO_NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.1 	10 	8.8 	7.4 	5.7 	5 	3.7 	3 	: 
A,INCR,FAWS,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	9.05 	8.55 	4.63 	5.76 	4.08 	6.53 	5.88 	5.64 	5.74 	2.61 	2.25 
A,INCR,FAWS,MIO_NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.28 	2 	1.77 	1.04 	1.25 	1.76 	1.25 	1.04 	: 
A,INCR,FAWS,THS_HA,AT	: 	: 	: 	: 	: 	6.88 p	6.88 p	6.88 p	6.88 p	6.88 p	6.88 p	6.88 p	6.88 p	6.88 p	6.88 p	6.88 p	6.88 p	6.88 p	6.88 p
A,INCR,FAWS,THS_HA,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21 	16.1 	11.3 	2.9 	: 	: 	: 	: 
A,INCR,FAWS,THS_HA,BG	: 	: 	13 	1 	24 	16 	7 	10 	15 	16 b	36 	14 	9 	16 	14 	10 	14 	1 	: 
A,INCR,FAWS,THS_HA,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 
A,INCR,FAWS,THS_HA,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.47 	6.47 	14.13 	14.12 	14.13 	14.12 	14.13 	12.77 	: 
A,INCR,FAWS,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	1.4 	1.2 	0.3 	0.3 	0.4 	3.4 	: 
A,INCR,FAWS,THS_HA,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.02 	7.02 	7.02 	7.02 	7.93 	7.93 	7.93 	7.93 	: 
A,INCR,FAWS,THS_HA,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.47 	: 	: 
A,INCR,FAWS,THS_HA,LU	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,INCR,FAWS,THS_HA,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.46 	0.55 	0.46 	0.18 	: 
A,INCR,FAWS,THS_HA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.46 	: 	: 
A,INCR,FAWS,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5 	3 	8 	: 	3 	5 	: 	: 
A,INCR,FAWS,THS_HA,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4 	2.5 	2.2 	1.8 	1.4 	1.2 	0.9 	0.7 	: 
A,INCR,FAWS,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	73.32 	66.67 	66.77 	58.25 	57.71 	56.61 	56.79 	: 
A,INCR,FAWS,THS_HA,SI	: 	: 	: 	: 	: 	: 	: 	: 	4.64 	4.39 	2.97 	3.86 	2.78 	4.35 	3.57 	3.42 	3.19 	1.45 	1.07 
A,INCR,FAWS,THS_HA,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.73 	3 	2.35 	1.36 	1.62 	2.29 	1.61 	1.34 	: 
A,INCR,FAWS,THS_HA,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10 	6 	7 	9.09 	13.54 	: 	: 	: 	: 
A,INCR,FNAWS,MIO_EUR,BG	: 	: 	0.51 	0 	0 	0 	0 	0 	0 	0 b	20.45 	36.81 	26.08 	7.67 	10.23 	10.23 	15.34 	0 	: 
A,INCR,FNAWS,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 	: 
A,INCR,FNAWS,MIO_EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 
A,INCR,FNAWS,MIO_EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.44 e	: 	: 
A,INCR,FNAWS,MIO_EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 
A,INCR,FNAWS,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,INCR,FNAWS,MIO_EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.15 	0.02 	0.01 	0 	0 	: 
A,INCR,FNAWS,MIO_NAC,BG	: 	: 	1 	0 	0 	0 	0 	0 	0 	0 b	40 	72 	51 	15 	20 	20 	30 	0 	: 
A,INCR,FNAWS,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 	: 
A,INCR,FNAWS,MIO_NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.04 	0.2 	0.05 	0.06 	: 
A,INCR,FNAWS,MIO_NAC,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.44 e	: 	: 
A,INCR,FNAWS,MIO_NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 
A,INCR,FNAWS,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,INCR,FNAWS,MIO_NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.15 	0.02 	0.01 	0 	0 	: 
A,INCR,FNAWS,THS_HA,AT	: 	: 	: 	: 	: 	5.15 p	5.15 p	5.15 p	5.15 p	5.15 p	5.15 p	5.15 p	5.15 p	5.15 p	5.15 p	5.15 p	5.15 p	5.15 p	5.15 p
A,INCR,FNAWS,THS_HA,BG	: 	: 	0 	0 	0 	0 	0 	0 	0 	3 b	4 	7 	5 	2 	2 	2 	3 	0 	: 
A,INCR,FNAWS,THS_HA,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0.03 	0 	0.02 	0.01 	0.01 	: 
A,INCR,FNAWS,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	1 	0 	0 	0 	0 	0 	0 	: 
A,INCR,FNAWS,THS_HA,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.02 	2.02 	2.02 	2.02 	2.28 	2.28 	2.28 	2.28 	: 
A,INCR,FNAWS,THS_HA,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.22 	: 	: 
A,INCR,FNAWS,THS_HA,LU	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,INCR,FNAWS,THS_HA,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.07 	0.26 	0.07 	0.07 	: 
A,INCR,FNAWS,THS_HA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.34 	: 	: 
A,INCR,FNAWS,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12 	2 	3 	: 	8 	2 	: 	: 
A,INCR,FNAWS,THS_HA,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	: 
A,INCR,FNAWS,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19.91 	19.92 	19.92 	19.92 	19.92 	19.92 	19.92 	: 
A,INCR,FNAWS,THS_HA,SI	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,INCR,FNAWS,THS_HA,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.62 	0.07 	0.03 	0 	0 	: 
A,INCR,FOR,MIO_EUR,BG	: 	: 	24.03 	2.56 	51.13 	37.84 	15.85 	21.47 	33.23 	0 b	206.57 	108.91 	72.6 	83.34 	81.81 	61.87 	87.43 	5.11 	: 
A,INCR,FOR,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.84 	4.89 	25.29 	21.78 	-10.01 	-97.8 	-174.49 	: 	: 
A,INCR,FOR,MIO_EUR,DK	: 	: 	: 	: 	: 	: 	52.23 	50.6 	21.09 	61.81 	6.44 	39.82 	22.7 	13.44 	25.76 	20.89 	: 	: 	: 
A,INCR,FOR,MIO_EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	0.01 	0.01 	0 	: 
A,INCR,FOR,MIO_EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31.2 	31.2 	: 	: 	18.06 e	: 	: 
A,INCR,FOR,MIO_EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.85 	2.39 	2.02 	1.74 	1.34 	1.16 	0.83 	0.66 	: 
A,INCR,FOR,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	9.05 	8.55 	4.63 	5.76 	4.08 	6.53 	5.88 	5.64 	5.74 	2.61 	2.25 
A,INCR,FOR,MIO_EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.28 	2 	1.77 	1.19 	1.27 	1.77 	1.25 	1.04 	: 
A,INCR,FOR,MIO_NAC,BG	: 	: 	47 	5 	100 	74 	31 	42 	65 	0 b	404 	213 	142 	163 	160 	121 	171 	10 	: 
A,INCR,FOR,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.84 	4.89 	25.29 	21.78 	-10.01 	-97.8 	-174.49 	: 	: 
A,INCR,FOR,MIO_NAC,DK	: 	: 	: 	: 	: 	: 	389 	377 	157 	461 	48 	297 	169 	100 	192 	156 	: 	: 	: 
A,INCR,FOR,MIO_NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.31 	0.61 	0.42 	0.23 	: 
A,INCR,FOR,MIO_NAC,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31.2 	31.2 	: 	: 	18.06 e	: 	: 
A,INCR,FOR,MIO_NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.1 	10 	8.8 	7.4 	5.7 	5 	3.7 	3 	: 
A,INCR,FOR,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	9.05 	8.55 	4.63 	5.76 	4.08 	6.53 	5.88 	5.64 	5.74 	2.61 	2.25 
A,INCR,FOR,MIO_NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.28 	2 	1.77 	1.19 	1.27 	1.77 	1.25 	1.04 	: 
A,INCR,FOR,THS_HA,AT	: 	: 	: 	: 	: 	12.03 p	12.03 p	12.03 p	12.03 p	12.03 p	12.03 p	12.03 p	12.03 p	12.03 p	12.03 p	12.03 p	12.03 p	12.03 p	12.03 p
A,INCR,FOR,THS_HA,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	29 	21 	16.1 	11.3 	2.9 	: 	: 	: 	: 
A,INCR,FOR,THS_HA,BG	: 	: 	13 	1 	24 	16 	7 	10 	15 	19 b	40 	21 	14 	18 	16 	12 	17 	1 	: 
A,INCR,FOR,THS_HA,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0.03 	0 	0.02 	0.01 	0.01 	: 
A,INCR,FOR,THS_HA,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.47 	6.47 	14.13 	14.12 	14.13 	14.12 	14.13 	12.77 	: 
A,INCR,FOR,THS_HA,DK	: 	: 	: 	: 	: 	: 	4.01 	4.01 	1.78 	4.85 	0.51 	2.83 	1.79 	1.14 	1.91 	1.53 	: 	: 	: 
A,INCR,FOR,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	1 	1.4 	1.2 	0.3 	0.3 	0.4 	3.4 	: 
A,INCR,FOR,THS_HA,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.04 	9.04 	9.04 	9.04 	10.2 	10.2 	10.2 	10.2 	: 
A,INCR,FOR,THS_HA,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	1.69 	: 	: 
A,INCR,FOR,THS_HA,LU	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,INCR,FOR,THS_HA,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.52 	0.81 	0.52 	0.25 	: 
A,INCR,FOR,THS_HA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.12 	3.12 	: 	: 	1.81 	: 	: 
A,INCR,FOR,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17 	5 	11 	: 	11 	7 	: 	: 
A,INCR,FOR,THS_HA,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4 	2.5 	2.2 	1.8 	1.4 	1.2 	0.9 	0.7 	: 
A,INCR,FOR,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	93.23 	86.59 	86.69 	78.17 	77.63 	76.53 	76.71 	: 
A,INCR,FOR,THS_HA,SI	: 	: 	: 	: 	: 	: 	: 	: 	4.64 	4.39 	2.97 	3.86 	2.78 	4.35 	3.57 	3.42 	3.19 	1.45 	1.07 
A,INCR,FOR,THS_HA,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.73 	3 	2.35 	1.98 	1.69 	2.32 	1.61 	1.34 	: 
A,INCR,FOR,THS_HA,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10 	6 	7 	9.09 	13.54 	: 	: 	: 	: 
A,INCR,OLWTC_AWS,MIO_EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 
A,INCR,OLWTC_AWS,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	0 	1.04 	: 
A,INCR,OLWTC_AWS,MIO_NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 
A,INCR,OLWTC_AWS,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	0 	1.04 	: 
A,INCR,OLWTC_AWS,THS_HA,AT	: 	: 	: 	: 	: 	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e	0 e
A,INCR,OLWTC_AWS,THS_HA,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	: 	: 
