Category,Scenario,Gas,Gapfilled 2021,Gapfilled 2022,Gapfilled 2023,Gapfilled 2024,Gapfilled 2025,Gapfilled 2026,Gapfilled 2027,Gapfilled 2028,Gapfilled 2029,Gapfilled 2030,Gapfilled 2031,Gapfilled 2032,Gapfilled 2033,Gapfilled 2034,Gapfilled 2035,Gapfilled 2036,Gapfilled 2037,Gapfilled 2038,Gapfilled 2039,Gapfilled 2040,Gapfilled 2041,Gapfilled 2042,Gapfilled 2043,Gapfilled 2044,Gapfilled 2045,Gapfilled 2046,Gapfilled 2047,Gapfilled 2048,Gapfilled 2049,Gapfilled 2050,Reported Value 2021,Reported Value 2022,Reported Value 2023,Reported Value 2024,Reported Value 2025,Reported Value 2026,Reported Value 2027,Reported Value 2028,Reported Value 2029,Reported Value 2030,Reported Value 2031,Reported Value 2032,Reported Value 2033,Reported Value 2034,Reported Value 2035,Reported Value 2036,Reported Value 2037,Reported Value 2038,Reported Value 2039,Reported Value 2040,Reported Value 2041,Reported Value 2042,Reported Value 2043,Reported Value 2044,Reported Value 2045,Reported Value 2046,Reported Value 2047,Reported Value 2048,Reported Value 2049,Reported Value 2050
IB.Navigation,WAM,Total,65.9,64.8,64.9,65.1,65.2,65.4,65.5,65.7,65.8,65.9,66.1,66.2,66.3,66.4,66.6,66.7,66.8,66.9,67.0,67.1,67.2,67.3,67.4,67.5,67.5,67.6,67.7,67.8,67.9,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IB.Navigation,WEM,Total,65.9,64.8,64.9,65.1,65.2,65.4,65.5,65.7,65.8,65.9,66.1,66.2,66.3,66.4,66.6,66.7,66.8,66.9,67.0,67.1,67.2,67.3,67.4,67.5,67.5,67.6,67.7,67.8,67.9,68.0,65.862738886809,64.754170954216,64.9089070456602,65.0617203302216,65.2126937918199,65.3617364560195,65.5087572340087,65.6536648791726,65.7963679445201,65.9367747409302,66.0665276442099,66.1930707996852,66.3163346050736,66.4362484739193,66.5527408233533,66.6657390617248,66.775169576103,66.8844382502543,66.9900052080038,67.0917931425444,67.1897236564266,67.283717248027,67.3736932978705,67.4595700548054,67.5412646220294,67.6413754301659,67.7372189060902,67.828704350277,67.9157397291514,67.9982316577807
Total excluding LULUCF,WAM,ESR,48805.1,47618.3,47219.4,46764.8,45983.5,45316.3,44501.3,43518.3,42589.2,41684.6,40682.7,39675.7,38650.1,37733.8,36909.8,36095.4,35324.8,34647.7,34036.1,33474.0,32921.9,32450.1,31974.2,31528.9,31329.2,31038.1,30790.7,30560.6,30363.3,29978.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total excluding LULUCF,WAM,ETS,28703.3,26758.1,27620.1,27460.3,27333.8,27110.9,26537.0,26293.8,26207.9,26077.7,25920.5,25796.0,25705.5,25632.9,25662.1,25608.2,25504.2,25499.3,25520.2,25522.0,25494.2,25542.1,25398.2,25197.8,25173.7,25182.5,25189.7,25181.6,25175.2,25120.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total excluding LULUCF,WAM,Total,77532.4,74409.9,74875.5,74263.7,73358.3,72470.8,71084.4,69858.6,68843.8,67809.3,66650.5,65519.2,64403.4,63414.8,62620.3,61752.0,60877.4,60195.3,59604.7,59044.4,58464.5,58040.6,57420.8,56775.1,56551.2,56269.1,56028.7,55790.6,55586.9,55147.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total excluding LULUCF,WEM,ESR,48805.1,47618.3,47219.4,46764.8,45983.5,45316.3,44501.3,43518.3,42589.2,41684.6,40682.7,39675.7,38650.1,37733.8,36909.8,36095.4,35324.8,34647.7,34036.1,33474.0,32921.9,32450.1,31974.2,31528.9,31329.2,31038.1,30790.7,30560.6,30363.3,29978.9,48805.0820962277,47618.2583204462,47219.4059630515,46764.8280062227,45983.4748038154,45316.3154550657,44501.3460796985,43518.3223274056,42589.173499387,41684.5868573562,40682.723911104,39675.7466006413,38650.0689757021,37733.7670067593,36909.8353445731,36095.4034218499,35324.8246062916,34647.6524831029,34036.1049675775,33474.0428944802,32921.9108628677,32450.1343953262,31974.1984145617,31528.88199954,31329.1572502751,31038.148401383,30790.6585542267,30560.5867838189,30363.3316164077,29978.9050827219
Total excluding LULUCF,WEM,ETS,28703.3,26758.1,27620.1,27460.3,27333.8,27110.9,26537.0,26293.8,26207.9,26077.7,25920.5,25796.0,25705.5,25632.9,25662.1,25608.2,25504.2,25499.3,25520.2,25522.0,25494.2,25542.1,25398.2,25197.8,25173.7,25182.5,25189.7,25181.6,25175.2,25120.2,28703.349,26758.0929537585,27620.0613929893,27460.3400654274,27333.7784235584,27110.9393464641,26537.0059498004,26293.8491926835,26207.9272039606,26077.745385642,25920.499428275,25795.9525832942,25705.5345448546,25632.942881193,25662.0524961454,25608.2108730676,25504.2251155565,25499.2975397696,25520.2420558623,25521.9882231026,25494.1777449834,25542.1330316435,25398.2328913093,25197.8131194883,25173.704694738,25182.5412486515,25189.7043928626,25181.6280449172,25175.2394490885,25120.1879483772
Total excluding LULUCF,WEM,Total,77532.4,74409.9,74875.5,74263.7,73358.3,72470.8,71084.4,69858.6,68843.8,67809.3,66650.5,65519.2,64403.4,63414.8,62620.3,61752.0,60877.4,60195.3,59604.7,59044.4,58464.5,58040.6,57420.8,56775.1,56551.2,56269.1,56028.7,55790.6,55586.9,55147.5,77532.3511799922,74409.8813358139,74875.5105682603,74263.7244344799,73358.3227408137,72470.8374655799,71084.4478441593,69858.5524509443,68843.7667503975,67809.283406243,66650.4596188186,65519.2205795698,64403.4100323858,63414.8015159761,62620.2645849372,61751.9910391363,60877.4264660669,60195.3267670912,59604.7237676585,59044.4078618015,58464.4653520698,58040.6441711885,57420.8080500897,56775.071863247,56551.2386892318,56269.0663942533,56028.739691308,55790.5915729548,55586.9478097149,55147.4697753177
Total including LULUCF,WAM,ESR,48805.1,47618.3,47219.4,46764.8,45983.5,45316.3,44501.3,43518.3,42589.2,41684.6,40682.7,39675.7,38650.1,37733.8,36909.8,36095.4,35324.8,34647.7,34036.1,33474.0,32921.9,32450.1,31974.2,31528.9,31329.2,31038.1,30790.7,30560.6,30363.3,29978.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total including LULUCF,WAM,ETS,28703.3,26758.1,27620.1,27460.3,27333.8,27110.9,26537.0,26293.8,26207.9,26077.7,25920.5,25796.0,25705.5,25632.9,25662.1,25608.2,25504.2,25499.3,25520.2,25522.0,25494.2,25542.1,25398.2,25197.8,25173.7,25182.5,25189.7,25181.6,25175.2,25120.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total including LULUCF,WAM,Total,67130.7,68218.4,68697.9,68034.2,67027.4,66107.3,64779.0,63636.6,62704.8,61780.3,60496.0,59250.6,58034.0,56956.4,56072.8,55591.1,55103.8,54808.7,54609.3,54436.2,53963.0,53648.8,53138.6,52602.5,52488.1,52449.3,52451.2,52454.8,52492.0,52292.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total including LULUCF,WEM,ESR,48805.1,47618.3,47219.4,46764.8,45983.5,45316.3,44501.3,43518.3,42589.2,41684.6,40682.7,39675.7,38650.1,37733.8,36909.8,36095.4,35324.8,34647.7,34036.1,33474.0,32921.9,32450.1,31974.2,31528.9,31329.2,31038.1,30790.7,30560.6,30363.3,29978.9,48805.0820962277,47618.2583204462,47219.4059630515,46764.8280062227,45983.4748038154,45316.3154550657,44501.3460796985,43518.3223274056,42589.173499387,41684.5868573562,40682.723911104,39675.7466006413,38650.0689757021,37733.7670067593,36909.8353445731,36095.4034218499,35324.8246062916,34647.6524831029,34036.1049675775,33474.0428944802,32921.9108628677,32450.1343953262,31974.1984145617,31528.88199954,31329.1572502751,31038.148401383,30790.6585542267,30560.5867838189,30363.3316164077,29978.9050827219
Total including LULUCF,WEM,ETS,28703.3,26758.1,27620.1,27460.3,27333.8,27110.9,26537.0,26293.8,26207.9,26077.7,25920.5,25796.0,25705.5,25632.9,25662.1,25608.2,25504.2,25499.3,25520.2,25522.0,25494.2,25542.1,25398.2,25197.8,25173.7,25182.5,25189.7,25181.6,25175.2,25120.2,28703.349,26758.0929537585,27620.0613929893,27460.3400654274,27333.7784235584,27110.9393464641,26537.0059498004,26293.8491926835,26207.9272039606,26077.745385642,25920.499428275,25795.9525832942,25705.5345448546,25632.942881193,25662.0524961454,25608.2108730676,25504.2251155565,25499.2975397696,25520.2420558623,25521.9882231026,25494.1777449834,25542.1330316435,25398.2328913093,25197.8131194883,25173.704694738,25182.5412486515,25189.7043928626,25181.6280449172,25175.2394490885,25120.1879483772
Total including LULUCF,WEM,Total,67130.7,68218.4,68697.9,68034.2,67027.4,66107.3,64779.0,63636.6,62704.8,61780.3,60496.0,59250.6,58034.0,56956.4,56072.8,55591.1,55103.8,54808.7,54609.3,54436.2,53963.0,53648.8,53138.6,52602.5,52488.1,52449.3,52451.2,52454.8,52492.0,52292.6,67130.6511245859,68218.3530980391,68697.8863151296,68034.18751456,67027.438182809,66107.3143245448,64779.0090685859,63636.5864791938,62704.8373171764,61780.3206210886,60495.9637039659,59250.559228076,58034.0319289782,56956.437578757,56072.8078201865,55591.0587743202,55103.7978187415,54808.7059335465,54609.2855210553,54436.1941255172,53962.9542033934,53648.7974385844,53138.6144169436,52602.5038562498,52488.065606192,52449.3253879727,52451.2414028446,52454.7690575152,52491.9701277303,52292.6453160154
