Category,Scenario,Gas,Gapfilled 2021,Gapfilled 2022,Gapfilled 2023,Gapfilled 2024,Gapfilled 2025,Gapfilled 2026,Gapfilled 2027,Gapfilled 2028,Gapfilled 2029,Gapfilled 2030,Gapfilled 2031,Gapfilled 2032,Gapfilled 2033,Gapfilled 2034,Gapfilled 2035,Gapfilled 2036,Gapfilled 2037,Gapfilled 2038,Gapfilled 2039,Gapfilled 2040,Gapfilled 2041,Gapfilled 2042,Gapfilled 2043,Gapfilled 2044,Gapfilled 2045,Gapfilled 2046,Gapfilled 2047,Gapfilled 2048,Gapfilled 2049,Gapfilled 2050,Reported Value 2021,Reported Value 2022,Reported Value 2023,Reported Value 2024,Reported Value 2025,Reported Value 2026,Reported Value 2027,Reported Value 2028,Reported Value 2029,Reported Value 2030,Reported Value 2031,Reported Value 2032,Reported Value 2033,Reported Value 2034,Reported Value 2035,Reported Value 2036,Reported Value 2037,Reported Value 2038,Reported Value 2039,Reported Value 2040,Reported Value 2041,Reported Value 2042,Reported Value 2043,Reported Value 2044,Reported Value 2045,Reported Value 2046,Reported Value 2047,Reported Value 2048,Reported Value 2049,Reported Value 2050
IB.Aviation,WAM,Total,1070.1,1264.7,1459.2,1653.8,1848.4,1867.8,1887.3,1906.7,1926.2,1945.7,1984.6,2023.5,2062.4,2101.3,2140.2,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,1070.11093444444,1264.67655888889,1459.24218333333,1653.80780777778,1848.37343222222,1867.82999466667,1887.28655711111,1906.74311955556,1926.199682,1945.65624444444,1984.56936933333,2023.48249422222,2062.39561911111,2101.308744,2140.22186888889,,,,,,,,,,,,,,,
IB.Aviation,WEM,Total,1070.1,1264.7,1459.2,1653.8,1848.4,1867.8,1887.3,1906.7,1926.2,1945.7,1984.6,2023.5,2062.4,2101.3,2140.2,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,2139.8859,1070.11093444444,1264.67655888889,1459.24218333333,1653.80780777778,1848.37343222222,1867.82999466667,1887.28655711111,1906.74311955556,1926.199682,1945.65624444444,1984.56936933333,2023.48249422222,2062.39561911111,2101.308744,2140.22186888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IB.Navigation,WAM,Total,1008.0,1027.8,1047.6,1067.3,1087.1,1126.6,1166.2,1205.7,1245.2,1284.7,1304.5,1324.3,1344.0,1363.8,1383.6,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1008.03405685584,1027.79943051968,1047.56480418352,1067.33017784736,1087.0955515112,1126.62629883888,1166.15704616656,1205.68779349424,1245.21854082192,1284.7492881496,1304.51466181344,1324.28003547728,1344.04540914112,1363.81078280496,1383.5761564688,,,,,,,,,,,,,,,
IB.Navigation,WEM,Total,1008.0,1027.8,1047.6,1067.3,1087.1,1126.6,1166.2,1205.7,1245.2,1284.7,1304.5,1324.3,1344.0,1363.8,1383.6,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1383.13035,1008.03405685584,1027.79943051968,1047.56480418352,1067.33017784736,1087.0955515112,1126.62629883888,1166.15704616656,1205.68779349424,1245.21854082192,1284.7492881496,1304.51466181344,1324.28003547728,1344.04540914112,1363.81078280496,1383.5761564688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect CO2 (if available) (10),WAM,ESR,57.0,47.5,45.1,42.9,39.0,36.7,35.2,33.4,31.6,29.7,27.9,26.9,25.9,24.9,23.9,22.8,22.0,21.2,20.5,19.9,19.3,18.8,18.3,17.9,17.5,17.2,17.1,17.0,17.0,16.9,57.0,47.4920920746333,45.0906876954009,42.8797118506674,38.9959981841504,36.6774192751267,35.1938702510967,33.3955603526326,31.5685725802152,29.7398203396232,27.8579868899295,26.9225017581211,25.9297860848867,24.9073788129633,23.9094801917084,22.849790967264,21.9964631301329,21.2435381999146,20.5345268134618,19.8793088497649,19.2592625930133,18.7751517765995,18.3332889096632,17.9173464450096,17.5264830819398,17.1740794682014,17.1035526233758,17.0471444588788,16.9950255804473,16.9471776270797
Indirect CO2 (if available) (10),WAM,Total,57.0,47.5,45.1,42.9,39.0,36.7,35.2,33.4,31.6,29.7,27.9,26.9,25.9,24.9,23.9,22.8,22.0,21.2,20.5,19.9,19.3,18.8,18.3,17.9,17.5,17.2,17.1,17.0,17.0,16.9,57.0,47.4920920746333,45.0906876954009,42.8797118506674,38.9959981841504,36.6774192751267,35.1938702510967,33.3955603526326,31.5685725802152,29.7398203396232,27.8579868899295,26.9225017581211,25.9297860848867,24.9073788129633,23.9094801917084,22.849790967264,21.9964631301329,21.2435381999146,20.5345268134618,19.8793088497649,19.2592625930133,18.7751517765995,18.3332889096632,17.9173464450096,17.5264830819398,17.1740794682014,17.1035526233758,17.0471444588788,16.9950255804473,16.9471776270797
Indirect CO2 (if available) (10),WEM,ESR,57.0,47.6,45.2,43.3,39.6,37.5,35.9,34.1,32.3,30.5,28.6,27.8,26.8,25.9,24.9,24.0,23.5,23.1,22.8,22.4,22.1,21.8,21.6,21.3,21.1,20.9,20.8,20.6,20.5,20.4,57.0,47.5703802147155,45.2422165250724,43.3097059679306,39.6097421898326,37.4902576140857,35.9097458005199,34.1402654382169,32.3301668653332,30.5046850690876,28.6162389429597,27.7544307287995,26.825344938132,25.8592976678458,24.9082914557933,23.9607873416899,23.5190719884108,23.1354564809635,22.7624018145759,22.4100136613815,22.0635274737207,21.8039727368828,21.5689701684839,21.3440329587068,21.1327506856623,20.9460443735015,20.7731183179658,20.6285806142287,20.4937675935341,20.3723542791085
Indirect CO2 (if available) (10),WEM,Total,57.0,47.6,45.2,43.3,39.6,37.5,35.9,34.1,32.3,30.5,28.6,27.8,26.8,25.9,24.9,24.0,23.5,23.1,22.8,22.4,22.1,21.8,21.6,21.3,21.1,20.9,20.8,20.6,20.5,20.4,57.0,47.5703802147155,45.2422165250724,43.3097059679306,39.6097421898326,37.4902576140857,35.9097458005199,34.1402654382169,32.3301668653332,30.5046850690876,28.6162389429597,27.7544307287995,26.825344938132,25.8592976678458,24.9082914557933,23.9607873416899,23.5190719884108,23.1354564809635,22.7624018145759,22.4100136613815,22.0635274737207,21.8039727368828,21.5689701684839,21.3440329587068,21.1327506856623,20.9460443735015,20.7731183179658,20.6285806142287,20.4937675935341,20.3723542791085
Total excluding LULUCF,WAM,ESR,26868.0,26401.6,25457.0,23075.3,22196.1,21612.8,20795.8,20025.7,19273.6,18469.1,17987.2,17508.6,17028.1,16543.3,15997.7,15180.3,14424.4,13726.7,13076.3,12463.7,11952.1,11482.3,11046.5,10640.6,10271.1,10178.9,10093.1,10009.2,9927.1,9851.4,26867.9801281566,26401.6254074229,25456.9706382124,23075.2925160187,22196.0993383877,21612.7601510948,20795.8054453897,20025.7005024503,19273.5929058766,18469.1416996538,17987.1943989774,17508.6053640036,17028.146521367,16543.2578104617,15997.6587921996,15180.3467624648,14424.3662990007,13726.6894061185,13076.2564341168,12463.7204389217,11952.1023831711,11482.3390640204,11046.4583000665,10640.5904671769,10271.0532164836,10178.938925301,10093.1403972173,10009.1717652529,9927.05549350081,9851.36028053097
Total excluding LULUCF,WAM,ETS,20649.4,18510.0,17194.2,15678.3,13725.4,12494.6,11187.4,9807.0,8406.6,7002.8,6529.9,5993.6,5428.0,4890.6,4352.1,3945.8,3578.7,3197.2,2822.2,2444.5,1991.9,1539.8,1079.6,614.6,151.6,-306.9,-757.6,-1205.8,-1651.6,-2095.0,20649.3843751455,18510.0398913543,17194.1974162752,15678.3470401021,13725.353223839,12494.5649068708,11187.3523544469,9807.03257947669,8406.57311931759,7002.84095209815,6529.88851095053,5993.6498588063,5427.98652142917,4890.64697287369,4352.07857088989,3945.84296432708,3578.6897135149,3197.15236390701,2822.17953211696,2444.50347102187,1991.93425448228,1539.75886250696,1079.62194285107,614.551832715335,151.611542705998,-306.882417482264,-757.572847502497,-1205.80326106372,-1651.61446946501,-2095.0460259571
