Category,Scenario,Gas,Gapfilled 2021,Gapfilled 2022,Gapfilled 2023,Gapfilled 2024,Gapfilled 2025,Gapfilled 2026,Gapfilled 2027,Gapfilled 2028,Gapfilled 2029,Gapfilled 2030,Gapfilled 2031,Gapfilled 2032,Gapfilled 2033,Gapfilled 2034,Gapfilled 2035,Gapfilled 2036,Gapfilled 2037,Gapfilled 2038,Gapfilled 2039,Gapfilled 2040,Gapfilled 2041,Gapfilled 2042,Gapfilled 2043,Gapfilled 2044,Gapfilled 2045,Gapfilled 2046,Gapfilled 2047,Gapfilled 2048,Gapfilled 2049,Gapfilled 2050,Reported Value 2021,Reported Value 2022,Reported Value 2023,Reported Value 2024,Reported Value 2025,Reported Value 2026,Reported Value 2027,Reported Value 2028,Reported Value 2029,Reported Value 2030,Reported Value 2031,Reported Value 2032,Reported Value 2033,Reported Value 2034,Reported Value 2035,Reported Value 2036,Reported Value 2037,Reported Value 2038,Reported Value 2039,Reported Value 2040,Reported Value 2041,Reported Value 2042,Reported Value 2043,Reported Value 2044,Reported Value 2045,Reported Value 2046,Reported Value 2047,Reported Value 2048,Reported Value 2049,Reported Value 2050
5. Waste,WEM,ESR,662.7,662.5,539.8,513.1,495.4,478.9,457.7,440.7,424.9,401.8,402.3,402.8,403.3,403.9,404.5,405.2,405.9,406.6,407.3,408.1,408.8,409.5,410.2,411.0,411.8,412.6,413.4,414.3,415.3,416.3,662.704573785038,662.537635583359,539.806823451508,513.131817662353,495.409568675089,478.866994503312,457.715579687954,440.670841395936,424.942946099523,401.765689815312,402.283391640689,402.797325581204,403.324777165032,403.883719510928,404.496455583418,405.160916289894,405.885455871132,406.609137446851,407.334254743957,408.060623440264,408.759887551042,409.49707078146,410.244128158062,411.003850319444,411.783813461944,412.589825319556,413.431109293406,414.32162256131,415.27856299831,416.341009400054
5. Waste,WEM,Total,662.7,662.5,539.8,513.1,495.4,478.9,457.7,440.7,424.9,401.8,402.3,402.8,403.3,403.9,404.5,405.2,405.9,406.6,407.3,408.1,408.8,409.5,410.2,411.0,411.8,412.6,413.4,414.3,415.3,416.3,662.704573785038,662.537635583359,539.806823451508,513.131817662353,495.409568675089,478.866994503312,457.715579687954,440.670841395936,424.942946099523,401.765689815312,402.283391640689,402.797325581204,403.324777165032,403.883719510928,404.496455583418,405.160916289894,405.885455871132,406.609137446851,407.334254743957,408.060623440264,408.759887551042,409.49707078146,410.244128158062,411.003850319444,411.783813461944,412.589825319556,413.431109293406,414.32162256131,415.27856299831,416.341009400054
IB.Aviation,WAM,Total,559.1,574.3,596.0,616.2,634.6,650.5,665.4,678.7,690.2,702.0,714.2,726.8,740.1,754.4,770.1,787.3,806.1,825.4,845.1,865.3,885.9,907.0,928.5,950.5,972.7,995.2,1017.9,1040.7,1063.2,1085.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IB.Aviation,WEM,Total,559.1,574.3,596.0,616.2,634.6,650.5,665.4,678.7,690.2,702.0,714.2,726.8,740.1,754.4,770.1,787.3,806.1,825.4,845.1,865.3,885.9,907.0,928.5,950.5,972.7,995.2,1017.9,1040.7,1063.2,1085.5,559.139857562791,574.296637242033,595.982506193532,616.188454389608,634.599398405722,650.464383365864,665.425064183279,678.733565466945,690.213164403339,701.957893207032,714.199469185552,726.803762726943,740.076999574583,754.376823421535,770.120252905118,787.310852456021,806.102632529899,825.365398330074,845.100203165861,865.292559605501,885.90366849652,907.013922682545,928.549617045201,950.450797627863,972.712303735038,995.242312605143,1017.9345265866,1040.65143664063,1063.17923960899,1085.52271093384
IB.Navigation,WAM,Total,631.1,376.6,390.8,404.1,416.1,426.5,436.3,445.1,452.6,460.3,468.3,476.6,485.3,494.7,505.0,516.3,528.6,541.2,554.2,567.4,580.9,594.8,608.9,623.2,637.8,652.6,667.5,682.4,697.2,711.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IB.Navigation,WEM,Total,631.1,376.6,390.8,404.1,416.1,426.5,436.3,445.1,452.6,460.3,468.3,476.6,485.3,494.7,505.0,516.3,528.6,541.2,554.2,567.4,580.9,594.8,608.9,623.2,637.8,652.6,667.5,682.4,697.2,711.8,631.07,376.58155725883,390.801557465491,404.051134328959,416.123679279751,426.526771261745,436.336887000765,445.06362474078,452.591102639545,460.292433233638,468.319559715577,476.584529736573,485.28814364933,494.664917921722,504.988302749454,516.260635424395,528.58290469254,541.214011809897,554.154647459358,567.39531184716,580.910563338594,594.753117656308,608.874644396715,623.235830158194,637.833290935653,652.606816105684,667.486703475086,682.382784715152,697.154863416826,711.806070964356
Total excluding LULUCF,WAM,ESR,4379.5,4437.3,4330.6,4321.9,4323.3,4298.8,4239.9,4142.7,4034.5,3877.9,3757.4,3640.5,3527.1,3415.7,3290.2,3160.8,3052.6,2920.0,2788.6,2660.1,2541.0,2446.9,2383.6,2330.1,2294.6,2260.2,2227.0,2194.2,2162.3,2130.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total excluding LULUCF,WAM,ETS,4395.1,4312.4,4219.5,3353.5,2902.0,2907.8,2962.6,3009.7,3037.0,3070.1,3088.7,3078.6,3024.5,2991.8,2983.2,2958.2,2833.7,2819.6,2824.2,2822.3,2632.6,2584.8,2577.5,2554.8,2370.7,2297.1,2266.6,2216.9,2164.3,2121.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total excluding LULUCF,WAM,Total,8775.0,8750.1,8550.6,7675.8,7225.7,7207.0,7202.9,7152.9,7071.9,6948.5,6846.6,6719.6,6552.1,6408.0,6273.9,6119.5,5886.9,5740.1,5613.3,5483.0,5174.2,5032.3,4961.7,4885.6,4665.9,4557.9,4494.3,4411.7,4327.2,4253.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total excluding LULUCF,WEM,ESR,4379.5,4437.3,4330.6,4321.9,4323.3,4298.8,4239.9,4142.7,4034.5,3877.9,3757.4,3640.5,3527.1,3415.7,3290.2,3160.8,3052.6,2920.0,2788.6,2660.1,2541.0,2446.9,2383.6,2330.1,2294.6,2260.2,2227.0,2194.2,2162.3,2130.9,4379.5408655874,4437.25219297467,4330.63566255773,4321.91942849511,4323.32408407421,4298.75954177422,4239.90634172547,4142.70588171541,4034.5039371232,3877.9394495297,3757.43949962219,3640.52285609141,3527.10683682325,3415.74155653426,3290.22507674821,3160.7650649714,3052.62494935302,2919.96010979928,2788.56431830741,2660.07906536369,2541.04356336707,2446.89061226206,2383.58906071109,2330.10584630679,2294.60144338521,2260.19359893375,2226.98974051117,2194.15433619361,2162.26373578064,2130.90717319529
Total excluding LULUCF,WEM,ETS,4395.1,4312.4,4219.5,3353.5,2902.0,2907.8,2962.6,3009.7,3037.0,3070.1,3088.7,3078.6,3024.5,2991.8,2983.2,2958.2,2833.7,2819.6,2824.2,2822.3,2632.6,2584.8,2577.5,2554.8,2370.7,2297.1,2266.6,2216.9,2164.3,2121.6,4395.07086943,4312.44936544428,4219.53603474066,3353.46003805842,2901.95563373398,2907.80886502316,2962.57850018087,3009.74611962147,3036.95366670781,3070.10544588566,3088.67330011094,3078.6484103082,3024.50289736683,2991.78705392422,2983.22198841067,2958.19009408011,2833.74541506329,2819.56637748646,2824.15992419685,2822.34946551202,2632.5973847187,2584.80430218485,2577.53589784731,2554.84475123382,2370.68483390826,2297.09858769663,2266.63137403625,2216.88128321588,2164.25415141553,2121.61198767312
Total excluding LULUCF,WEM,Total,8775.0,8750.1,8550.6,7675.8,7225.7,7207.0,7202.9,7152.9,7071.9,6948.5,6846.6,6719.6,6552.1,6408.0,6273.9,6119.5,5886.9,5740.1,5613.3,5483.0,5174.2,5032.3,4961.7,4885.6,4665.9,4557.9,4494.3,4411.7,4327.2,4253.2,8774.967359897,8750.06682333382,8550.55075488861,7675.77137555794,7225.68333656583,7206.98211602395,7202.90806644512,7152.88369036643,7071.89659413043,6948.49135561289,6846.56704583418,6719.63352910029,6552.08043895259,6408.00841021407,6273.93687807154,6119.45590555228,5886.88306289015,5740.05143728964,5613.26174426511,5482.97887540609,5174.20440172118,5032.27179465439,4961.715535927,4885.55510452737,4665.9049430731,4557.92518197636,4494.26854262567,4411.69749592724,4327.19409187728,4253.20957647402
Total including LULUCF,WAM,ESR,4379.5,4437.2,4330.7,4321.9,4323.3,4298.7,4239.9,4142.8,4034.4,3877.9,3757.4,3640.6,3527.0,3415.8,3290.2,3160.8,3052.7,2919.9,2788.6,2660.1,2541.0,2446.9,2383.6,2330.1,2294.6,2260.2,2226.9,2194.1,2162.2,2130.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total including LULUCF,WAM,ETS,4395.1,4312.5,4219.5,3353.5,2902.0,2907.8,2962.6,3009.8,3036.9,3070.1,3088.6,3078.6,3024.5,2991.7,2983.2,2958.1,2833.7,2819.5,2824.1,2822.3,2632.5,2584.8,2577.5,2554.8,2370.7,2297.1,2266.6,2216.8,2164.2,2121.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total including LULUCF,WAM,Total,8530.4,8474.225,8243.65,7337.575,6856.4,6808.84,6775.88,6697.02,6587.16,6434.8,6302.06,6144.12,5945.58,5770.64,5605.7,5422.16,5160.82,4984.98,4829.24,4670.0,4369.62,4236.14,4173.96,4106.28,3895.0,3815.1,3779.5,3725.1,3668.7,3622.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total including LULUCF,WEM,ESR,4379.5,4437.2,4330.7,4321.9,4323.3,4298.7,4239.9,4142.8,4034.4,3877.9,3757.4,3640.6,3527.0,3415.8,3290.2,3160.8,3052.7,2919.9,2788.6,2660.1,2541.0,2446.9,2383.6,2330.1,2294.6,2260.2,2226.9,2194.1,2162.2,2130.9,4379.5408655874,,,,4323.32408407422,,,,,3877.9394495297,,,,,3290.22507674821,,,,,2660.07906536369,,,,,2294.60144338521,,,,,2130.90717319529
Total including LULUCF,WEM,ETS,4395.1,4312.5,4219.5,3353.5,2902.0,2907.8,2962.6,3009.8,3036.9,3070.1,3088.6,3078.6,3024.5,2991.7,2983.2,2958.1,2833.7,2819.5,2824.1,2822.3,2632.5,2584.8,2577.5,2554.8,2370.7,2297.1,2266.6,2216.8,2164.2,2121.6,4395.07086943,,,,2901.95563373398,,,,,3070.10544588566,,,,,2983.22198841067,,,,,2822.34946551202,,,,,2370.68483390826,,,,,2121.61198767312
Total including LULUCF,WEM,Total,8530.4,8474.225,8243.65,7337.575,6856.4,6808.84,6775.88,6697.02,6587.16,6434.8,6302.06,6144.12,5945.58,5770.64,5605.7,5422.16,5160.82,4984.98,4829.24,4670.0,4369.62,4236.14,4173.96,4106.28,3895.0,3815.1,3779.5,3725.1,3668.7,3622.8,8530.36510311706,,,,6856.42671714465,,,,,6434.84949508785,,,,,5605.65815734879,,,,,4669.96836405863,,,,,3894.96071034626,,,,,3622.77737636781
