Category,Scenario,Gas,Gapfilled 2021,Gapfilled 2022,Gapfilled 2023,Gapfilled 2024,Gapfilled 2025,Gapfilled 2026,Gapfilled 2027,Gapfilled 2028,Gapfilled 2029,Gapfilled 2030,Gapfilled 2031,Gapfilled 2032,Gapfilled 2033,Gapfilled 2034,Gapfilled 2035,Gapfilled 2036,Gapfilled 2037,Gapfilled 2038,Gapfilled 2039,Gapfilled 2040,Gapfilled 2041,Gapfilled 2042,Gapfilled 2043,Gapfilled 2044,Gapfilled 2045,Gapfilled 2046,Gapfilled 2047,Gapfilled 2048,Gapfilled 2049,Gapfilled 2050,Reported Value 2021,Reported Value 2022,Reported Value 2023,Reported Value 2024,Reported Value 2025,Reported Value 2026,Reported Value 2027,Reported Value 2028,Reported Value 2029,Reported Value 2030,Reported Value 2031,Reported Value 2032,Reported Value 2033,Reported Value 2034,Reported Value 2035,Reported Value 2036,Reported Value 2037,Reported Value 2038,Reported Value 2039,Reported Value 2040,Reported Value 2045,Reported Value 2050
1.A.1. Energy industries,WEM,ETS,4469.7,4457.4,4445.2,4433.0,4352.1,4233.7,4115.3,3996.9,3878.6,4473.9,4509.0,4544.0,4579.1,4614.1,4649.2,3836.8,3713.7,3590.5,3467.3,4298.5,4324.68,4350.86,4377.04,4403.22,4429.4,4455.6,4481.8,4508.0,4534.2,4560.4,4469.66030763426,4457.42866008844,4445.19701254263,4432.96536499682,4352.13181981151,4233.73755652221,4115.3432932329,3996.94902994358,3878.55476665427,4473.90199709656,4508.9551290959,4544.00826109524,4579.06139309458,4614.11452509392,4649.16765709325,3836.82980065082,3713.66767035827,3590.5055400657,3467.34340977317,4298.48402867344,4429.42067829502,4560.35732791659
1.A.1. Energy industries,WEM,Total,4591.2,4576.2,4561.2,4546.1,4460.2,4343.8,4227.4,4111.0,3994.6,4592.7,4625.7,4658.8,4691.8,4724.9,4757.9,3942.8,3817.4,3692.1,3566.7,4396.6,4421.72,4446.84,4471.96,4497.08,4522.2,4547.32,4572.44,4597.56,4622.68,4647.8,4591.2350339733,4576.19406392139,4561.15309386949,4546.11212381759,4460.24541301329,4343.84147497821,4227.4375369431,4111.03359890799,3994.62966087288,4592.67074718754,4625.7207732958,4658.77079940406,4691.82082551232,4724.87085162058,4757.92087772883,3942.75639276629,3817.41225224443,3692.06811172255,3566.72397120071,4396.62323024572,4522.23555766476,4647.84788508381
1.A.1. Energy industries,WOM,ESR,134.8,138.9,143.0,147.2,151.3,141.2,131.1,121.0,110.9,100.8,95.8,90.7,85.7,80.6,75.6,71.2,66.9,62.6,58.3,54.0,51.76,49.52,47.28,45.04,42.8,40.54,38.28,36.02,33.76,31.5,134.80855567219,138.928462514434,143.048369356679,147.168276198922,151.28818304117,141.195981005097,131.103778969019,121.011576932946,110.919374896872,100.827172860794,95.7717441442246,90.7163154276568,85.6608867110863,80.6054579945176,75.5500292779479,71.2429966503605,66.9359640227758,62.6289313951902,58.3218987676055,54.0148661400199,42.7817754086591,31.5486846772983
1.A.1. Energy industries,WOM,ETS,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624,6079.99178814624
1.A.1. Energy industries,WOM,Total,6214.8,6218.9,6223.0,6227.2,6231.3,6221.2,6211.1,6201.0,6190.9,6180.8,6175.8,6170.7,6165.7,6160.6,6155.5,6151.2,6146.9,6142.6,6138.3,6134.0,6131.76,6129.52,6127.28,6125.04,6122.8,6120.54,6118.28,6116.02,6113.76,6111.5,6214.80034381843,6218.92025066068,6223.04015750292,6227.16006434517,6231.27997118741,6221.18776915134,6211.09556711526,6201.00336507919,6190.91116304311,6180.81896100704,6175.76353229047,6170.7081035739,6165.65267485733,6160.59724614076,6155.54181742419,6151.2347847966,6146.92775216902,6142.62071954143,6138.31368691385,6134.00665428626,6122.7735635549,6111.54047282354
1.A.2. Manufacturing industries and construction,WAM,ESR,590.1,580.7,571.3,561.8,552.4,534.4,516.5,498.5,480.5,462.5,457.3,452.2,447.0,441.8,436.6,426.5,416.5,406.4,396.3,386.2,352.46,318.72,284.98,251.24,217.5,183.76,150.02,116.28,82.54,48.8,590.100253663467,580.682294043308,571.264334423159,561.846374803004,552.428415182856,534.446192163561,516.463969144245,498.481746124928,480.499523105612,462.517300086303,457.340858233544,452.164416380793,446.987974528035,441.811532675283,436.635090822525,426.545142398155,416.45519397377,406.3652455494,396.275297125015,386.18534870063,217.513912992442,48.842477284254
1.A.2. Manufacturing industries and construction,WAM,ETS,1014.0,1001.7,989.3,977.0,964.7,934.3,903.9,873.4,843.0,812.6,795.6,778.6,761.6,744.6,727.6,689.9,652.2,614.5,576.9,539.2,487.76,436.32,384.88,333.44,282.0,230.56,179.12,127.68,76.24,24.8,1013.98917344129,1001.66746952874,989.345765616199,977.024061703654,964.70235779111,934.277295623811,903.852233456521,873.42717128923,843.002109121939,812.577046954648,795.581091414482,778.585135874309,761.589180334144,744.593224793971,727.597269253805,689.914372608284,652.231475962763,614.548579317241,576.86568267172,539.182786026198,281.977769078309,24.7727521304187
1.A.2. Manufacturing industries and construction,WAM,Total,1604.1,1582.3,1560.6,1538.9,1517.1,1468.7,1420.3,1371.9,1323.5,1275.1,1252.9,1230.7,1208.6,1186.4,1164.2,1116.5,1068.7,1020.9,973.1,925.4,840.22,755.04,669.86,584.68,499.5,414.32,329.14,243.96,158.78,73.6,1604.08942710475,1582.34976357205,1560.61010003936,1538.87043650666,1517.13077297397,1468.72348778737,1420.31620260077,1371.90891741416,1323.50163222755,1275.09434704095,1252.92194964803,1230.7495522551,1208.57715486218,1186.40475746925,1164.23236007633,1116.45951500644,1068.68666993653,1020.91382486664,973.140979796735,925.368134726829,499.491682070751,73.6152294146726
1.A.2. Manufacturing industries and construction,WEM,ESR,626.8,627.5,628.2,629.0,629.7,631.3,632.8,634.4,636.0,637.6,642.3,646.9,651.6,656.3,661.0,666.1,671.3,676.4,681.6,686.7,691.76,696.82,701.88,706.94,712.0,717.04,722.08,727.12,732.16,737.2,626.756933322912,627.488127970374,628.219322617839,628.950517265303,629.681711912768,631.263082038737,632.844452164701,634.425822290673,636.007192416641,637.588562542611,642.262551221648,646.936539900681,651.610528579719,656.284517258756,660.958505937792,666.113860132027,671.269214326261,676.424568520499,681.579922714734,686.735276908968,711.956629066492,737.177981224015
1.A.2. Manufacturing industries and construction,WEM,ETS,1071.0,1077.0,1082.9,1088.9,1094.8,1083.3,1071.8,1060.3,1048.9,1037.4,1043.8,1050.2,1056.6,1063.0,1069.4,1075.0,1080.7,1086.3,1091.9,1097.6,1102.38,1107.16,1111.94,1116.72,1121.5,1126.3,1131.1,1135.9,1140.7,1145.5,1070.98691130253,1076.95123209911,1082.91555289569,1088.87987369227,1094.84419448885,1083.34596657586,1071.84773866288,1060.3495107499,1048.85128283692,1037.35305492393,1043.76255431191,1050.17205369988,1056.58155308785,1062.99105247583,1069.4005518638,1075.03173594776,1080.66292003173,1086.29410411569,1091.92528819965,1097.55647228361,1121.53991061162,1145.52334893963
1.A.2. Manufacturing industries and construction,WEM,Total,1697.7,1704.4,1711.1,1717.8,1724.5,1714.6,1704.7,1694.8,1684.9,1674.9,1686.0,1697.1,1708.2,1719.3,1730.4,1741.1,1751.9,1762.7,1773.5,1784.3,1794.14,1803.98,1813.82,1823.66,1833.5,1843.34,1853.18,1863.02,1872.86,1882.7,1697.74384462544,1704.43936006948,1711.13487551353,1717.83039095757,1724.52590640162,1714.6090486146,1704.69219082758,1694.77533304057,1684.85847525356,1674.94161746655,1686.02510553356,1697.10859360056,1708.19208166757,1719.27556973458,1730.35905780159,1741.14559607979,1751.93213435799,1762.71867263619,1773.50521091439,1784.29174919258,1833.49653967811,1882.70133016364
1.A.2. Manufacturing industries and construction,WOM,ESR,863.2,871.6,879.9,888.3,896.7,906.2,915.8,925.4,934.9,944.5,953.8,963.2,972.6,981.9,991.3,999.7,1008.1,1016.5,1024.9,1033.3,1041.42,1049.54,1057.66,1065.78,1073.9,1082.0,1090.1,1098.2,1106.3,1114.4,863.225184537151,871.587255937613,879.949327338081,888.311398738543,896.673470139004,906.237715872428,915.801961605852,925.366207339277,934.930453072701,944.494698806135,953.84763652341,963.200574240682,972.553511957957,981.906449675222,991.259387392496,999.673470638479,1008.08755388446,1016.50163713045,1024.91572037644,1033.32980362242,1073.85651265623,1114.38322169005
1.A.2. Manufacturing industries and construction,WOM,ETS,1285.4,1296.1,1306.8,1317.5,1328.2,1337.8,1347.3,1356.9,1366.5,1376.1,1384.7,1393.3,1401.9,1410.6,1419.2,1427.4,1435.7,1443.9,1452.2,1460.4,1467.98,1475.56,1483.14,1490.72,1498.3,1505.88,1513.46,1521.04,1528.62,1536.2,1285.38095506129,1296.07925074703,1306.77754643277,1317.47584211851,1328.17413780425,1337.75196800956,1347.32979821487,1356.90762842018,1366.48545862549,1376.0632888308,1384.68715432047,1393.31101981014,1401.93488529981,1410.55875078949,1419.18261627916,1427.43498161903,1435.68734695889,1443.93971229876,1452.19207763863,1460.4444429785,1498.33623719092,1536.22803140334
1.A.2. Manufacturing industries and construction,WOM,Total,2148.6,2167.7,2186.7,2205.8,2224.8,2244.0,2263.1,2282.3,2301.4,2320.6,2338.5,2356.5,2374.5,2392.5,2410.4,2427.1,2443.8,2460.4,2477.1,2493.8,2509.48,2525.16,2540.84,2556.52,2572.2,2587.88,2603.56,2619.24,2634.92,2650.6,2148.60613959844,2167.66650668464,2186.72687377085,2205.78724085705,2224.84760794325,2243.98968388199,2263.13175982072,2282.27383575946,2301.41591169819,2320.55798763694,2338.53479084388,2356.51159405083,2374.48839725777,2392.46520046471,2410.44200367165,2427.10845225751,2443.77490084336,2460.44134942921,2477.10779801507,2493.77424660091,2572.19274984715,2650.61125309339
1.A.3. Transport,WAM,ESR,5675.7,5660.4,5645.1,5629.7,5614.4,5482.7,5351.0,5219.2,5087.5,4955.8,4699.2,4442.7,4186.1,3929.5,3673.0,3317.7,2962.3,2607.0,2251.7,1896.4,1711.24,1526.08,1340.92,1155.76,970.6,785.46,600.32,415.18,230.04,44.9,5675.71770948232,5660.39178292621,5645.0658563701,5629.739929814,5614.41400325786,5482.69107703195,5350.96815080604,5219.24522458007,5087.52229835416,4955.79937212819,4699.23483787099,4442.67030361373,4186.10576935653,3929.54123509927,3672.97670084212,3317.6519471168,2962.32719339147,2607.00243966614,2251.67768594082,1896.35293221549,970.619684826872,44.8864374382513
1.A.3. Transport,WAM,Total,5677.6,5662.3,5647.0,5631.6,5616.3,5484.6,5352.9,5221.1,5089.4,4957.7,4701.1,4444.6,4188.0,3931.4,3674.9,3319.5,2964.2,2608.9,2253.6,1898.2,1713.06,1527.92,1342.78,1157.64,972.5,787.36,602.22,417.08,231.94,46.8,5677.6058520672,5662.27992551109,5646.95399895498,5631.62807239887,5616.30214584274,5484.57921961683,5352.85629339092,5221.13336716495,5089.41044093904,4957.68751471307,4701.12298045587,4444.55844619861,4187.99391194141,3931.42937768415,3674.864843427,3319.54008970168,2964.21533597635,2608.89058225102,2253.5658285257,1898.24107480037,972.507827411752,46.7745800231313
1.A.3. Transport,WEM,ESR,5843.3,5915.3,5987.3,6059.3,6131.2,6174.3,6217.4,6260.4,6303.5,6346.5,6328.9,6311.2,6293.5,6275.9,6258.2,6203.8,6149.3,6094.9,6040.5,5986.0,5930.02,5874.04,5818.06,5762.08,5706.1,5650.12,5594.14,5538.16,5482.18,5426.2,5843.34309469696,5915.3174121728,5987.29172964867,6059.26604712451,6131.24036460035,6174.30198353063,6217.36360246092,6260.4252213912,6303.48684032148,6346.54845925175,6328.88157050213,6311.21468175252,6293.5477930029,6275.88090425328,6258.21401550366,6203.77986348679,6149.34571146991,6094.91155945302,6040.47740743615,5986.04325541926,5706.10183958496,5426.16042375065
1.A.3. Transport,WEM,Total,5845.2,5917.2,5989.2,6061.2,6133.1,6176.2,6219.3,6262.3,6305.4,6348.4,6330.8,6313.1,6295.4,6277.8,6260.1,6205.7,6151.2,6096.8,6042.4,5987.9,5931.92,5875.94,5819.96,5763.98,5708.0,5652.0,5596.0,5540.0,5484.0,5428.0,5845.23123728184,5917.20555475768,5989.17987223355,6061.15418970939,6133.12850718523,6176.19012611551,6219.2517450458,6262.31336397608,6305.37498290636,6348.43660183663,6330.76971308701,6313.10282433739,6295.43593558778,6277.76904683816,6260.10215808854,6205.66800607167,6151.23385405479,6096.7997020379,6042.36555002103,5987.93139800414,5707.98998216984,5428.04856633553
1.A.3. Transport,WOM,ESR,6299.2,6393.7,6488.1,6582.6,6677.0,6783.2,6889.3,6995.5,7101.6,7207.7,7310.7,7413.7,7516.8,7619.8,7722.8,7887.9,8053.0,8218.1,8383.2,8548.4,8542.96,8537.52,8532.08,8526.64,8521.2,8515.78,8510.36,8504.94,8499.52,8494.1,6299.20160373579,6393.66348320969,6488.1253626836,6582.58724215753,6677.04912163143,6783.18628428719,6889.32344694295,6995.46060959868,7101.59777225444,7207.73493491014,7310.74089475396,7413.74685459776,7516.75281444154,7619.75877428536,7722.76473412916,7887.88460183691,8053.00446954467,8218.12433725243,8383.24420496019,8548.3640726679,8521.24390496608,8494.12373726425
1.A.3. Transport,WOM,Total,6301.1,6395.6,6490.0,6584.5,6678.9,6785.1,6891.2,6997.3,7103.5,7209.6,7312.6,7415.6,7518.6,7621.6,7724.7,7889.8,8054.9,8220.0,8385.1,8550.3,8544.86,8539.42,8533.98,8528.54,8523.1,8517.68,8512.26,8506.84,8501.42,8496.0,6301.08974632067,6395.55162579458,6490.01350526848,6584.47538474241,6678.93726421631,6785.07442687207,6891.21158952783,6997.34875218356,7103.48591483932,7209.62307749503,7312.62903733885,7415.63499718263,7518.64095702643,7621.64691687024,7724.65287671404,7889.77274442179,8054.89261212955,8220.01247983731,8385.13234754507,8550.25221525278,8523.13204755096,8496.01187984913
1.A.3.a. Domestic aviation,WAM,ESR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961
1.A.3.a. Domestic aviation,WAM,Total,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825
1.A.3.a. Domestic aviation,WEM,ESR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961,0.0145814738024961
1.A.3.a. Domestic aviation,WEM,Total,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825,1.9027240586825
