Category,Scenario,Gas,Gapfilled 2021,Gapfilled 2022,Gapfilled 2023,Gapfilled 2024,Gapfilled 2025,Gapfilled 2026,Gapfilled 2027,Gapfilled 2028,Gapfilled 2029,Gapfilled 2030,Gapfilled 2031,Gapfilled 2032,Gapfilled 2033,Gapfilled 2034,Gapfilled 2035,Gapfilled 2036,Gapfilled 2037,Gapfilled 2038,Gapfilled 2039,Gapfilled 2040,Gapfilled 2041,Gapfilled 2042,Gapfilled 2043,Gapfilled 2044,Gapfilled 2045,Gapfilled 2046,Gapfilled 2047,Gapfilled 2048,Gapfilled 2049,Gapfilled 2050,Reported Value 2021,Reported Value 2022,Reported Value 2023,Reported Value 2024,Reported Value 2025,Reported Value 2026,Reported Value 2027,Reported Value 2028,Reported Value 2029,Reported Value 2030,Reported Value 2031,Reported Value 2032,Reported Value 2033,Reported Value 2034,Reported Value 2035,Reported Value 2036,Reported Value 2037,Reported Value 2038,Reported Value 2039,Reported Value 2040,Reported Value 2041,Reported Value 2042,Reported Value 2043,Reported Value 2044,Reported Value 2045,Reported Value 2046,Reported Value 2047,Reported Value 2048,Reported Value 2049,Reported Value 2050
1.A.5. Other,WEM,Total,27.36911,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,29.46331,27.369106,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312,29.463312
1.B. Fugitive emissions from fuels,WAM,ESR,272.20664,256.98549,252.6737,222.80538,223.44139,223.16421,221.02075,218.35518,213.69778,212.96675,212.43324,212.35045,212.27987,212.21925,212.16763,212.12388,212.08555,212.05337,212.02505,212.00154,211.98592,211.97329,211.96068,211.94807,211.93547,211.92288,211.9103,211.89772,211.88516,211.8726,272.206635424575,256.98548998518,252.673704402222,222.805376039832,223.441392169636,223.164209777586,221.020754436225,218.355178313434,213.697784131282,212.966750469246,212.433244452057,212.350448617734,212.279868638754,212.219251378284,212.167631673539,212.123882045619,212.085550222944,212.053372945581,212.025050034852,212.001539500333,211.985917499632,211.973294452006,211.960679372777,211.94807232061,211.93547331576,211.922882351835,211.910299403606,211.897724432335,211.88515738949,211.872598219384
1.B. Fugitive emissions from fuels,WAM,ETS,216.01,236.6356,181.46,209.44,369.5,381.95,344.02,378.94,372.41,372.85,369.94,369.94,369.94,369.94,369.94,369.94,369.94,369.94,369.94,369.94,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,216.01,236.6355988,181.46,209.44,369.5,381.95,344.02,378.94,372.41,372.85,369.94,369.94,369.94,369.94,369.94,369.94,369.94,369.94,369.94,369.94,369.9429911,369.9429911,369.9429911,369.9429911,369.9429911,369.9429911,369.9429911,369.9429911,369.9429911,369.9429911
1.B. Fugitive emissions from fuels,WAM,Total,488.21664,493.62109,434.1337,432.24538,592.94139,605.11421,565.04075,597.29518,586.10778,585.81675,582.37324,582.29045,582.21987,582.15925,582.10763,582.06388,582.02555,581.99337,581.96505,581.94154,581.92891,581.91629,581.90367,581.89106,581.87846,581.86587,581.85329,581.84072,581.82815,581.81559,488.216635424575,493.62108878518,434.133704402222,432.245376039832,592.941392169636,605.114209777586,565.040754436225,597.295178313434,586.107784131282,585.816750469246,582.373244452057,582.290448617734,582.219868638754,582.159251378284,582.107631673539,582.063882045619,582.025550222944,581.993372945581,581.965050034852,581.941539500333,581.928908599632,581.916285552006,581.903670472777,581.89106342061,581.87846441576,581.865873451835,581.853290503606,581.840715532335,581.82814848949,581.815589319384
1.B. Fugitive emissions from fuels,WEM,ESR,272.20574,256.98109,252.6753,222.80463,223.44406,223.16719,221.02454,218.3564,213.70123,212.9647,212.43025,212.34746,212.27688,212.21626,212.16464,212.12089,212.08256,212.05038,212.02206,211.99855,211.98592,211.97329,211.96068,211.94807,211.93547,211.92288,211.9103,211.89772,211.88516,211.8726,272.205735424575,256.98108878518,252.675297180073,222.804633647145,223.444060901454,223.16719472012,221.024539058386,218.356397681901,213.701234005986,212.964696556277,212.430253389843,212.34745755552,212.27687757654,212.21626031607,212.164640611325,212.120890983404,212.08255916073,212.050381883367,212.022058972638,211.998548438118,211.985917537418,211.973294489792,211.960679410563,211.948072358396,211.935473353546,211.922882389621,211.910299441392,211.897724470121,211.885157427276,211.872598257169
1.B. Fugitive emissions from fuels,WEM,ETS,216.0109,236.64,181.45841,209.44074,369.49733,381.94702,344.01622,378.93878,372.40655,372.85205,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,369.94299,216.0109,236.64,181.458407222149,209.440742392687,369.497331268181,381.947015057466,344.016215377839,378.938780631533,372.406550125296,372.852053912969,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214,369.942991062214
1.B. Fugitive emissions from fuels,WEM,Total,488.21664,493.62109,434.1337,432.24538,592.94139,605.11421,565.04075,597.29518,586.10778,585.81675,582.37324,582.29045,582.21987,582.15925,582.10763,582.06388,582.02555,581.99337,581.96505,581.94154,581.92891,581.91629,581.90367,581.89106,581.87846,581.86587,581.85329,581.84072,581.82815,581.81559,488.216635424575,493.62108878518,434.133704402222,432.245376039832,592.941392169636,605.114209777586,565.040754436225,597.295178313434,586.107784131282,585.816750469246,582.373244452057,582.290448617734,582.219868638754,582.159251378284,582.107631673539,582.063882045619,582.025550222944,581.993372945581,581.965050034852,581.941539500333,581.928908599632,581.916285552006,581.903670472777,581.89106342061,581.87846441576,581.865873451835,581.853290503606,581.840715532335,581.82814848949,581.815589319384
2. Industrial processes,WAM,ESR,543.65372,515.38541,492.88257,467.50591,443.47313,427.30027,408.49131,380.45301,370.10619,360.61533,309.02803,300.61291,271.37893,245.24544,233.69758,215.57587,194.59992,181.16612,163.91639,146.82296,133.87573,128.11854,122.52509,119.41552,116.82577,114.2364,111.86702,109.53321,107.41273,105.24399,543.653719400958,515.3854128786,492.882569197367,467.505911026143,443.473133430916,427.300267099955,408.49130829707,380.453012034704,370.106188353515,360.615326837331,309.028028826766,300.612909515742,271.378932753314,245.245439580953,233.697576028836,215.575867120897,194.599917653537,181.166123008347,163.916387432084,146.822958347295,133.875733161089,128.118536904242,122.525094441426,119.415519306515,116.825770178306,114.23639697285,111.867019314627,109.533207652904,107.41273278064,105.243989998996
2. Industrial processes,WAM,ETS,2593.88271,2636.11,3042.94552,3017.94591,3015.03238,3000.86329,2960.64455,2957.89432,2617.10455,2614.48728,2611.32742,2608.33075,2605.39602,2602.42199,2599.60743,2596.75117,2594.05203,2591.40887,2588.72058,2586.18605,2583.60421,2581.07401,2578.59442,2576.16441,2573.78301,2571.44923,2569.16213,2566.92078,2564.72425,2562.57164,2593.88271137,2636.11,3042.94551858199,3017.94591386837,3015.0323819488,3000.86328513174,2960.6445465598,2957.89432425541,2617.1045512375,2614.48727789863,2611.32741671768,2608.33075276034,2605.39602208214,2602.42198601751,2599.60743067418,2596.75116643771,2594.05202748597,2591.40887131326,2588.72057826401,2586.18605107575,2583.60421443124,2581.07401451963,2578.59441860626,2576.16441461114,2573.78301069594,2571.44923485903,2569.16213453886,2566.9207762251,2564.72424507761,2562.57164455307
2. Industrial processes,WAM,Total,3137.53616,2957.72221,3257.24809,3206.87182,3179.92552,3149.58355,3090.55585,3059.76734,2708.63074,2696.5226,2641.77545,2630.36366,2598.19495,2569.08743,2554.72501,2533.74703,2510.07195,2493.99499,2474.05697,2454.42901,2438.89995,2430.61255,2422.53951,2416.99993,2412.02878,2407.10563,2402.44915,2397.87398,2393.55698,2389.23563,3137.53615577096,2957.72221282315,3257.24808777936,3206.87182489452,3179.92551537972,3149.58355223169,3090.55585485688,3059.76733629011,2708.63073959101,2696.52260473596,2641.77544554444,2630.36366227608,2598.19495483546,2569.08742559847,2554.72500670301,2533.74703355861,2510.0719451395,2493.99499432161,2474.0569656961,2454.42900942304,2438.89994759233,2430.61255142387,2422.53951304768,2416.99993391766,2412.02878087424,2407.10563183188,2402.44915385349,2397.873983878,2393.55697785825,2389.23563455207
