Category,Scenario,Gas,Gapfilled 2021,Gapfilled 2022,Gapfilled 2023,Gapfilled 2024,Gapfilled 2025,Gapfilled 2026,Gapfilled 2027,Gapfilled 2028,Gapfilled 2029,Gapfilled 2030,Gapfilled 2031,Gapfilled 2032,Gapfilled 2033,Gapfilled 2034,Gapfilled 2035,Gapfilled 2036,Gapfilled 2037,Gapfilled 2038,Gapfilled 2039,Gapfilled 2040,Gapfilled 2041,Gapfilled 2042,Gapfilled 2043,Gapfilled 2044,Gapfilled 2045,Gapfilled 2046,Gapfilled 2047,Gapfilled 2048,Gapfilled 2049,Gapfilled 2050,Reported Value 2021,Reported Value 2022,Reported Value 2023,Reported Value 2024,Reported Value 2025,Reported Value 2026,Reported Value 2027,Reported Value 2028,Reported Value 2029,Reported Value 2030,Reported Value 2031,Reported Value 2032,Reported Value 2033,Reported Value 2034,Reported Value 2035,Reported Value 2036,Reported Value 2037,Reported Value 2038,Reported Value 2039,Reported Value 2040,Reported Value 2041,Reported Value 2042,Reported Value 2043,Reported Value 2044,Reported Value 2045,Reported Value 2046,Reported Value 2047,Reported Value 2048,Reported Value 2049,Reported Value 2050
1.A.3. Transport,WAM,Total,111146.30184,112933.15175,114720.00165,116506.85156,118293.70147,115021.61148,111749.52149,108477.4315,105205.34152,101933.25153,99403.93866,96874.62578,94345.31291,91816.00004,89286.68717,87212.68759,85138.688,83064.68842,80990.68884,78916.68926,77730.94836,76545.20747,75359.46658,74173.72569,72987.9848,72555.14166,72122.29853,71689.45539,71256.61226,70823.76912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3. Transport,WEM,ESR,107496.86275,108988.76305,110480.66334,111972.56363,113464.46393,110163.93619,106863.40846,103562.88073,100262.35299,96961.82526,94402.90048,91843.97571,89285.05093,86726.12615,84167.20137,82063.04588,79958.89038,77854.73489,75750.57939,73646.4239,72441.14883,71235.87376,70030.5987,68825.32363,67620.04856,67174.48502,66728.92147,66283.35792,65837.79438,65392.23083,,,,,113464.4639256,,,,,96961.8252621043,,,,,84167.2013698653,,,,,73646.4238985489,,,,,67620.0485634173,,,,,65392.2308305053
1.A.3. Transport,WEM,ETS,306.13537,308.91184,311.6883,314.46477,317.24123,313.84631,310.45139,307.05646,303.66154,300.26662,298.718,297.16937,295.62075,294.07212,292.5235,292.14326,291.76301,291.38277,291.00253,290.62229,289.4224,288.22252,287.02264,285.82276,284.62288,288.0201,291.41732,294.81454,298.21176,301.60898,,,,,317.241231587147,,,,,300.266619384201,,,,,292.523499715218,,,,,290.62228513776,,,,,284.622881262313,,,,,301.608978283074
1.A.3. Transport,WEM,Total,111146.30184,112933.15175,114720.00165,116506.85156,118293.70147,115021.61148,111749.52149,108477.4315,105205.34152,101933.25153,99403.93866,96874.62578,94345.31291,91816.00004,89286.68717,87212.68759,85138.688,83064.68842,80990.68884,78916.68926,77730.94836,76545.20747,75359.46658,74173.72569,72987.9848,72555.14166,72122.29853,71689.45539,71256.61226,70823.76912,0.0,0.0,0.0,0.0,118293.701470766,0.0,0.0,0.0,0.0,101933.251526442,0.0,0.0,0.0,0.0,89286.6871706878,0.0,0.0,0.0,0.0,78916.6892552157,0.0,0.0,0.0,0.0,72987.9847973839,0.0,0.0,0.0,0.0,70823.7691245112
1.A.3.a. Domestic aviation,WAM,ESR,24.86138,26.9884,29.11541,31.24243,33.36945,33.58976,33.81007,34.03038,34.25069,34.471,34.64994,34.82888,35.00782,35.18676,35.36569,35.58044,35.79519,36.00994,36.22469,36.43944,36.62655,36.81366,37.00077,37.18787,37.37498,37.4365,37.49802,37.55955,37.62107,37.68259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.a. Domestic aviation,WAM,Total,3368.1651,3662.46526,3956.76543,4251.06559,4545.36576,4577.41874,4609.47172,4641.52469,4673.57767,4705.63065,4736.97012,4768.30959,4799.64906,4830.98853,4862.328,4893.0789,4923.8298,4954.58071,4985.33161,5016.08252,5037.00368,5057.92484,5078.84601,5099.76717,5120.68833,5130.07305,5139.45776,5148.84248,5158.22719,5167.6119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.a. Domestic aviation,WEM,ESR,24.86138,26.9884,29.11541,31.24243,33.36945,33.58976,33.81007,34.03038,34.25069,34.471,34.64994,34.82888,35.00782,35.18676,35.36569,35.58044,35.79519,36.00994,36.22469,36.43944,36.62655,36.81366,37.00077,37.18787,37.37498,37.4365,37.49802,37.55955,37.62107,37.68259,,,,,33.3694469957891,,,,,34.471003676661,,,,,35.3656943660571,,,,,36.439444810836,,,,,37.3749818543865,,,,,37.6825887406194
1.A.3.a. Domestic aviation,WEM,Total,3368.1651,3662.46526,3956.76543,4251.06559,4545.36576,4577.41874,4609.47172,4641.52469,4673.57767,4705.63065,4736.97012,4768.30959,4799.64906,4830.98853,4862.328,4893.0789,4923.8298,4954.58071,4985.33161,5016.08252,5037.00368,5057.92484,5078.84601,5099.76717,5120.68833,5130.07305,5139.45776,5148.84248,5158.22719,5167.6119,0.0,0.0,0.0,0.0,4545.36576057381,0.0,0.0,0.0,0.0,4705.6306486299,0.0,0.0,0.0,0.0,4862.32799547337,0.0,0.0,0.0,0.0,5016.08251633984,0.0,0.0,0.0,0.0,5120.68833455862,0.0,0.0,0.0,0.0,5167.61190446349
1.A.3.b. Road transportation,WAM,ESR,105845.22245,107330.44772,108815.673,110300.89828,111786.12355,108509.51781,105232.91207,101956.30633,98679.70059,95403.09485,92847.88809,90292.68133,87737.47457,85182.2678,82627.06104,80526.15822,78425.25539,76324.35256,74223.44974,72122.54691,70919.92969,69717.31247,68514.69525,67312.07803,66109.46081,65666.03329,65222.60578,64779.17826,64335.75075,63892.32324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.b. Road transportation,WAM,Total,105845.22245,107330.44772,108815.673,110300.89828,111786.12355,108509.51781,105232.91207,101956.30633,98679.70059,95403.09485,92847.88809,90292.68133,87737.47457,85182.2678,82627.06104,80526.15822,78425.25539,76324.35256,74223.44974,72122.54691,70919.92969,69717.31247,68514.69525,67312.07803,66109.46081,65666.03329,65222.60578,64779.17826,64335.75075,63892.32324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.b. Road transportation,WEM,ESR,105845.22245,107330.44772,108815.673,110300.89828,111786.12355,108509.51781,105232.91207,101956.30633,98679.70059,95403.09485,92847.88809,90292.68133,87737.47457,85182.2678,82627.06104,80526.15822,78425.25539,76324.35256,74223.44974,72122.54691,70919.92969,69717.31247,68514.69525,67312.07803,66109.46081,65666.03329,65222.60578,64779.17826,64335.75075,63892.32324,,,,,111786.123551388,,,,,95403.0948520617,,,,,82627.0610418265,,,,,72122.5469099194,,,,,66109.4608056451,,,,,63892.3232364165
1.A.3.b. Road transportation,WEM,Total,105845.22245,107330.44772,108815.673,110300.89828,111786.12355,108509.51781,105232.91207,101956.30633,98679.70059,95403.09485,92847.88809,90292.68133,87737.47457,85182.2678,82627.06104,80526.15822,78425.25539,76324.35256,74223.44974,72122.54691,70919.92969,69717.31247,68514.69525,67312.07803,66109.46081,65666.03329,65222.60578,64779.17826,64335.75075,63892.32324,0.0,0.0,0.0,0.0,111786.123551388,0.0,0.0,0.0,0.0,95403.0948520617,0.0,0.0,0.0,0.0,82627.0610418265,0.0,0.0,0.0,0.0,72122.5469099194,0.0,0.0,0.0,0.0,66109.4608056451,0.0,0.0,0.0,0.0,63892.3232364165
1.A.3.c. Railways,WAM,ESR,323.48502,337.76458,352.04414,366.3237,380.60326,365.37913,350.155,334.93087,319.70674,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.c. Railways,WAM,Total,323.48502,337.76458,352.04414,366.3237,380.60326,365.37913,350.155,334.93087,319.70674,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.c. Railways,WEM,ESR,323.48502,337.76458,352.04414,366.3237,380.60326,365.37913,350.155,334.93087,319.70674,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,,,,,380.603264009238,,,,,304.48261120739,,,,,304.48261120739,,,,,304.48261120739,,,,,304.48261120739,,,,,304.48261120739
1.A.3.c. Railways,WEM,Total,323.48502,337.76458,352.04414,366.3237,380.60326,365.37913,350.155,334.93087,319.70674,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,304.48261,0.0,0.0,0.0,0.0,380.603264009238,0.0,0.0,0.0,0.0,304.48261120739,0.0,0.0,0.0,0.0,304.48261120739,0.0,0.0,0.0,0.0,304.48261120739,0.0,0.0,0.0,0.0,304.48261120739,0.0,0.0,0.0,0.0,304.48261120739
1.A.3.d. Domestic navigation,WAM,ESR,1294.03857,1283.79853,1273.55849,1263.31845,1253.07841,1244.28105,1235.48369,1226.68632,1217.88896,1209.0916,1205.24975,1201.40791,1197.56606,1193.72421,1189.88237,1186.42848,1182.97459,1179.52071,1176.06682,1172.61293,1169.81068,1167.00842,1164.20617,1161.40391,1158.60166,1156.28321,1153.96477,1151.64632,1149.32787,1147.00943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.d. Domestic navigation,WAM,Total,1294.03857,1283.79853,1273.55849,1263.31845,1253.07841,1244.28105,1235.48369,1226.68632,1217.88896,1209.0916,1205.24975,1201.40791,1197.56606,1193.72421,1189.88237,1186.42848,1182.97459,1179.52071,1176.06682,1172.61293,1169.81068,1167.00842,1164.20617,1161.40391,1158.60166,1156.28321,1153.96477,1151.64632,1149.32787,1147.00943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.d. Domestic navigation,WEM,ESR,1294.03857,1283.79853,1273.55849,1263.31845,1253.07841,1244.28105,1235.48369,1226.68632,1217.88896,1209.0916,1205.24975,1201.40791,1197.56606,1193.72421,1189.88237,1186.42848,1182.97459,1179.52071,1176.06682,1172.61293,1169.81068,1167.00842,1164.20617,1161.40391,1158.60166,1156.28321,1153.96477,1151.64632,1149.32787,1147.00943,,,,,1253.07841112332,,,,,1209.09159657449,,,,,1189.88236823404,,,,,1172.61293443635,,,,,1158.60165953695,,,,,1147.00942677221
1.A.3.d. Domestic navigation,WEM,Total,1294.03857,1283.79853,1273.55849,1263.31845,1253.07841,1244.28105,1235.48369,1226.68632,1217.88896,1209.0916,1205.24975,1201.40791,1197.56606,1193.72421,1189.88237,1186.42848,1182.97459,1179.52071,1176.06682,1172.61293,1169.81068,1167.00842,1164.20617,1161.40391,1158.60166,1156.28321,1153.96477,1151.64632,1149.32787,1147.00943,0.0,0.0,0.0,0.0,1253.07841112332,0.0,0.0,0.0,0.0,1209.09159657449,0.0,0.0,0.0,0.0,1189.88236823404,0.0,0.0,0.0,0.0,1172.61293443635,0.0,0.0,0.0,0.0,1158.60165953695,0.0,0.0,0.0,0.0,1147.00942677221
1.A.3.e. Other transportation,WAM,ESR,9.25534,9.76382,10.27229,10.78077,11.28925,11.16844,11.04763,10.92682,10.80601,10.6852,10.63009,10.57498,10.51987,10.46476,10.40965,10.39612,10.38259,10.36906,10.35553,10.342,10.2993,10.2566,10.2139,10.1712,10.12851,10.2494,10.37029,10.49118,10.61207,10.73297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.e. Other transportation,WAM,ETS,306.13537,308.91184,311.6883,314.46477,317.24123,313.84631,310.45139,307.05646,303.66154,300.26662,298.718,297.16937,295.62075,294.07212,292.5235,292.14326,291.76301,291.38277,291.00253,290.62229,289.4224,288.22252,287.02264,285.82276,284.62288,288.0201,291.41732,294.81454,298.21176,301.60898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.e. Other transportation,WAM,Total,315.39071,318.67565,321.9606,325.24554,328.53048,325.01475,321.49902,317.98328,314.46755,310.95182,309.34809,307.74435,306.14062,304.53689,302.93315,302.53938,302.14561,301.75183,301.35806,300.96428,299.7217,298.47912,297.23655,295.99397,294.75139,298.2695,301.78761,305.30572,308.82383,312.34195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.3.e. Other transportation,WEM,ESR,9.25534,9.76382,10.27229,10.78077,11.28925,11.16844,11.04763,10.92682,10.80601,10.6852,10.63009,10.57498,10.51987,10.46476,10.40965,10.39612,10.38259,10.36906,10.35553,10.342,10.2993,10.2566,10.2139,10.1712,10.12851,10.2494,10.37029,10.49118,10.61207,10.73297,,,,,11.2892520837913,,,,,10.6851985841093,,,,,10.4096542312496,,,,,10.3419981749326,,,,,10.1285051735231,,,,,10.732967368515
1.A.3.e. Other transportation,WEM,ETS,306.13537,308.91184,311.6883,314.46477,317.24123,313.84631,310.45139,307.05646,303.66154,300.26662,298.718,297.16937,295.62075,294.07212,292.5235,292.14326,291.76301,291.38277,291.00253,290.62229,289.4224,288.22252,287.02264,285.82276,284.62288,288.0201,291.41732,294.81454,298.21176,301.60898,,,,,317.241231587147,,,,,300.266619384201,,,,,292.523499715218,,,,,290.62228513776,,,,,284.622881262313,,,,,301.608978283074
1.A.3.e. Other transportation,WEM,Total,315.39071,318.67565,321.9606,325.24554,328.53048,325.01475,321.49902,317.98328,314.46755,310.95182,309.34809,307.74435,306.14062,304.53689,302.93315,302.53938,302.14561,301.75183,301.35806,300.96428,299.7217,298.47912,297.23655,295.99397,294.75139,298.2695,301.78761,305.30572,308.82383,312.34195,0.0,0.0,0.0,0.0,328.530483670938,0.0,0.0,0.0,0.0,310.951817968311,0.0,0.0,0.0,0.0,302.933153946468,0.0,0.0,0.0,0.0,300.964283312693,0.0,0.0,0.0,0.0,294.751386435836,0.0,0.0,0.0,0.0,312.341945651589
1.A.4. Other sectors,WAM,ESR,69856.08749,68683.66727,67511.24705,66338.82684,65166.40662,63353.70995,61541.01329,59728.31662,57915.61996,56102.92329,54851.09473,53599.26617,52347.43761,51095.60905,49843.78049,48984.10122,48124.42195,47264.74267,46405.0634,45545.38413,44697.08123,43848.77834,43000.47545,42152.17256,41303.86967,40585.15991,39866.45015,39147.74039,38429.03063,37710.32087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.A.4. Other sectors,WAM,ETS,208.53011,212.25165,215.97318,219.69471,223.41625,216.59482,209.7734,202.95198,196.13056,189.30913,187.28015,185.25116,183.22218,181.1932,179.16421,177.46539,175.76658,174.06776,172.36894,170.67013,168.78742,166.90472,165.02202,163.13931,161.25661,160.83379,160.41097,159.98815,159.56532,159.1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
