Name,year,month,HNsum,HSmean,HSmax,SCD1,SCD1gt,SCD10,SCD20,SCD30,SCD50,SCD100,HSmean_gapfill,frac_gapfilled,HSmax_gapfill,SCD1_gapfill,SCD1gt_gapfill,SCD10_gapfill,SCD20_gapfill,SCD30_gapfill,SCD50_gapfill,SCD100_gapfill
Paganella,1977,5,,102.870967741935,160,31,31,31,31,29,24,19,102.870967741935,0,160,31,31,31,31,29,24,19
Paganella,1977,6,,,,,,,,,,,5.5,0.7,26,14,12,7,3,0,0,0
Paganella,1977,7,,,,,,,,,,,,,,,,,,,,
Paganella,1977,8,,,,,,,,,,,,,,,,,,,,
Paganella,1977,9,,,,,,,,,,,,,,,,,,,,
Paganella,1977,10,,,,,,,,,,,0.032258064516129,1,1,1,0,0,0,0,0,0
Paganella,1977,11,,,,,,,,,,,4.93333333333333,0.533333333333333,15,21,20,6,0,0,0,0
Paganella,1977,12,,22.6451612903226,28,31,31,31,23,0,0,0,22.6451612903226,0,28,31,31,31,23,0,0,0
Paganella,1978,1,,68.1290322580645,100,31,31,31,31,21,20,1,68.1290322580645,0,100,31,31,31,31,21,20,1
Paganella,1978,2,,135.821428571429,161,28,28,28,28,28,28,19,135.821428571429,0,161,28,28,28,28,28,28,19
Paganella,1978,3,,163,168,31,31,31,31,31,31,31,163,0,168,31,31,31,31,31,31,31
Paganella,1978,4,,189.866666666667,212,30,30,30,30,30,30,30,189.866666666667,0,212,30,30,30,30,30,30,30
Paganella,1978,5,,156.064516129032,214,31,31,31,31,31,31,25,156.064516129032,0,214,31,31,31,31,31,31,25
Paganella,1978,6,,,,,,,,,,,11.9333333333333,0.566666666666667,52,27,22,11,8,5,1,0
Paganella,1978,7,,,,,,,,,,,,,,,,,,,,
Paganella,1978,8,,,,,,,,,,,,,,,,,,,,
Paganella,1978,9,,,,,,,,,,,,,,,,,,,,
Paganella,1978,10,,,,,,,,,,,2.06451612903226,0.806451612903226,8,14,12,0,0,0,0,0
Paganella,1978,11,,,,,,,,,,,1.5,0.833333333333333,13,5,4,3,0,0,0,0
Paganella,1978,12,,23.3225806451613,64,31,31,15,10,9,9,0,23.3225806451613,0,64,31,31,15,10,9,9,0
Paganella,1979,1,,86.0645161290323,106,31,31,31,31,31,31,4,86.0645161290323,0,106,31,31,31,31,31,31,4
Paganella,1979,2,,145.928571428571,195,28,28,28,28,28,28,28,145.928571428571,0,195,28,28,28,28,28,28,28
Paganella,1979,3,,206.870967741936,264,31,31,31,31,31,31,31,206.870967741936,0,264,31,31,31,31,31,31,31
Paganella,1979,4,,269.733333333333,294,30,30,30,30,30,30,30,269.733333333333,0,294,30,30,30,30,30,30,30
Paganella,1979,5,,214.096774193548,321,31,31,31,31,31,29,24,214.096774193548,0,321,31,31,31,31,31,29,24
Paganella,1979,6,,,,,,,,,,,2.43333333333333,0.8,20,12,12,3,1,0,0,0
Paganella,1979,7,,,,,,,,,,,,,,,,,,,,
Paganella,1979,8,,,,,,,,,,,,,,,,,,,,
Paganella,1979,9,,,,,,,,,,,,,,,,,,,,
Paganella,1979,10,,,,,,,,,,,0.483870967741936,0.903225806451613,6,5,3,0,0,0,0,0
Paganella,1979,11,,,,,,,,,,,28.5666666666667,0.3,56,25,25,20,20,16,5,0
Paganella,1979,12,,25.9354838709677,57,31,31,23,15,10,8,0,25.9354838709677,0,57,31,31,23,15,10,8,0
Paganella,1980,1,,68.8064516129032,85,31,31,31,31,31,31,0,68.8064516129032,0,85,31,31,31,31,31,31,0
Paganella,1980,2,,84.3793103448276,93,29,29,29,29,29,29,0,84.3793103448276,0,93,29,29,29,29,29,29,0
Paganella,1980,3,,100.451612903226,143,31,31,31,31,31,31,14,100.451612903226,0,143,31,31,31,31,31,31,14
Paganella,1980,4,,86.0333333333333,119,30,30,30,30,30,30,7,86.0333333333333,0,119,30,30,30,30,30,30,7
Paganella,1980,5,,48.258064516129,79,31,31,31,29,22,14,0,48.258064516129,0,79,31,31,31,29,22,14,0
Paganella,1980,6,,,,,,,,,,,4.5,0.966666666666667,26,16,14,4,3,0,0,0
Paganella,1980,7,,,,,,,,,,,,,,,,,,,,
Paganella,1980,8,,,,,,,,,,,,,,,,,,,,
Paganella,1980,9,,,,,,,,,,,,,,,,,,,,
Paganella,1980,10,,,,,,,,,,,11.8387096774194,0.258064516129032,36,23,21,17,10,1,0,0
Paganella,1980,11,,27.5333333333333,44,30,30,30,24,13,0,0,27.5333333333333,0,44,30,30,30,24,13,0,0
Paganella,1980,12,,31.6451612903226,50,31,31,31,16,15,5,0,31.6451612903226,0,50,31,31,31,16,15,5,0
Paganella,1981,1,,43.9677419354839,44,31,31,31,31,31,0,0,43.9677419354839,0,44,31,31,31,31,31,0,0
Paganella,1981,2,,32.3571428571429,42,28,28,28,28,17,0,0,32.3571428571429,0,42,28,28,28,28,17,0,0
Paganella,1981,3,,48.4333333333333,86,30,30,30,26,23,15,0,48.741935483871,0.032258064516129,86,31,31,31,27,24,16,0
Paganella,1981,4,,,,,,,,,,,16.1,0.133333333333333,58,29,27,15,7,6,2,0
Paganella,1981,5,,,,,,,,,,,5.41935483870968,0.419354838709677,21,26,21,7,1,0,0,0
Paganella,1981,6,,,,,,,,,,,0.666666666666667,0.966666666666667,7,4,4,0,0,0,0,0
Paganella,1981,7,,,,,,,,,,,,,,,,,,,,
Paganella,1981,8,,,,,,,,,,,,,,,,,,,,
Paganella,1981,9,,,,,,,,,,,,,,,,,,,,
Paganella,1981,10,,,,,,,,,,,18.1290322580645,0.67741935483871,91,11,11,9,7,7,6,0
Paganella,1981,11,,42.9666666666667,70,30,30,30,30,30,4,0,42.9666666666667,0,70,30,30,30,30,30,4,0
Paganella,1981,12,,56.741935483871,111,31,31,31,31,31,14,2,56.741935483871,0,111,31,31,31,31,31,14,2
Paganella,1982,1,,120.193548387097,127,31,31,31,31,31,31,31,120.193548387097,0,127,31,31,31,31,31,31,31
Paganella,1982,2,,112.740740740741,130,27,27,27,27,27,27,27,112.285714285714,0.0357142857142857,130,28,28,28,28,28,28,28
Paganella,1982,3,,131.741935483871,163,31,31,31,31,31,31,31,131.741935483871,0,163,31,31,31,31,31,31,31
Paganella,1982,4,,87.6,134,30,30,30,30,30,30,7,87.6,0,134,30,30,30,30,30,30,7
Paganella,1982,5,,,,,,,,,,,39.1290322580645,0.258064516129032,89,24,24,22,20,18,15,0
Paganella,1982,6,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Paganella,1982,7,,,,,,,,,,,,,,,,,,,,
Paganella,1982,8,,,,,,,,,,,,,,,,,,,,
Paganella,1982,9,,,,,,,,,,,,,,,,,,,,
Paganella,1982,10,,,,,,,,,,,7.80645161290323,0.258064516129032,27,26,22,8,4,0,0,0
Paganella,1982,11,,,,,,,,,,,16.5666666666667,0.233333333333333,58,24,23,18,17,2,2,0
Paganella,1982,12,,75.2580645161291,86,31,31,31,31,31,31,0,75.2580645161291,0,86,31,31,31,31,31,31,0
Paganella,1983,1,,71.9032258064516,84,31,31,31,31,31,31,0,71.9032258064516,0,84,31,31,31,31,31,31,0
Paganella,1983,2,,72,82,28,28,28,28,28,28,0,72,0,82,28,28,28,28,28,28,0
Paganella,1983,3,,102.322580645161,140,31,31,31,31,31,31,20,102.322580645161,0,140,31,31,31,31,31,31,20
Paganella,1983,4,,133.633333333333,170,30,30,30,30,30,30,28,133.633333333333,0,170,30,30,30,30,30,30,28
Paganella,1983,5,,31.8214285714286,80,28,27,21,16,14,7,0,29.5483870967742,0.0967741935483871,80,31,30,22,16,14,7,0
Paganella,1983,6,,,,,,,,,,,1.23333333333333,0.966666666666667,15,9,6,1,0,0,0,0
Paganella,1983,7,,,,,,,,,,,,,,,,,,,,
Paganella,1983,8,,,,,,,,,,,,,,,,,,,,
Paganella,1983,9,,,,,,,,,,,,,,,,,,,,
Paganella,1983,10,,,,,,,,,,,0.548387096774194,1,4,6,5,0,0,0,0,0
Paganella,1983,11,,,,,,,,,,,1.23333333333333,0.9,12,7,4,2,0,0,0,0
Paganella,1983,12,,,,,,,,,,,42,0.32258064516129,106,31,27,17,15,13,12,7
Paganella,1984,1,,95.9677419354839,113,31,31,31,31,31,31,4,95.9677419354839,0,113,31,31,31,31,31,31,4
Paganella,1984,2,,125.206896551724,202,29,29,29,29,29,29,29,125.206896551724,0,202,29,29,29,29,29,29,29
Paganella,1984,3,,213.451612903226,245,31,31,31,31,31,31,31,213.451612903226,0,245,31,31,31,31,31,31,31
Paganella,1984,4,,232.2,269,30,30,30,30,30,30,30,232.2,0,269,30,30,30,30,30,30,30
Paganella,1984,5,,117.483870967742,166,31,31,31,31,31,31,27,117.483870967742,0,166,31,31,31,31,31,31,27
Paganella,1984,6,,,,,,,,,,,33.5666666666667,0.433333333333333,96,26,25,19,15,14,12,0
Paganella,1984,7,,,,,,,,,,,,,,,,,,,,
Paganella,1984,8,,,,,,,,,,,,,,,,,,,,
Paganella,1984,9,,,,,,,,,,,,,,,,,,,,
Paganella,1984,10,,,,,,,,,,,2.83870967741936,0.870967741935484,27,9,9,4,1,0,0,0
Paganella,1984,11,,,,,,,,,,,13.4,1,37,16,16,14,13,6,0,0
Paganella,1984,12,,44.4193548387097,67,31,31,31,30,22,12,0,44.4193548387097,0,67,31,31,31,30,22,12,0
Paganella,1985,1,,123.322580645161,203,31,31,31,31,31,31,17,123.322580645161,0,203,31,31,31,31,31,31,17
Paganella,1985,2,,182.25,195,28,28,28,28,28,28,28,182.25,0,195,28,28,28,28,28,28,28
Paganella,1985,3,,281.774193548387,342,31,31,31,31,31,31,31,281.774193548387,0,342,31,31,31,31,31,31,31
Paganella,1985,4,,262.933333333333,322,30,30,30,30,30,30,30,262.933333333333,0,322,30,30,30,30,30,30,30
Paganella,1985,5,,133.161290322581,198,31,31,31,31,31,28,22,133.161290322581,0,198,31,31,31,31,31,28,22
Paganella,1985,6,,,,,,,,,,,3.93333333333333,0.766666666666667,31,11,11,5,2,1,0,0
Paganella,1985,7,,,,,,,,,,,,,,,,,,,,
Paganella,1985,8,,,,,,,,,,,,,,,,,,,,
Paganella,1985,9,,,,,,,,,,,,,,,,,,,,
Paganella,1985,10,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Paganella,1985,11,,,,,,,,,,,32.5333333333333,0.8,82,21,19,18,18,18,11,0
Paganella,1985,12,,53.1290322580645,93,31,31,31,31,31,19,0,53.1290322580645,0,93,31,31,31,31,31,19,0
Paganella,1986,1,,106.483870967742,167,31,31,31,31,31,31,25,106.483870967742,0,167,31,31,31,31,31,31,25
Paganella,1986,2,,248.857142857143,277,28,28,28,28,28,28,28,248.857142857143,0,277,28,28,28,28,28,28,28
Paganella,1986,3,,287.935483870968,312,31,31,31,31,31,31,31,287.935483870968,0,312,31,31,31,31,31,31,31
Paganella,1986,4,,297.866666666667,348,30,30,30,30,30,30,30,297.866666666667,0,348,30,30,30,30,30,30,30
Paganella,1986,5,,,,,,,,,,,115.387096774194,0.225806451612903,305,31,30,26,23,22,20,14
Paganella,1986,6,,,,,,,,,,,0.666666666666667,1,11,3,3,1,0,0,0,0
Paganella,1986,7,,,,,,,,,,,,,,,,,,,,
Paganella,1986,8,,,,,,,,,,,,,,,,,,,,
Paganella,1986,9,,,,,,,,,,,,,,,,,,,,
Paganella,1986,10,,,,,,,,,,,3.87096774193548,0.838709677419355,32,6,6,5,3,2,0,0
Paganella,1986,11,,,,,,,,,,,9.3,0.533333333333333,30,20,18,10,7,2,0,0
Paganella,1986,12,,29,31,31,31,31,31,16,0,0,29,0,31,31,31,31,31,16,0,0
Paganella,1987,1,,56.3870967741936,84,31,31,31,31,21,17,0,56.3870967741936,0,84,31,31,31,31,21,17,0
Paganella,1987,2,,134.321428571429,216,28,28,28,28,28,28,16,134.321428571429,0,216,28,28,28,28,28,28,16
Paganella,1987,3,,176.354838709677,196,31,31,31,31,31,31,31,176.354838709677,0,196,31,31,31,31,31,31,31
Paganella,1987,4,,168.533333333333,211,30,30,30,30,30,30,27,168.533333333333,0,211,30,30,30,30,30,30,27
Paganella,1987,5,,47.4,108,30,30,29,27,21,9,2,46.4193548387097,0.032258064516129,108,31,31,30,27,21,9,2
Paganella,1987,6,,,,,,,,,,,1.9,0.966666666666667,18,8,6,3,0,0,0,0
Paganella,1987,7,,,,,,,,,,,,,,,,,,,,
Paganella,1987,8,,,,,,,,,,,,,,,,,,,,
Paganella,1987,9,,,,,,,,,,,,,,,,,,,,
Paganella,1987,10,,,,,,,,,,,0.193548387096774,0.935483870967742,4,2,2,0,0,0,0,0
Paganella,1987,11,,,,,,,,,,,14.1,0.766666666666667,80,15,11,6,6,6,5,0
Paganella,1987,12,,79.6129032258065,119,31,31,31,31,31,31,6,79.6129032258065,0,119,31,31,31,31,31,31,6
Paganella,1988,1,,72.8387096774194,140,31,31,31,31,31,31,4,72.8387096774194,0,140,31,31,31,31,31,31,4
Paganella,1988,2,,153.379310344828,178,29,29,29,29,29,29,29,153.379310344828,0,178,29,29,29,29,29,29,29
Paganella,1988,3,,132.096774193548,146,31,31,31,31,31,31,31,132.096774193548,0,146,31,31,31,31,31,31,31
Paganella,1988,4,,141.733333333333,180,30,30,30,30,30,30,24,141.733333333333,0,180,30,30,30,30,30,30,24
Paganella,1988,5,,,,,,,,,,,31.3225806451613,0.258064516129032,83,23,23,23,16,15,9,0
Paganella,1988,6,,,,,,,,,,,2.96666666666667,0.866666666666667,30,4,4,3,3,1,0,0
Paganella,1988,7,,,,,,,,,,,,,,,,,,,,
Paganella,1988,8,,,,,,,,,,,,,,,,,,,,
Paganella,1988,9,,,,,,,,,,,,,,,,,,,,
Paganella,1988,10,,,,,,,,,,,0.0967741935483871,0.967741935483871,2,2,1,0,0,0,0,0
Paganella,1988,11,,,,,,,,,,,1.26666666666667,0.666666666666667,11,11,11,1,0,0,0,0
Paganella,1988,12,,24.3225806451613,28,31,31,30,29,0,0,0,24.3225806451613,0,28,31,31,30,29,0,0,0
Paganella,1989,1,,11.6774193548387,15,31,31,19,0,0,0,0,11.6774193548387,0,15,31,31,19,0,0,0,0
Paganella,1989,2,,16.9285714285714,98,28,28,5,4,4,3,0,16.9285714285714,0,98,28,28,5,4,4,3,0
Paganella,1989,3,,79.5806451612903,106,31,31,31,31,31,28,3,79.5806451612903,0,106,31,31,31,31,31,28,3
Paganella,1989,4,,86.3103448275862,147,29,29,29,29,29,24,10,87.1666666666667,0.0333333333333333,147,30,30,30,30,30,25,11
Paganella,1989,5,,57.4516129032258,134,31,30,28,25,22,17,5,57.4516129032258,0,134,31,30,28,25,22,17,5
Paganella,1989,6,,,,,,,,,,,1.16666666666667,0.8,9,7,6,0,0,0,0,0
Paganella,1989,7,,,,,,,,,,,,,,,,,,,,
Paganella,1989,8,,,,,,,,,,,,,,,,,,,,
Paganella,1989,9,,,,,,,,,,,,,,,,,,,,
Paganella,1989,10,,,,,,,,,,,1,0.774193548387097,13,7,5,1,0,0,0,0
Paganella,1989,11,,,,,,,,,,,33.4,0.166666666666667,60,27,26,25,25,24,6,0
Paganella,1989,12,,19.0645161290323,32,31,31,31,16,2,0,0,19.0645161290323,0,32,31,31,31,16,2,0,0
Paganella,1990,1,,9.16129032258065,37,31,31,13,2,2,0,0,9.16129032258065,0,37,31,31,13,2,2,0,0
Paganella,1990,2,,33.2142857142857,45,28,28,28,23,21,0,0,33.2142857142857,0,45,28,28,28,23,21,0,0
Paganella,1990,3,,12.9354838709677,42,31,31,15,6,5,0,0,12.9354838709677,0,42,31,31,15,6,5,0,0
Paganella,1990,4,,68.8,106,30,30,30,30,25,23,2,68.8,0,106,30,30,30,30,25,23,2
Paganella,1990,5,,,,,,,,,,,9.61290322580645,0.516129032258065,58,15,15,9,6,4,1,0
Paganella,1990,6,,,,,,,,,,,0.0333333333333333,1,1,1,0,0,0,0,0,0
Paganella,1990,7,,,,,,,,,,,,,,,,,,,,
Paganella,1990,8,,,,,,,,,,,,,,,,,,,,
Paganella,1990,9,,,,,,,,,,,,,,,,,,,,
Paganella,1990,10,,,,,,,,,,,2.87096774193548,0.838709677419355,25,6,6,4,3,0,0,0
Paganella,1990,11,,43.7666666666667,95,30,30,30,27,21,12,0,43.7666666666667,0,95,30,30,30,27,21,12,0
Paganella,1990,12,,107.387096774194,161,31,31,31,31,31,31,21,107.387096774194,0,161,31,31,31,31,31,31,21
Paganella,1991,1,,120,137,31,31,31,31,31,31,31,120,0,137,31,31,31,31,31,31,31
Paganella,1991,2,,142.142857142857,170,28,28,28,28,28,28,28,142.142857142857,0,170,28,28,28,28,28,28,28
Paganella,1991,3,,128,139,31,31,31,31,31,31,31,128,0,139,31,31,31,31,31,31,31
Paganella,1991,4,,104.766666666667,124,30,30,30,30,30,30,18,104.766666666667,0,124,30,30,30,30,30,30,18
Paganella,1991,5,,155.709677419355,200,31,31,31,31,31,31,30,155.709677419355,0,200,31,31,31,31,31,31,30
Paganella,1991,6,,,,,,,,,,,24.0333333333333,0.4,88,23,21,15,12,10,7,0
Paganella,1991,7,,,,,,,,,,,,,,,,,,,,
Paganella,1991,8,,,,,,,,,,,,,,,,,,,,
Paganella,1991,9,,,,,,,,,,,,,,,,,,,,
Paganella,1991,10,,,,,,,,,,,1.61290322580645,0.516129032258065,8,15,11,0,0,0,0,0
Paganella,1991,11,,,,,,,,,,,31.3666666666667,0.233333333333333,67,28,21,17,16,16,15,0
Paganella,1991,12,,48.8709677419355,56,31,31,31,31,31,14,0,48.8709677419355,0,56,31,31,31,31,31,14,0
Paganella,1992,1,,48.741935483871,65,31,31,31,31,31,9,0,48.741935483871,0,65,31,31,31,31,31,9,0
Paganella,1992,2,,52.8965517241379,63,29,29,29,29,29,22,0,52.8965517241379,0,63,29,29,29,29,29,22,0
Paganella,1992,3,,30.7741935483871,76,31,31,31,23,12,6,0,30.7741935483871,0,76,31,31,31,23,12,6,0
Paganella,1992,4,,103.133333333333,147,30,30,30,30,30,28,20,103.133333333333,0,147,30,30,30,30,30,28,20
Paganella,1992,5,,,,,,,,,,,11.6774193548387,0.387096774193548,51,25,21,10,7,5,1,0
Paganella,1992,6,,,,,,,,,,,0.133333333333333,0.966666666666667,4,1,1,0,0,0,0,0
Paganella,1992,7,,,,,,,,,,,,,,,,,,,,
Paganella,1992,8,,,,,,,,,,,,,,,,,,,,
Paganella,1992,9,,,,,,,,,,,,,,,,,,,,
Paganella,1992,10,,,,,,,,,,,,,,,,,,,,
Paganella,1992,11,,,,,,,,,,,8.4,0.433333333333333,35,21,18,8,5,3,0,0
Paganella,1992,12,,82.8387096774194,117,31,31,28,28,27,25,12,82.8387096774194,0,117,31,31,28,28,27,25,12
Paganella,1993,1,,64,88,31,31,31,31,31,23,0,64,0,88,31,31,31,31,31,23,0
Paganella,1993,2,,33.75,40,28,28,28,28,28,0,0,33.75,0,40,28,28,28,28,28,0,0
Paganella,1993,3,,56.9032258064516,69,31,31,31,31,31,28,0,56.9032258064516,0,69,31,31,31,31,31,28,0
Paganella,1993,4,,77.3666666666667,105,30,30,30,30,30,30,6,77.3666666666667,0,105,30,30,30,30,30,30,6
Paganella,1993,5,,,,,,,,,,,18.7096774193548,0.193548387096774,61,25,25,16,12,9,3,0
Paganella,1993,6,,,,,,,,,,,0.0333333333333333,1,1,1,0,0,0,0,0,0
Paganella,1993,7,,,,,,,,,,,,,,,,,,,,
Paganella,1993,8,,,,,,,,,,,,,,,,,,,,
Paganella,1993,9,,,,,,,,,,,,,,,,,,,,
Paganella,1993,10,,,,,,,,,,,9.64516129032258,0.548387096774194,42,14,13,10,7,4,0,0
Paganella,1993,11,,13.4,18,30,30,21,0,0,0,0,13.4,0,18,30,30,21,0,0,0,0
Paganella,1993,12,,23.6774193548387,39,31,31,31,17,7,0,0,23.6774193548387,0,39,31,31,31,17,7,0,0
Paganella,1994,1,,,,,,,,,,,104.935483870968,1,139,31,31,31,31,31,31,23
Paganella,1994,2,,,,,,,,,,,133.285714285714,1,166,28,28,28,28,28,28,28
Paganella,1994,3,,,,,,,,,,,98.2580645161291,1,146,31,31,31,31,31,27,16
Paganella,1994,4,,,,,,,,,,,57.4,0.933333333333333,100,30,30,30,30,29,17,1
Paganella,1994,5,,,,,,,,,,,15.4193548387097,0.806451612903226,76,23,21,9,6,6,6,0
Paganella,1994,6,,,,,,,,,,,0.5,1,6,7,4,0,0,0,0,0
Paganella,1994,7,,,,,,,,,,,,,,,,,,,,
Paganella,1994,8,,,,,,,,,,,,,,,,,,,,
Paganella,1994,9,,,,,,,,,,,,,,,,,,,,
Paganella,1994,10,,,,,,,,,,,1.51612903225806,1,15,7,7,1,0,0,0,0
Paganella,1994,11,,,,,,,,,,,2.36666666666667,1,16,19,15,2,0,0,0,0
Paganella,1994,12,,,,,,,,,,,13.3225806451613,1,51,13,12,12,12,9,1,0
Paganella,1995,1,,,,,,,,,,,44.8387096774194,1,71,31,31,31,31,22,13,0
Paganella,1995,2,,,,,,,,,,,70.3571428571429,1,116,28,28,28,28,28,28,2
Paganella,1995,3,,,,,,,,,,,112.967741935484,1,140,31,31,31,31,31,31,28
Paganella,1995,4,,,,,,,,,,,49.4333333333333,1,107,30,30,30,29,24,11,2
Paganella,1995,5,,,,,,,,,,,5.41935483870968,1,22,24,17,6,1,0,0,0
Paganella,1995,6,,,,,,,,,,,0.533333333333333,1,7,4,4,0,0,0,0,0
Paganella,1995,7,,,,,,,,,,,,,,,,,,,,
Paganella,1995,8,,,,,,,,,,,,,,,,,,,,
Paganella,1995,9,,,,,,,,,,,,,,,,,,,,
Paganella,1995,10,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
Paganella,1995,11,,,,,,,,,,,2,0.8,11,20,11,3,0,0,0,0
Paganella,1995,12,,54.4838709677419,103,31,31,27,19,18,16,5,54.4838709677419,0,103,31,31,27,19,18,16,5
Paganella,1996,1,,127.645161290323,159,31,31,31,31,31,31,31,127.645161290323,0,159,31,31,31,31,31,31,31
Paganella,1996,2,,160.931034482759,164,29,29,29,29,29,29,29,160.931034482759,0,164,29,29,29,29,29,29,29
Paganella,1996,3,,153.387096774194,160,31,31,31,31,31,31,31,153.387096774194,0,160,31,31,31,31,31,31,31
Paganella,1996,4,,138.333333333333,169,30,30,30,30,30,30,24,138.333333333333,0,169,30,30,30,30,30,30,24
Paganella,1996,5,,45.551724137931,99,29,29,22,21,18,12,0,42.6129032258064,0.0645161290322581,99,29,29,22,21,18,12,0
Paganella,1996,6,,,,,,,,,,,0.233333333333333,1,6,2,1,0,0,0,0,0
Paganella,1996,7,,,,,,,,,,,,,,,,,,,,
Paganella,1996,8,,,,,,,,,,,,,,,,,,,,
Paganella,1996,9,,,,,,,,,,,,,,,,,,,,
Paganella,1996,10,,,,,,,,,,,7.35483870967742,0.419354838709677,33,19,18,9,4,1,0,0
Paganella,1996,11,,24,54,29,27,16,14,12,8,0,23.2,0.0333333333333333,54,29,27,16,14,12,8,0
Paganella,1996,12,,62.9,81,30,30,30,30,30,30,0,63,0.032258064516129,81,31,31,31,31,31,31,0
Paganella,1997,1,,107.766666666667,119,30,30,30,30,30,30,26,107.58064516129,0.032258064516129,119,31,31,31,31,31,31,27
Paganella,1997,2,,82.2857142857143,103,28,28,28,28,28,28,8,82.2857142857143,0,103,28,28,28,28,28,28,8
Paganella,1997,3,,58.4193548387097,80,31,31,31,31,31,26,0,58.4193548387097,0,80,31,31,31,31,31,26,0
Paganella,1997,4,,36.4666666666667,52,30,30,30,30,20,3,0,36.4666666666667,0,52,30,30,30,30,20,3,0
Paganella,1997,5,,,,,,,,,,,7.58064516129032,0.451612903225806,31,17,17,12,4,1,0,0
Paganella,1997,6,,,,,,,,,,,0.366666666666667,0.933333333333333,8,2,2,0,0,0,0,0
Paganella,1997,7,,,,,,,,,,,,,,,,,,,,
Paganella,1997,8,,,,,,,,,,,,,,,,,,,,
Paganella,1997,9,,,,,,,,,,,,,,,,,,,,
Paganella,1997,10,,,,,,,,,,,0.516129032258065,0.903225806451613,6,3,3,0,0,0,0,0
Paganella,1997,11,,,,,,,,,,,19.0333333333333,0.233333333333333,35,23,22,20,19,6,0,0
Paganella,1997,12,,81.8387096774194,104,31,31,31,31,31,29,4,81.8387096774194,0,104,31,31,31,31,31,29,4
Paganella,1998,1,,96.9354838709678,113,31,31,31,31,31,31,13,96.9354838709678,0,113,31,31,31,31,31,31,13
Paganella,1998,2,,95.9642857142857,105,28,28,28,28,28,28,8,95.9642857142857,0,105,28,28,28,28,28,28,8
Paganella,1998,3,,89.3548387096774,98,31,31,31,31,31,31,0,89.3548387096774,0,98,31,31,31,31,31,31,0
Paganella,1998,4,,101.033333333333,130,30,30,30,30,30,30,18,101.033333333333,0,130,30,30,30,30,30,30,18
Paganella,1998,5,,74.741935483871,138,31,31,31,29,25,22,9,74.741935483871,0,138,31,31,31,29,25,22,9
Paganella,1998,6,,,,,,,,,,,1.4,0.666666666666667,11,12,11,1,0,0,0,0
Paganella,1998,7,,,,,,,,,,,,,,,,,,,,
Paganella,1998,8,,,,,,,,,,,,,,,,,,,,
Paganella,1998,9,,,,,,,,,,,,,,,,,,,,
Paganella,1998,10,,,,,,,,,,,,,,,,,,,,
Paganella,1998,11,,,,,,,,,,,1.7,0.733333333333333,6,15,12,0,0,0,0,0
Paganella,1998,12,,18.3225806451613,27,31,31,29,18,0,0,0,18.3225806451613,0,27,31,31,29,18,0,0,0
Paganella,1999,1,,53.8333333333333,75,30,30,30,30,30,25,0,53.9677419354839,0.032258064516129,75,31,31,31,31,31,26,0
Paganella,1999,2,,64.1785714285714,92,28,28,28,28,28,28,0,64.1785714285714,0,92,28,28,28,28,28,28,0
Paganella,1999,3,,79.741935483871,94,31,31,31,31,31,31,0,79.741935483871,0,94,31,31,31,31,31,31,0
Paganella,1999,4,,46.4666666666667,107,30,30,24,17,15,13,4,46.4666666666667,0,107,30,30,24,17,15,13,4
Paganella,1999,5,,,,,,,,,,,14.1612903225806,0.935483870967742,46,25,23,14,9,5,0,0
Paganella,1999,6,,,,,,,,,,,1.03333333333333,1,23,2,2,1,1,0,0,0
Paganella,1999,7,,,,,,,,,,,,,,,,,,,,
Paganella,1999,8,,,,,,,,,,,,,,,,,,,,
Paganella,1999,9,,,,,,,,,,,,,,,,,,,,
Paganella,1999,10,,,,,,,,,,,,,,,,,,,,
Paganella,1999,11,,,,,,,,,,,28.8,0.233333333333333,54,24,24,24,21,17,4,0
Paganella,1999,12,,61.3870967741936,79,31,31,31,31,30,22,0,61.3870967741936,0,79,31,31,31,31,30,22,0
Paganella,2000,1,,65.2903225806452,74,31,31,31,31,31,31,0,65.2903225806452,0,74,31,31,31,31,31,31,0
Paganella,2000,2,,53.9655172413793,59,29,29,29,29,29,26,0,53.9655172413793,0,59,29,29,29,29,29,26,0
Paganella,2000,3,,69.3225806451613,131,31,31,31,31,29,13,11,69.3225806451613,0,131,31,31,31,31,29,13,11
Paganella,2000,4,,67.6,135,30,30,24,22,20,16,11,67.6,0,135,30,30,24,22,20,16,11
Paganella,2000,5,,,,,,,,,,,3.74193548387097,0.903225806451613,17,14,12,6,0,0,0,0
Paganella,2000,6,,,,,,,,,,,0,0.933333333333333,0,0,0,0,0,0,0,0
Paganella,2000,7,,,,,,,,,,,,,,,,,,,,
Paganella,2000,8,,,,,,,,,,,,,,,,,,,,
Paganella,2000,9,,,,,,,,,,,,,,,,,,,,
Paganella,2000,10,,,,,,,,,,,,,,,,,,,,
Paganella,2000,11,,69.1333333333333,115,30,30,30,27,26,22,5,69.1333333333333,0,115,30,30,30,27,26,22,5
Paganella,2000,12,,91.6451612903226,117,31,31,31,31,31,31,9,91.6451612903226,0,117,31,31,31,31,31,31,9
Paganella,2001,1,,135.870967741936,155,31,31,31,31,31,31,31,135.870967741936,0,155,31,31,31,31,31,31,31
