freq,nrg_bal,siec,unit,geo\TIME_PERIOD	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,FC_IND_E,G3000,KTOE,SE	336.135 	350.645 	280.353 	340.069 	403.439 	289.789 	258.710 	337.853 	339.424 	345.140 	322.415 	353.400 
A,FC_IND_E,G3000,KTOE,SI	425.430 	416.208 	393.594 	391.617 	402.236 	415.477 	438.694 	457.020 	451.952 	446.764 	477.367 	401.869 
A,FC_IND_E,G3000,KTOE,SK	927.923 	860.404 	837.683 	818.852 	788.672 	792.412 	854.880 	887.514 	839.173 	821.506 	831.552 	766.421 
A,FC_IND_E,G3000,KTOE,TR	7879.106 	7996.733 	8156.556 	8848.431 	9034.781 	8563.134 	10304.077 	9673.523 	9225.848 	9273.272 	11005.137 	: 
A,FC_IND_E,G3000,KTOE,UA	6574.011 	5273.581 	4361.371 	3329.299 	2763.091 	2481.814 	2627.178 	2855.721 	2721.673 	2829.838 	: 	: 
A,FC_IND_E,G3000,KTOE,UK	8106.578 	7939.338 	8126.698 	7787.768 	7563.820 	7764.298 	7978.753 	7970.764 	7917.348 	: 	: 	: 
A,FC_IND_E,G3000,KTOE,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,H8000,KTOE,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,H8000,KTOE,AT	249.265 	290.553 	278.303 	275.051 	247.678 	243.742 	250.917 	261.237 	246.264 	235.191 	245.428 	245.028 
A,FC_IND_E,H8000,KTOE,BA	: 	: 	: 	0.502 	0.525 	0.525 	0.502 	0.525 	0.597 	0.621 	0.621 	: 
A,FC_IND_E,H8000,KTOE,BE	550.671 	547.504 	501.918 	417.655 	408.930 	394.913 	322.172 	350.905 	378.224 	361.011 	366.774 	311.895 
A,FC_IND_E,H8000,KTOE,BG	522.738 	521.114 	476.306 	479.818 	370.044 	303.740 	198.048 	73.806 	102.374 	110.494 	104.461 	118.360 
A,FC_IND_E,H8000,KTOE,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,H8000,KTOE,CZ	654.223 	645.242 	598.118 	540.556 	546.097 	558.661 	578.589 	571.053 	576.133 	538.991 	562.840 	530.316 
A,FC_IND_E,H8000,KTOE,DE	4048.342 	4498.185 	4528.232 	4160.839 	4142.304 	4273.216 	4110.371 	4573.039 	4280.429 	4013.232 	4247.086 	3942.247 
A,FC_IND_E,H8000,KTOE,DK	107.290 	119.399 	99.790 	66.184 	55.037 	78.053 	77.469 	76.819 	75.524 	83.987 	88.621 	93.523 
A,FC_IND_E,H8000,KTOE,EE	37.021 	35.827 	32.913 	31.814 	37.284 	37.785 	37.021 	35.755 	33.462 	36.973 	41.010 	42.329 
A,FC_IND_E,H8000,KTOE,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,H8000,KTOE,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,H8000,KTOE,EU27_2020	15780.898 	16489.318 	16312.626 	15370.134 	15174.200 	15546.628 	15386.434 	15369.621 	15649.521 	14641.408 	14830.843 	12710.905 
A,FC_IND_E,H8000,KTOE,FI	1517.890 	1503.129 	1412.105 	1262.850 	1265.358 	1310.715 	1261.250 	1272.284 	1238.941 	1176.101 	1262.587 	1191.005 
A,FC_IND_E,H8000,KTOE,FR	1174.330 	1214.722 	1212.987 	1098.300 	1215.873 	1416.678 	1530.227 	1445.942 	1607.488 	1511.334 	1737.027 	1873.888 
A,FC_IND_E,H8000,KTOE,GE	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,H8000,KTOE,HR	17.522 	19.413 	17.806 	18.072 	28.026 	36.235 	47.581 	51.272 	67.227 	72.206 	75.788 	82.473 
A,FC_IND_E,H8000,KTOE,HU	278.996 	307.466 	378.619 	342.003 	353.396 	393.475 	370.044 	344.511 	356.000 	354.782 	390.967 	350.435 
A,FC_IND_E,H8000,KTOE,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,H8000,KTOE,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,H8000,KTOE,IT	2444.970 	2583.047 	2560.189 	2629.168 	2695.686 	2735.645 	2873.934 	2601.746 	2942.360 	2687.311 	2041.594 	555.436 
A,FC_IND_E,H8000,KTOE,LT	206.411 	212.382 	206.721 	225.494 	189.715 	188.903 	239.109 	232.110 	221.482 	155.608 	191.124 	94.320 
A,FC_IND_E,H8000,KTOE,LU	8.919 	11.590 	12.249 	13.408 	0.372 	0.501 	0.534 	0.984 	2.748 	2.616 	1.899 	1.747 
A,FC_IND_E,H8000,KTOE,LV	6.401 	6.186 	11.441 	21.257 	34.633 	59.855 	78.599 	90.325 	79.384 	70.039 	70.158 	67.407 
A,FC_IND_E,H8000,KTOE,MD	48.557 	44.067 	50.659 	57.729 	40.365 	45.094 	46.766 	47.124 	48.533 	44.067 	50.468 	: 
A,FC_IND_E,H8000,KTOE,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,H8000,KTOE,MK	3.415 	2.962 	3.368 	2.842 	2.675 	1.544 	2.171 	0.498 	0.541 	2.067 	2.697 	: 
A,FC_IND_E,H8000,KTOE,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,H8000,KTOE,NL	2206.984 	2127.926 	2118.611 	2098.261 	1752.320 	1687.627 	1536.844 	1437.865 	1487.040 	1323.352 	1406.337 	1299.595 
A,FC_IND_E,H8000,KTOE,NO	58.606 	59.075 	60.875 	62.430 	64.773 	61.147 	51.655 	51.495 	50.783 	52.902 	72.483 	70.435 
A,FC_IND_E,H8000,KTOE,PL	597.855 	629.335 	626.373 	566.160 	660.887 	684.747 	721.814 	827.543 	867.262 	855.421 	918.529 	852.342 
A,FC_IND_E,H8000,KTOE,PT	316.113 	319.050 	325.213 	243.288 	218.496 	187.613 	179.303 	204.251 	222.484 	201.536 	175.399 	134.588 
A,FC_IND_E,H8000,KTOE,RO	291.392 	278.685 	258.670 	263.686 	270.851 	274.840 	271.311 	288.329 	242.535 	156.469 	157.001 	160.589 
A,FC_IND_E,H8000,KTOE,RS	373.937 	247.325 	237.461 	162.893 	189.763 	199.651 	214.137 	212.548 	201.109 	199.908 	192.402 	: 
A,FC_IND_E,H8000,KTOE,SE	379.789 	407.041 	458.202 	445.400 	482.206 	501.290 	516.003 	521.066 	501.720 	580.396 	628.714 	652.408 
A,FC_IND_E,H8000,KTOE,SI	58.326 	54.696 	51.877 	48.557 	49.131 	50.850 	51.373 	45.867 	51.246 	50.801 	49.810 	48.038 
A,FC_IND_E,H8000,KTOE,SK	105.450 	156.826 	145.983 	122.313 	149.876 	127.544 	133.921 	62.912 	69.194 	63.557 	67.689 	62.936 
A,FC_IND_E,H8000,KTOE,TR	1216.132 	1225.685 	1212.525 	1156.253 	991.115 	927.654 	1034.220 	993.911 	1026.813 	1089.156 	1035.743 	: 
A,FC_IND_E,H8000,KTOE,UA	4880.935 	4543.900 	3951.992 	3192.773 	2881.007 	3130.577 	3354.447 	3541.726 	3509.315 	3591.191 	: 	: 
A,FC_IND_E,H8000,KTOE,UK	769.012 	772.428 	739.658 	626.779 	678.406 	666.962 	709.078 	690.837 	672.775 	: 	: 	: 
A,FC_IND_E,H8000,KTOE,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,N900H,KTOE,AL	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,FC_IND_E,N900H,KTOE,AT	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,BA	: 	: 	: 	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,FC_IND_E,N900H,KTOE,BE	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,BG	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,CY	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,CZ	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,DE	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,DK	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,EE	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,EL	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,ES	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,FI	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,FR	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,GE	: 	: 	: z	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,FC_IND_E,N900H,KTOE,HR	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,HU	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,IS	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,FC_IND_E,N900H,KTOE,IT	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,LU	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,MD	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,FC_IND_E,N900H,KTOE,ME	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,FC_IND_E,N900H,KTOE,MK	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,FC_IND_E,N900H,KTOE,MT	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,NO	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,PL	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,PT	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,RO	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,RS	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,FC_IND_E,N900H,KTOE,SE	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,SI	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,SK	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,FC_IND_E,N900H,KTOE,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,FC_IND_E,N900H,KTOE,UA	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: 	: 
A,FC_IND_E,N900H,KTOE,UK	: z	: z	: z	: z	: z	: z	: z	: z	: z	: 	: 	: 
A,FC_IND_E,N900H,KTOE,XK	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,FC_IND_E,O4000XBIO,KTOE,AL	140.961 	84.551 	82.990 	148.216 	81.231 	109.394 	157.500 	92.482 	115.845 	105.420 	85.373 	: 
A,FC_IND_E,O4000XBIO,KTOE,AT	672.853 	651.457 	435.672 	372.923 	380.966 	354.124 	353.365 	333.503 	343.835 	295.068 	316.562 	417.332 
A,FC_IND_E,O4000XBIO,KTOE,BA	: 	: 	: 	78.427 	101.166 	112.467 	136.887 	120.390 	114.191 	110.653 	114.913 	: 
A,FC_IND_E,O4000XBIO,KTOE,BE	1549.967 	1635.989 	1756.583 	1796.747 	1736.644 	1733.147 	1432.336 	1512.926 	1304.421 	1390.524 	1459.831 	1300.367 
A,FC_IND_E,O4000XBIO,KTOE,BG	220.264 	206.141 	205.581 	194.747 	180.022 	194.514 	317.029 	404.558 	403.493 	375.023 	396.508 	451.347 
A,FC_IND_E,O4000XBIO,KTOE,CY	148.477 	126.721 	139.413 	165.693 	143.033 	143.247 	141.758 	112.015 	104.762 	107.910 	72.180 	79.971 
A,FC_IND_E,O4000XBIO,KTOE,CZ	343.902 	309.251 	209.859 	300.697 	305.774 	146.109 	128.157 	157.320 	141.880 	187.903 	215.153 	213.869 
A,FC_IND_E,O4000XBIO,KTOE,DE	3434.170 	3212.266 	3021.642 	2793.781 	2980.134 	2361.763 	2075.090 	3336.007 	3287.384 	3443.746 	3540.651 	3721.130 
A,FC_IND_E,O4000XBIO,KTOE,DK	518.133 	481.363 	409.998 	391.165 	390.136 	423.044 	438.659 	406.921 	425.649 	448.618 	498.428 	564.403 
A,FC_IND_E,O4000XBIO,KTOE,EE	59.868 	69.252 	65.208 	62.027 	69.178 	77.383 	55.816 	51.830 	63.817 	64.458 	36.642 	49.623 
A,FC_IND_E,O4000XBIO,KTOE,EL	1035.316 	1059.836 	981.633 	1127.520 	1128.265 	1183.816 	1058.710 	930.545 	859.935 	687.934 	700.452 	788.107 
A,FC_IND_E,O4000XBIO,KTOE,ES	4410.514 	3527.883 	2705.035 	2572.827 	2742.297 	2856.181 	2878.043 	2976.842 	2909.382 	2472.953 	2330.880 	2090.560 
A,FC_IND_E,O4000XBIO,KTOE,EU27_2020	28978.727 	27344.127 	24968.569 	24083.418 	24600.785 	24041.400 	22686.578 	24416.731 	23579.797 	23107.476 	23482.603 	24499.778 
A,FC_IND_E,O4000XBIO,KTOE,FI	1293.346 	1246.639 	1241.362 	1219.824 	1160.294 	1185.064 	1167.037 	1186.241 	1093.188 	1003.293 	1002.866 	1025.983 
A,FC_IND_E,O4000XBIO,KTOE,FR	3346.030 	3164.818 	3119.883 	2940.744 	2835.107 	2683.776 	2463.639 	2460.292 	2462.464 	2372.048 	2323.612 	2409.386 
A,FC_IND_E,O4000XBIO,KTOE,GE	: 	: 	68.377 	66.074 	89.935 	83.572 	83.164 	96.217 	103.470 	92.798 	100.354 	: 
A,FC_IND_E,O4000XBIO,KTOE,HR	273.677 	245.150 	271.330 	265.567 	274.898 	275.919 	287.953 	291.376 	254.884 	224.387 	234.519 	263.804 
A,FC_IND_E,O4000XBIO,KTOE,HU	539.467 	480.630 	535.669 	568.678 	626.650 	619.929 	664.571 	725.236 	676.779 	712.418 	722.382 	617.555 
A,FC_IND_E,O4000XBIO,KTOE,IE	365.781 	335.557 	377.431 	356.824 	312.692 	312.197 	317.213 	336.138 	333.568 	329.269 	339.221 	322.554 
A,FC_IND_E,O4000XBIO,KTOE,IS	29.818 	34.413 	43.002 	68.444 	41.134 	44.361 	41.065 	32.028 	22.056 	19.609 	23.649 	: 
A,FC_IND_E,O4000XBIO,KTOE,IT	3491.335 	3268.420 	2750.743 	2235.015 	2777.123 	2661.159 	1954.314 	2019.370 	1755.827 	1753.891 	2214.850 	3134.381 
A,FC_IND_E,O4000XBIO,KTOE,LT	37.874 	43.010 	40.091 	39.741 	38.623 	34.654 	40.476 	38.112 	41.624 	39.053 	38.341 	44.923 
A,FC_IND_E,O4000XBIO,KTOE,LU	8.799 	10.668 	13.670 	10.000 	10.957 	8.989 	21.362 	24.196 	31.872 	29.290 	27.113 	21.327 
A,FC_IND_E,O4000XBIO,KTOE,LV	56.966 	64.635 	62.175 	55.116 	48.073 	52.311 	55.131 	56.278 	49.649 	50.873 	47.825 	57.155 
A,FC_IND_E,O4000XBIO,KTOE,MD	9.128 	29.060 	16.599 	10.280 	11.067 	9.119 	16.553 	40.114 	38.216 	36.676 	31.407 	: 
A,FC_IND_E,O4000XBIO,KTOE,ME	32.545 	33.321 	61.484 	55.830 	49.809 	47.569 	62.150 	61.111 	64.684 	61.082 	65.669 	: 
A,FC_IND_E,O4000XBIO,KTOE,MK	212.520 	217.543 	207.875 	188.181 	172.262 	134.483 	120.805 	122.580 	141.595 	196.184 	184.731 	: 
A,FC_IND_E,O4000XBIO,KTOE,MT	5.207 	9.100 	17.479 	20.569 	19.442 	19.585 	17.718 	17.786 	20.577 	26.504 	27.884 	30.695 
A,FC_IND_E,O4000XBIO,KTOE,NL	2977.494 	3259.239 	3027.070 	3100.057 	2998.955 	3370.451 	3306.014 	3315.341 	3036.037 	3309.007 	3138.560 	3038.525 
A,FC_IND_E,O4000XBIO,KTOE,NO	1029.590 	942.924 	967.342 	892.815 	889.702 	821.962 	871.329 	930.864 	879.063 	931.263 	899.495 	862.697 
A,FC_IND_E,O4000XBIO,KTOE,PL	952.744 	834.463 	834.348 	736.044 	616.853 	650.555 	748.628 	750.055 	905.592 	858.162 	906.320 	887.668 
A,FC_IND_E,O4000XBIO,KTOE,PT	882.153 	713.027 	655.942 	697.669 	725.041 	605.188 	620.902 	581.433 	547.130 	554.341 	512.031 	588.301 
A,FC_IND_E,O4000XBIO,KTOE,RO	856.535 	913.079 	834.613 	904.649 	968.219 	912.186 	945.094 	989.023 	1203.450 	1128.776 	1087.872 	1063.473 
A,FC_IND_E,O4000XBIO,KTOE,RS	478.905 	585.881 	387.943 	376.497 	354.605 	355.255 	329.798 	352.951 	370.547 	295.310 	310.752 	: 
A,FC_IND_E,O4000XBIO,KTOE,SE	1276.170 	1202.779 	1073.097 	970.678 	923.706 	967.013 	960.607 	1004.303 	939.042 	843.911 	877.691 	886.085 
A,FC_IND_E,O4000XBIO,KTOE,SI	115.126 	106.128 	117.035 	111.426 	94.157 	94.130 	96.147 	99.597 	94.592 	97.709 	99.567 	109.542 
A,FC_IND_E,O4000XBIO,KTOE,SK	106.559 	166.626 	66.007 	72.690 	113.546 	114.966 	140.809 	299.487 	288.964 	300.407 	314.662 	321.712 
A,FC_IND_E,O4000XBIO,KTOE,TR	1578.475 	1736.192 	1128.728 	835.618 	997.553 	846.224 	4402.231 	4379.683 	3426.624 	4130.396 	3362.031 	: 
A,FC_IND_E,O4000XBIO,KTOE,UA	1399.924 	1241.027 	1026.070 	912.886 	806.681 	174.549 	370.813 	441.722 	516.995 	639.281 	: 	: 
A,FC_IND_E,O4000XBIO,KTOE,UK	4249.029 	4413.940 	3832.603 	3891.108 	3982.505 	2199.342 	2519.264 	2441.184 	2166.525 	: 	: 	: 
A,FC_IND_E,O4000XBIO,KTOE,XK	131.362 	103.701 	111.748 	100.137 	158.809 	149.803 	185.143 	175.638 	185.298 	179.693 	193.493 	: 
A,FC_IND_E,P1000,KTOE,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,P1000,KTOE,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,BA	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,P1000,KTOE,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,EE	0.872 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.952 
A,FC_IND_E,P1000,KTOE,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,EU27_2020	248.180 	208.117 	181.726 	200.202 	181.102 	162.579 	153.949 	168.408 	160.847 	122.005 	107.225 	72.098 
A,FC_IND_E,P1000,KTOE,FI	237.362 	200.276 	173.340 	192.240 	175.949 	156.612 	148.795 	163.233 	154.850 	118.352 	104.729 	69.263 
A,FC_IND_E,P1000,KTOE,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,GE	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,P1000,KTOE,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,IE	0.216 	0.373 	0.240 	0.332 	0.403 	0.419 	0.375 	0.418 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,P1000,KTOE,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,LT	1.475 	1.793 	1.475 	1.475 	1.157 	1.475 	1.408 	1.647 	1.008 	0.095 	0.064 	0.032 
A,FC_IND_E,P1000,KTOE,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,LV	0.000 	0.000 	0.480 	0.480 	0.240 	0.720 	0.018 	0.015 	0.346 	0.205 	0.626 	0.561 
A,FC_IND_E,P1000,KTOE,MD	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,P1000,KTOE,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,P1000,KTOE,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,P1000,KTOE,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,P1000,KTOE,SE	8.255 	5.675 	6.191 	5.675 	3.353 	3.353 	3.353 	3.095 	4.643 	3.353 	1.806 	1.290 
A,FC_IND_E,P1000,KTOE,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_IND_E,P1000,KTOE,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,P1000,KTOE,UA	1.293 	0.701 	2.800 	0.350 	4.550 	6.735 	5.359 	3.609 	4.428 	2.399 	: 	: 
A,FC_IND_E,P1000,KTOE,UK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 
A,FC_IND_E,P1000,KTOE,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
A,FC_IND_E,RA000,KTOE,AL	10.294 	10.414 	10.390 	10.414 	10.605 	10.728 	7.720 	8.580 	8.079 	8.600 	8.600 	: 
A,FC_IND_E,RA000,KTOE,AT	1211.518 	1258.632 	1226.544 	1198.130 	1183.874 	1272.553 	1273.736 	1188.715 	1194.031 	1141.120 	1245.449 	1377.275 
A,FC_IND_E,RA000,KTOE,BA	: 	: 	: 	17.006 	18.749 	17.484 	17.197 	17.221 	17.221 	13.996 	7.452 	: 
A,FC_IND_E,RA000,KTOE,BE	610.842 	598.828 	687.884 	686.672 	694.486 	706.935 	703.947 	722.586 	680.085 	657.652 	720.573 	709.115 
A,FC_IND_E,RA000,KTOE,BG	180.329 	193.752 	244.575 	220.956 	270.350 	254.872 	238.146 	239.670 	248.132 	260.533 	234.650 	259.751 
A,FC_IND_E,RA000,KTOE,CY	8.909 	4.466 	5.876 	10.270 	13.089 	14.498 	23.348 	33.516 	30.160 	42.163 	45.919 	41.228 
A,FC_IND_E,RA000,KTOE,CZ	394.290 	418.090 	451.482 	460.295 	487.991 	492.898 	462.759 	442.219 	496.716 	529.733 	546.272 	534.492 
