A,A1000,PC_LSU,DK05	0.9 	0.9 	0.9 	1.0 	1.0 
A,A1000,PC_LSU,EE	1.3 	1.5 	1.8 	1.7 	1.6 
A,A1000,PC_LSU,EE00	1.3 	1.5 	1.8 	1.7 	1.6 
A,A1000,PC_LSU,EL	1.1 	1.0 	1.0 	1.0 	0.6 
A,A1000,PC_LSU,EL11	1.6 	1.1 	1.3 	1.5 	: 
A,A1000,PC_LSU,EL12	0.4 	0.9 	0.8 	1.0 	: 
A,A1000,PC_LSU,EL13	0.7 	0.7 	1.2 	0.9 	: 
A,A1000,PC_LSU,EL14	1.1 	0.9 	1.0 	1.1 	: 
A,A1000,PC_LSU,EL21	0.5 	0.4 	0.5 	0.6 	: 
A,A1000,PC_LSU,EL22	2.1 	1.6 	1.8 	1.1 	: 
A,A1000,PC_LSU,EL23	0.9 	0.8 	0.7 	0.5 	: 
A,A1000,PC_LSU,EL24	1.0 	0.7 	0.7 	0.6 	: 
A,A1000,PC_LSU,EL25	2.2 	1.7 	1.4 	1.6 	: 
A,A1000,PC_LSU,EL30	0.5 	0.6 	0.5 	0.2 	0.4 
A,A1000,PC_LSU,EL41	4.8 	3.5 	4.2 	3.2 	3.0 
A,A1000,PC_LSU,EL42	4.2 	4.0 	3.9 	3.1 	3.6 
A,A1000,PC_LSU,EL43	0.4 	0.2 	0.3 	0.2 	0.2 
A,A1000,PC_LSU,EL51	: 	: 	: 	: 	0.7 
A,A1000,PC_LSU,EL52	: 	: 	: 	: 	0.8 
A,A1000,PC_LSU,EL53	: 	: 	: 	: 	0.6 
A,A1000,PC_LSU,EL54	: 	: 	: 	: 	0.3 
A,A1000,PC_LSU,EL61	: 	: 	: 	: 	0.5 
A,A1000,PC_LSU,EL62	: 	: 	: 	: 	0.7 
A,A1000,PC_LSU,EL63	: 	: 	: 	: 	0.3 
A,A1000,PC_LSU,EL64	: 	: 	: 	: 	0.4 
A,A1000,PC_LSU,EL65	: 	: 	: 	: 	0.6 
A,A1000,PC_LSU,ES	1.4 	1.5 	1.7 	1.7 	1.7 
A,A1000,PC_LSU,ES11	2.1 	2.2 	1.3 	1.3 	1.5 
A,A1000,PC_LSU,ES12	5.2 	5.9 	4.7 	4.7 	4.9 
A,A1000,PC_LSU,ES13	6.2 	7.8 	8.3 	8.5 	8.7 
A,A1000,PC_LSU,ES21	7.3 	7.6 	9.0 	8.6 	8.7 
A,A1000,PC_LSU,ES22	3.0 	2.9 	3.2 	3.2 	3.3 
A,A1000,PC_LSU,ES23	1.7 	1.3 	2.5 	2.7 	2.7 
A,A1000,PC_LSU,ES24	0.2 	0.2 	0.2 	0.2 	0.2 
A,A1000,PC_LSU,ES30	3.0 	3.0 	3.4 	3.7 	4.9 
A,A1000,PC_LSU,ES41	1.1 	1.2 	1.1 	1.1 	1.2 
A,A1000,PC_LSU,ES42	0.6 	0.6 	0.8 	0.8 	0.9 
A,A1000,PC_LSU,ES43	1.3 	1.3 	1.4 	1.3 	1.4 
A,A1000,PC_LSU,ES51	0.4 	0.5 	0.6 	0.6 	0.6 
A,A1000,PC_LSU,ES52	0.7 	0.8 	1.0 	1.0 	1.1 
A,A1000,PC_LSU,ES53	5.0 	5.8 	5.1 	5.3 	5.8 
A,A1000,PC_LSU,ES61	2.4 	3.0 	5.4 	4.9 	4.5 
A,A1000,PC_LSU,ES62	0.3 	0.4 	0.4 	0.4 	0.5 
A,A1000,PC_LSU,ES63	: c	: c	: c	: c	: 
A,A1000,PC_LSU,ES64	0.0 	: c	0.0 	0.0 	: 
A,A1000,PC_LSU,ES70	1.5 	1.4 	1.6 	1.8 	2.0 
A,A1000,PC_LSU,FI	1.8 	2.1 	2.3 	2.0 	1.5 
A,A1000,PC_LSU,FI13	1.9 	: 	: 	: 	: 
A,A1000,PC_LSU,FI18	2.5 	: 	: 	: 	: 
A,A1000,PC_LSU,FI19	1.6 	1.7 	1.9 	1.6 	1.2 
A,A1000,PC_LSU,FI1A	1.3 	: 	: 	: 	: 
A,A1000,PC_LSU,FI1B	: 	10.1 	11.0 	10.3 	7.2 
A,A1000,PC_LSU,FI1C	: 	1.9 	2.3 	2.0 	1.7 
A,A1000,PC_LSU,FI1D	: 	1.8 	2.0 	1.8 	1.3 
A,A1000,PC_LSU,FI20	3.0 	2.9 	2.8 	1.8 	1.2 
A,A1000,PC_LSU,FR	1.4 	1.4 	1.5 	1.4 	1.4 
A,A1000,PC_LSU,FR10	12.5 	13.6 	13.6 	13.0 	11.3 
A,A1000,PC_LSU,FR21	1.3 	1.1 	1.1 	1.4 	0.5 
A,A1000,PC_LSU,FR22	1.4 	1.6 	1.5 	1.3 	1.1 
A,A1000,PC_LSU,FR23	2.2 	2.1 	2.1 	2.2 	1.3 
A,A1000,PC_LSU,FR24	1.6 	1.3 	1.8 	1.4 	1.6 
A,A1000,PC_LSU,FR25	3.0 	2.6 	3.0 	2.3 	1.7 
A,A1000,PC_LSU,FR26	1.2 	1.3 	1.3 	1.6 	1.0 
A,A1000,PC_LSU,FR30	1.3 	1.5 	1.2 	1.6 	1.4 
A,A1000,PC_LSU,FR41	1.3 	1.6 	1.7 	1.4 	2.0 
A,A1000,PC_LSU,FR42	4.1 	3.4 	3.7 	3.7 	2.6 
A,A1000,PC_LSU,FR43	1.8 	2.0 	2.2 	1.8 	1.6 
A,A1000,PC_LSU,FR51	0.9 	0.8 	0.9 	0.7 	0.9 
A,A1000,PC_LSU,FR52	0.4 	0.4 	0.4 	0.4 	0.5 
A,A1000,PC_LSU,FR53	0.8 	0.7 	1.2 	1.1 	2.3 
A,A1000,PC_LSU,FR61	1.7 	1.6 	1.9 	1.7 	2.0 
A,A1000,PC_LSU,FR62	1.7 	1.7 	2.0 	2.2 	1.8 
A,A1000,PC_LSU,FR63	1.2 	1.2 	1.3 	1.1 	1.1 
A,A1000,PC_LSU,FR71	2.8 	2.8 	2.8 	2.4 	2.5 
A,A1000,PC_LSU,FR72	1.3 	1.4 	1.5 	1.3 	1.1 
A,A1000,PC_LSU,FR81	5.3 	5.9 	6.3 	5.5 	6.0 
A,A1000,PC_LSU,FR82	6.1 	5.9 	6.9 	6.6 	8.7 
A,A1000,PC_LSU,FR83	2.3 	2.0 	2.3 	2.0 	1.2 
A,A1000,PC_LSU,FR91	0.2 	0.2 	0.8 	0.5 	: 
A,A1000,PC_LSU,FR92	1.2 	0.5 	1.4 	1.5 	: 
A,A1000,PC_LSU,FR93	3.1 	3.1 	2.6 	1.2 	: 
A,A1000,PC_LSU,FR94	0.5 	0.5 	0.9 	1.2 	: 
A,A1000,PC_LSU,FRA1	: 	: 	: 	: 	0.6 
A,A1000,PC_LSU,FRA2	: 	: 	: 	: 	1.6 
A,A1000,PC_LSU,FRA3	: 	: 	: 	: 	1.9 
A,A1000,PC_LSU,FRA4	: 	: 	: 	: 	0.5 
A,A1000,PC_LSU,HR	: 	0.9 	1.4 	1.7 	2.6 
A,A1000,PC_LSU,HR03	: 	2.3 	2.9 	3.4 	5.7 
A,A1000,PC_LSU,HR04	: 	0.8 	1.2 	1.5 	2.1 
A,A1000,PC_LSU,HU	2.3 	2.1 	2.3 	2.3 	2.0 
A,A1000,PC_LSU,HU10	3.8 	3.3 	5.3 	5.3 	2.5 
A,A1000,PC_LSU,HU21	2.5 	2.5 	2.6 	2.7 	2.4 
A,A1000,PC_LSU,HU22	1.9 	1.8 	2.3 	2.6 	1.9 
A,A1000,PC_LSU,HU23	2.1 	1.9 	2.6 	2.3 	2.4 
A,A1000,PC_LSU,HU31	3.4 	2.9 	3.3 	3.6 	3.1 
A,A1000,PC_LSU,HU32	2.0 	1.7 	1.8 	1.6 	1.4 
A,A1000,PC_LSU,HU33	2.1 	1.9 	1.8 	1.9 	1.7 
A,A1000,PC_LSU,IE	1.0 	1.3 	1.5 	1.4 	1.2 
A,A1000,PC_LSU,IE01	0.9 	1.2 	1.5 	1.5 	1.3 
A,A1000,PC_LSU,IE02	1.1 	1.3 	1.4 	1.4 	1.2 
A,A1000,PC_LSU,IS	: 	: 	27.2 	: 	: 
A,A1000,PC_LSU,IS00	: 	: 	27.2 	: 	: 
A,A1000,PC_LSU,IT	1.2 	1.3 	1.8 	1.4 	1.4 
A,A1000,PC_LSU,ITC1	1.0 	1.5 	1.5 	1.3 	1.3 
A,A1000,PC_LSU,ITC2	0.2 	0.3 	0.9 	2.7 	0.6 
A,A1000,PC_LSU,ITC3	8.1 	14.3 	18.0 	13.8 	9.9 
A,A1000,PC_LSU,ITC4	0.5 	0.5 	0.9 	0.7 	0.9 
A,A1000,PC_LSU,ITD1	1.9 	: 	: 	: 	: 
A,A1000,PC_LSU,ITD2	2.5 	: 	: 	: 	: 
A,A1000,PC_LSU,ITD3	0.6 	: 	: 	: 	: 
A,A1000,PC_LSU,ITD4	0.5 	: 	: 	: 	: 
A,A1000,PC_LSU,ITD5	1.0 	: 	: 	: 	: 
A,A1000,PC_LSU,ITE1	4.7 	: 	: 	: 	: 
A,A1000,PC_LSU,ITE2	2.4 	: 	: 	: 	: 
A,A1000,PC_LSU,ITE3	1.9 	: 	: 	: 	: 
A,A1000,PC_LSU,ITE4	3.3 	: 	: 	: 	: 
A,A1000,PC_LSU,ITF1	4.6 	4.4 	5.2 	4.7 	6.6 
A,A1000,PC_LSU,ITF2	0.8 	1.6 	2.4 	1.2 	1.5 
A,A1000,PC_LSU,ITF3	0.8 	0.7 	1.1 	0.7 	1.8 
A,A1000,PC_LSU,ITF4	2.5 	1.9 	3.8 	3.4 	3.8 
A,A1000,PC_LSU,ITF5	1.9 	2.7 	3.3 	3.0 	2.2 
A,A1000,PC_LSU,ITF6	1.2 	1.9 	1.4 	1.2 	0.7 
A,A1000,PC_LSU,ITG1	2.0 	1.5 	3.1 	3.1 	2.5 
A,A1000,PC_LSU,ITG2	1.6 	1.7 	2.2 	1.7 	1.5 
A,A1000,PC_LSU,ITH1	: 	2.9 	3.6 	1.9 	2.8 
A,A1000,PC_LSU,ITH2	: 	3.2 	4.7 	4.0 	3.2 
A,A1000,PC_LSU,ITH3	: 	0.7 	1.0 	0.5 	0.4 
A,A1000,PC_LSU,ITH4	: 	0.4 	1.1 	0.6 	1.3 
A,A1000,PC_LSU,ITH5	: 	1.0 	1.3 	1.2 	0.7 
A,A1000,PC_LSU,ITI1	: 	4.8 	6.4 	6.7 	3.6 
A,A1000,PC_LSU,ITI2	: 	2.4 	2.7 	3.1 	3.7 
A,A1000,PC_LSU,ITI3	: 	0.7 	2.1 	1.2 	0.6 
A,A1000,PC_LSU,ITI4	: 	3.5 	4.6 	3.6 	3.8 
A,A1000,PC_LSU,LT	4.2 	3.5 	2.6 	1.6 	1.4 
A,A1000,PC_LSU,LT00	4.2 	3.5 	2.6 	1.6 	1.4 
A,A1000,PC_LSU,LU	2.1 	2.2 	2.2 	2.3 	2.1 
A,A1000,PC_LSU,LU00	2.1 	2.2 	2.2 	2.3 	2.1 
A,A1000,PC_LSU,LV	2.2 	2.0 	1.7 	1.6 	1.3 
A,A1000,PC_LSU,LV00	2.2 	2.0 	1.7 	1.6 	1.3 
A,A1000,PC_LSU,ME	: 	: 	3.0 	: 	: 
A,A1000,PC_LSU,ME00	: 	: 	3.0 	: 	: 
A,A1000,PC_LSU,MK	: 	: 	: 	5.6 	: 
A,A1000,PC_LSU,MK00	: 	: 	: 	5.6 	: 
A,A1000,PC_LSU,MT	2.3 	1.7 	3.4 	2.6 	3.2 
A,A1000,PC_LSU,MT00	2.3 	1.7 	3.4 	2.6 	3.2 
A,A1000,PC_LSU,NL	1.7 	1.7 	1.7 	1.6 	1.0 
A,A1000,PC_LSU,NL11	1.7 	1.7 	1.9 	1.7 	0.9 
A,A1000,PC_LSU,NL12	1.9 	2.0 	2.1 	1.9 	1.1 
A,A1000,PC_LSU,NL13	2.4 	2.3 	2.4 	2.1 	1.1 
A,A1000,PC_LSU,NL21	1.5 	1.4 	1.3 	1.2 	0.8 
A,A1000,PC_LSU,NL22	1.7 	1.6 	1.6 	1.6 	1.0 
A,A1000,PC_LSU,NL23	1.3 	1.3 	1.5 	1.4 	0.8 
A,A1000,PC_LSU,NL31	2.0 	2.1 	2.2 	2.2 	1.5 
A,A1000,PC_LSU,NL32	3.4 	4.4 	5.0 	5.0 	2.9 
A,A1000,PC_LSU,NL33	2.6 	3.8 	5.0 	4.8 	2.5 
A,A1000,PC_LSU,NL34	2.4 	3.0 	3.6 	3.3 	1.9 
A,A1000,PC_LSU,NL41	1.3 	1.1 	1.1 	1.0 	0.7 
A,A1000,PC_LSU,NL42	1.4 	1.3 	1.3 	1.2 	0.7 
A,A1000,PC_LSU,NO	1.9 	2.1 	2.4 	2.5 	: 
A,A1000,PC_LSU,NO01	6.5 	7.0 	8.9 	8.9 	: 
A,A1000,PC_LSU,NO02	1.9 	2.1 	2.3 	2.5 	: 
A,A1000,PC_LSU,NO03	3.6 	3.6 	4.4 	4.8 	: 
A,A1000,PC_LSU,NO04	1.3 	1.3 	1.5 	1.5 	: 
A,A1000,PC_LSU,NO05	1.9 	2.1 	2.3 	2.4 	: 
A,A1000,PC_LSU,NO06	1.1 	1.3 	1.5 	1.7 	: 
A,A1000,PC_LSU,NO07	1.6 	1.9 	2.2 	2.3 	: 
A,A1000,PC_LSU,PL	2.4 	2.4 	2.0 	1.8 	1.6 
A,A1000,PC_LSU,PL11	1.9 	1.9 	1.4 	1.0 	0.9 
A,A1000,PC_LSU,PL12	3.4 	3.1 	2.5 	1.8 	1.9 
A,A1000,PC_LSU,PL21	5.0 	5.1 	4.7 	4.1 	4.4 
A,A1000,PC_LSU,PL22	2.1 	3.1 	2.2 	2.6 	2.8 
A,A1000,PC_LSU,PL31	4.0 	4.4 	3.4 	3.3 	3.1 
A,A1000,PC_LSU,PL32	5.5 	5.3 	5.1 	4.2 	3.8 
A,A1000,PC_LSU,PL33	4.0 	4.0 	3.0 	3.2 	2.1 
A,A1000,PC_LSU,PL34	1.9 	2.2 	1.7 	1.8 	1.2 
A,A1000,PC_LSU,PL41	0.8 	0.9 	0.8 	0.9 	0.6 
A,A1000,PC_LSU,PL42	1.4 	1.5 	1.5 	2.2 	1.8 
A,A1000,PC_LSU,PL43	2.4 	2.0 	2.2 	2.6 	1.7 
A,A1000,PC_LSU,PL51	2.9 	3.1 	3.2 	3.7 	3.3 
A,A1000,PC_LSU,PL52	0.8 	1.0 	1.1 	0.9 	0.9 
A,A1000,PC_LSU,PL61	0.8 	0.7 	0.9 	0.8 	0.9 
A,A1000,PC_LSU,PL62	2.1 	2.1 	1.9 	1.7 	1.7 
A,A1000,PC_LSU,PL63	2.1 	2.3 	2.6 	2.1 	2.1 
A,A1000,PC_LSU,PT	2.4 	2.1 	2.0 	1.9 	1.5 
A,A1000,PC_LSU,PT11	5.5 	5.2 	5.4 	5.0 	3.7 
A,A1000,PC_LSU,PT15	6.8 	6.5 	7.8 	8.1 	13.3 
A,A1000,PC_LSU,PT16	1.8 	1.4 	1.4 	1.3 	1.1 
A,A1000,PC_LSU,PT17	2.9 	2.2 	1.9 	2.2 	1.5 
A,A1000,PC_LSU,PT18	1.3 	1.1 	1.2 	1.1 	0.9 
A,A1000,PC_LSU,PT20	1.4 	1.2 	1.1 	1.1 	0.8 
A,A1000,PC_LSU,PT30	0.1 	0.1 	0.2 	0.2 	0.5 
A,A1000,PC_LSU,RO	11.5 	12.0 	8.7 	7.7 	6.0 
A,A1000,PC_LSU,RO11	9.8 	10.9 	7.2 	6.1 	4.6 
A,A1000,PC_LSU,RO12	10.1 	10.3 	7.6 	6.5 	5.1 
A,A1000,PC_LSU,RO21	13.8 	14.0 	12.0 	10.6 	9.2 
A,A1000,PC_LSU,RO22	13.1 	14.0 	9.0 	8.2 	6.2 
A,A1000,PC_LSU,RO31	11.7 	12.8 	9.0 	8.1 	6.0 
A,A1000,PC_LSU,RO32	7.0 	10.2 	2.8 	5.8 	6.3 
A,A1000,PC_LSU,RO41	12.7 	13.0 	10.5 	9.4 	7.4 
A,A1000,PC_LSU,RO42	7.5 	6.4 	4.1 	3.2 	2.0 
A,A1000,PC_LSU,SE	4.3 	4.7 	5.3 	5.2 	4.7 
A,A1000,PC_LSU,SE11	19.4 	21.0 	26.7 	29.4 	30.6 
A,A1000,PC_LSU,SE12	4.8 	5.5 	5.6 	5.6 	5.2 
A,A1000,PC_LSU,SE21	3.4 	3.5 	3.6 	3.5 	3.2 
A,A1000,PC_LSU,SE22	3.4 	3.8 	4.6 	4.4 	3.9 
A,A1000,PC_LSU,SE23	4.0 	4.3 	5.0 	4.8 	4.3 
A,A1000,PC_LSU,SE31	6.3 	6.9 	7.8 	7.5 	6.8 
A,A1000,PC_LSU,SE32	5.3 	5.5 	6.3 	6.2 	6.0 
A,A1000,PC_LSU,SE33	3.1 	4.0 	4.5 	4.5 	4.3 
A,A1000,PC_LSU,SI	2.9 	2.8 	3.5 	3.6 	3.0 
A,A1000,PC_LSU,SI01	2.5 	2.5 	3.1 	3.2 	: 
A,A1000,PC_LSU,SI02	4.3 	3.9 	4.6 	4.5 	: 
A,A1000,PC_LSU,SI03	: 	: 	: 	: 	2.5 
A,A1000,PC_LSU,SI04	: 	: 	: 	: 	4.4 
A,A1000,PC_LSU,SK	0.6 	0.8 	0.8 	1.0 	1.0 
A,A1000,PC_LSU,SK01	1.5 	1.6 	1.6 	1.7 	1.7 
A,A1000,PC_LSU,SK02	0.4 	0.6 	0.6 	0.8 	0.8 
A,A1000,PC_LSU,SK03	0.8 	1.0 	0.9 	1.3 	1.2 
A,A1000,PC_LSU,SK04	0.9 	1.0 	1.0 	1.0 	0.9 
A,A1000,PC_LSU,UK	1.9 	1.8 	1.8 	1.9 	1.6 
A,A1000,PC_LSU,UKC1	2.9 	2.6 	2.7 	2.5 	2.4 
A,A1000,PC_LSU,UKC2	1.5 	1.5 	1.5 	1.5 	1.4 
A,A1000,PC_LSU,UKD1	0.8 	0.7 	0.7 	0.7 	0.7 
A,A1000,PC_LSU,UKD2	2.3 	: 	: 	: 	: 
A,A1000,PC_LSU,UKD3	10.6 	9.8 	9.7 	8.8 	7.9 
A,A1000,PC_LSU,UKD4	2.0 	1.7 	1.7 	1.5 	1.4 
A,A1000,PC_LSU,UKD5	10.2 	: 	: 	: 	: 
A,A1000,PC_LSU,UKD6	: 	1.9 	1.8 	1.6 	1.6 
A,A1000,PC_LSU,UKD7	: 	11.1 	11.4 	11.8 	10.1 
A,A1000,PC_LSU,UKE1	1.1 	0.9 	0.8 	0.7 	0.6 
A,A1000,PC_LSU,UKE2	1.2 	1.1 	1.1 	1.0 	0.9 
A,A1000,PC_LSU,UKE3	4.9 	4.7 	4.3 	3.3 	3.3 
A,A1000,PC_LSU,UKE4	5.4 	4.7 	4.3 	4.0 	3.5 
A,A1000,PC_LSU,UKF1	2.3 	2.3 	2.2 	2.2 	2.0 
A,A1000,PC_LSU,UKF2	3.0 	2.7 	2.7 	2.4 	2.1 
A,A1000,PC_LSU,UKF3	1.3 	0.9 	1.0 	0.9 	1.0 
A,A1000,PC_LSU,UKG1	2.5 	2.3 	2.1 	2.0 	2.0 
A,A1000,PC_LSU,UKG2	2.0 	1.7 	1.5 	1.4 	1.4 
A,A1000,PC_LSU,UKG3	7.8 	8.1 	8.6 	9.1 	8.4 
A,A1000,PC_LSU,UKH1	1.9 	1.7 	1.5 	1.4 	1.3 
