A,FT15_SO,C_6_HOLD,BG	300 	210 	340 	240 
A,FT15_SO,C_6_HOLD,CH	: 	: 	20 	: 
A,FT15_SO,C_6_HOLD,CY	60 	40 	40 	60 
A,FT15_SO,C_6_HOLD,CZ	220 	220 	120 	260 
A,FT15_SO,C_6_HOLD,DE	: 	: 	0 	: 
A,FT15_SO,C_6_HOLD,DK	0 	0 	30 	20 
A,FT15_SO,C_6_HOLD,EE	20 	20 	10 	20 
A,FT15_SO,C_6_HOLD,EL	650 	880 	550 	490 
A,FT15_SO,C_6_HOLD,ES	1790 	1550 	650 	210 
A,FT15_SO,C_6_HOLD,FI	0 	0 	0 	: 
A,FT15_SO,C_6_HOLD,FR	4060 	3420 	2080 	1210 
A,FT15_SO,C_6_HOLD,HR	: 	560 	1070 	570 
A,FT15_SO,C_6_HOLD,HU	320 	230 	570 	780 
A,FT15_SO,C_6_HOLD,IE	0 	0 	0 	0 
A,FT15_SO,C_6_HOLD,IT	1060 	690 	210 	10 
A,FT15_SO,C_6_HOLD,LT	270 	270 	220 	180 
A,FT15_SO,C_6_HOLD,LU	0 	0 	0 	0 
A,FT15_SO,C_6_HOLD,LV	80 	110 	0 	10 
A,FT15_SO,C_6_HOLD,ME	: 	: 	0 	: 
A,FT15_SO,C_6_HOLD,NL	0 	0 	0 	0 
A,FT15_SO,C_6_HOLD,NO	: 	20 	20 	10 
A,FT15_SO,C_6_HOLD,PL	2400 	2590 	2380 	3700 
A,FT15_SO,C_6_HOLD,PT	300 	240 	470 	610 
A,FT15_SO,C_6_HOLD,RO	3880 	1500 	750 	950 
A,FT15_SO,C_6_HOLD,SE	0 	0 	0 	0 
A,FT15_SO,C_6_HOLD,SI	60 	60 	100 	230 
A,FT15_SO,C_6_HOLD,SK	90 	200 	100 	160 
A,FT15_SO,C_6_HOLD,UK	: 	: 	0 	0 
A,FT15_SO,C_7_HIVE,AT	0 	0 	420 	0 
A,FT15_SO,C_7_HIVE,BE	0 	0 	0 	: 
A,FT15_SO,C_7_HIVE,BG	1440 	1740 	5940 	6760 
A,FT15_SO,C_7_HIVE,CH	: 	: 	60 	: 
A,FT15_SO,C_7_HIVE,CY	0 	0 	0 	0 
A,FT15_SO,C_7_HIVE,CZ	580 	740 	610 	1650 
A,FT15_SO,C_7_HIVE,DK	0 	0 	610 	560 
A,FT15_SO,C_7_HIVE,EE	490 	690 	370 	380 
A,FT15_SO,C_7_HIVE,EL	690 	1040 	1880 	1770 
A,FT15_SO,C_7_HIVE,ES	2960 	980 	8430 	18940 
A,FT15_SO,C_7_HIVE,FI	0 	0 	0 	: 
A,FT15_SO,C_7_HIVE,FR	2720 	4480 	5810 	7510 
A,FT15_SO,C_7_HIVE,HR	: 	70 	2020 	5580 
A,FT15_SO,C_7_HIVE,HU	9860 	5190 	10730 	12670 
A,FT15_SO,C_7_HIVE,IE	0 	0 	0 	: 
A,FT15_SO,C_7_HIVE,IT	2190 	1080 	3590 	1640 
A,FT15_SO,C_7_HIVE,LT	1730 	4320 	5060 	7280 
A,FT15_SO,C_7_HIVE,LU	0 	0 	0 	0 
A,FT15_SO,C_7_HIVE,LV	1560 	2100 	910 	3490 
A,FT15_SO,C_7_HIVE,ME	: 	: 	0 	: 
A,FT15_SO,C_7_HIVE,NL	0 	0 	0 	: 
A,FT15_SO,C_7_HIVE,NO	: 	: 	210 	180 
A,FT15_SO,C_7_HIVE,PL	5130 	5160 	10300 	15660 
A,FT15_SO,C_7_HIVE,PT	10 	70 	180 	380 
A,FT15_SO,C_7_HIVE,RO	5480 	4680 	6350 	9350 
A,FT15_SO,C_7_HIVE,SE	: 	: 	0 	: 
A,FT15_SO,C_7_HIVE,SI	0 	0 	120 	1280 
A,FT15_SO,C_7_HIVE,SK	250 	470 	220 	880 
A,FT15_SO,C_7_HOLD,AT	0 	0 	70 	0 
A,FT15_SO,C_7_HOLD,BE	0 	0 	0 	: 
A,FT15_SO,C_7_HOLD,BG	160 	190 	340 	370 
A,FT15_SO,C_7_HOLD,CH	: 	: 	10 	: 
A,FT15_SO,C_7_HOLD,CY	0 	0 	0 	0 
A,FT15_SO,C_7_HOLD,CZ	70 	70 	50 	70 
A,FT15_SO,C_7_HOLD,DK	0 	0 	120 	190 
A,FT15_SO,C_7_HOLD,EE	70 	90 	70 	70 
A,FT15_SO,C_7_HOLD,EL	70 	70 	80 	100 
A,FT15_SO,C_7_HOLD,ES	200 	50 	260 	440 
A,FT15_SO,C_7_HOLD,FI	0 	0 	0 	: 
A,FT15_SO,C_7_HOLD,FR	310 	250 	480 	410 
A,FT15_SO,C_7_HOLD,HR	: 	50 	70 	200 
A,FT15_SO,C_7_HOLD,HU	230 	160 	290 	400 
A,FT15_SO,C_7_HOLD,IE	0 	0 	0 	: 
A,FT15_SO,C_7_HOLD,IT	190 	100 	130 	100 
A,FT15_SO,C_7_HOLD,LT	180 	520 	520 	640 
A,FT15_SO,C_7_HOLD,LU	0 	0 	0 	0 
A,FT15_SO,C_7_HOLD,LV	150 	220 	60 	120 
A,FT15_SO,C_7_HOLD,ME	: 	: 	0 	: 
A,FT15_SO,C_7_HOLD,NL	0 	0 	0 	: 
A,FT15_SO,C_7_HOLD,NO	: 	: 	10 	20 
A,FT15_SO,C_7_HOLD,PL	510 	1060 	1060 	1520 
A,FT15_SO,C_7_HOLD,PT	10 	20 	40 	60 
A,FT15_SO,C_7_HOLD,RO	1220 	640 	400 	610 
A,FT15_SO,C_7_HOLD,SE	: 	: 	0 	: 
A,FT15_SO,C_7_HOLD,SI	0 	0 	10 	40 
A,FT15_SO,C_7_HOLD,SK	20 	30 	20 	40 
A,FT15_SO,C_99_EQ_Y_HOLD,AT	110 	70 	70 	40 
A,FT15_SO,C_99_EQ_Y_HOLD,BE	10 	10 	0 	: 
A,FT15_SO,C_99_EQ_Y_HOLD,BG	0 	0 	0 	190 
A,FT15_SO,C_99_EQ_Y_HOLD,CH	: 	: 	10 	: 
A,FT15_SO,C_99_EQ_Y_HOLD,CY	10 	0 	0 	0 
A,FT15_SO,C_99_EQ_Y_HOLD,CZ	300 	280 	160 	370 
A,FT15_SO,C_99_EQ_Y_HOLD,DK	430 	390 	360 	480 
A,FT15_SO,C_99_EQ_Y_HOLD,EE	: 	0 	0 	0 
A,FT15_SO,C_99_EQ_Y_HOLD,EL	10 	0 	60 	20 
A,FT15_SO,C_99_EQ_Y_HOLD,ES	0 	0 	100 	40 
A,FT15_SO,C_99_EQ_Y_HOLD,FI	0 	0 	0 	: 
A,FT15_SO,C_99_EQ_Y_HOLD,FR	50 	40 	390 	390 
A,FT15_SO,C_99_EQ_Y_HOLD,HR	: 	20 	40 	80 
A,FT15_SO,C_99_EQ_Y_HOLD,HU	470 	350 	800 	1190 
A,FT15_SO,C_99_EQ_Y_HOLD,IE	0 	0 	10 	0 
A,FT15_SO,C_99_EQ_Y_HOLD,IS	: 	: 	0 	: 
A,FT15_SO,C_99_EQ_Y_HOLD,IT	90 	1060 	1280 	90 
A,FT15_SO,C_99_EQ_Y_HOLD,LT	0 	0 	0 	0 
A,FT15_SO,C_99_EQ_Y_HOLD,LU	0 	0 	0 	0 
A,FT15_SO,C_99_EQ_Y_HOLD,LV	10 	10 	20 	0 
A,FT15_SO,C_99_EQ_Y_HOLD,ME	: 	: 	0 	: 
A,FT15_SO,C_99_EQ_Y_HOLD,NL	10 	10 	0 	0 
A,FT15_SO,C_99_EQ_Y_HOLD,NO	: 	180 	0 	0 
A,FT15_SO,C_99_EQ_Y_HOLD,PL	0 	120 	990 	1190 
A,FT15_SO,C_99_EQ_Y_HOLD,PT	40 	10 	30 	20 
A,FT15_SO,C_99_EQ_Y_HOLD,RO	980 	0 	20 	560 
A,FT15_SO,C_99_EQ_Y_HOLD,SE	0 	0 	0 	0 
A,FT15_SO,C_99_EQ_Y_HOLD,SI	80 	140 	0 	0 
A,FT15_SO,C_99_EQ_Y_HOLD,SK	150 	210 	110 	180 
A,FT15_SO,C_99_EQ_Y_HOLD,UK	120 	140 	160 	210 
A,FT15_SO,C_LIVESTOCK_HOLD,AT	3780 	3340 	3130 	4180 
A,FT15_SO,C_LIVESTOCK_HOLD,BE	190 	200 	390 	380 
A,FT15_SO,C_LIVESTOCK_HOLD,BG	5210 	4310 	5120 	5660 
A,FT15_SO,C_LIVESTOCK_HOLD,CH	: 	: 	310 	: 
A,FT15_SO,C_LIVESTOCK_HOLD,CY	210 	170 	100 	150 
A,FT15_SO,C_LIVESTOCK_HOLD,CZ	2110 	1810 	1810 	2590 
A,FT15_SO,C_LIVESTOCK_HOLD,DE	15370 	13580 	11050 	13270 
A,FT15_SO,C_LIVESTOCK_HOLD,DK	4110 	3670 	3470 	3360 
A,FT15_SO,C_LIVESTOCK_HOLD,EE	460 	390 	300 	360 
A,FT15_SO,C_LIVESTOCK_HOLD,EL	21600 	21010 	16560 	13030 
A,FT15_SO,C_LIVESTOCK_HOLD,ES	12990 	10680 	6140 	4710 
A,FT15_SO,C_LIVESTOCK_HOLD,FI	470 	460 	470 	530 
A,FT15_SO,C_LIVESTOCK_HOLD,FR	25510 	22270 	23220 	23240 
A,FT15_SO,C_LIVESTOCK_HOLD,HR	: 	6580 	15710 	15500 
A,FT15_SO,C_LIVESTOCK_HOLD,HU	20150 	18710 	24140 	30730 
A,FT15_SO,C_LIVESTOCK_HOLD,IE	710 	880 	1210 	1540 
A,FT15_SO,C_LIVESTOCK_HOLD,IS	: 	: 	0 	: 
A,FT15_SO,C_LIVESTOCK_HOLD,IT	6980 	6650 	5960 	3220 
A,FT15_SO,C_LIVESTOCK_HOLD,LT	3230 	4690 	4980 	9140 
A,FT15_SO,C_LIVESTOCK_HOLD,LU	50 	30 	20 	30 
A,FT15_SO,C_LIVESTOCK_HOLD,LV	1050 	1560 	1860 	1750 
A,FT15_SO,C_LIVESTOCK_HOLD,ME	: 	: 	0 	: 
A,FT15_SO,C_LIVESTOCK_HOLD,NL	190 	210 	220 	180 
A,FT15_SO,C_LIVESTOCK_HOLD,NO	: 	830 	640 	790 
A,FT15_SO,C_LIVESTOCK_HOLD,PL	38440 	44540 	47570 	72040 
A,FT15_SO,C_LIVESTOCK_HOLD,PT	3390 	2920 	4000 	3830 
A,FT15_SO,C_LIVESTOCK_HOLD,RO	204810 	252600 	69770 	145670 
A,FT15_SO,C_LIVESTOCK_HOLD,SE	1300 	1030 	1210 	1220 
A,FT15_SO,C_LIVESTOCK_HOLD,SI	750 	780 	1300 	1990 
A,FT15_SO,C_LIVESTOCK_HOLD,SK	2210 	3370 	1990 	2260 
A,FT15_SO,C_LIVESTOCK_HOLD,UK	5730 	5900 	7140 	7280 
A,FT15_SO,C_LIVESTOCK_LSU,AT	3250 	2620 	3660 	7110 
A,FT15_SO,C_LIVESTOCK_LSU,BE	540 	580 	1480 	1490 
A,FT15_SO,C_LIVESTOCK_LSU,BG	17060 	14080 	22900 	32270 
A,FT15_SO,C_LIVESTOCK_LSU,CH	: 	: 	1310 	: 
A,FT15_SO,C_LIVESTOCK_LSU,CY	120 	70 	60 	70 
A,FT15_SO,C_LIVESTOCK_LSU,CZ	24470 	26730 	36840 	41880 
A,FT15_SO,C_LIVESTOCK_LSU,DE	116010 	105150 	100640 	139920 
A,FT15_SO,C_LIVESTOCK_LSU,DK	18220 	16880 	22250 	17470 
A,FT15_SO,C_LIVESTOCK_LSU,EE	1720 	1220 	1840 	2210 
A,FT15_SO,C_LIVESTOCK_LSU,EL	13630 	12860 	9850 	5130 
A,FT15_SO,C_LIVESTOCK_LSU,ES	31340 	21370 	32730 	33420 
A,FT15_SO,C_LIVESTOCK_LSU,FI	1360 	1020 	1930 	1970 
A,FT15_SO,C_LIVESTOCK_LSU,FR	206880 	197750 	345820 	486990 
A,FT15_SO,C_LIVESTOCK_LSU,HR	: 	11820 	22190 	26920 
A,FT15_SO,C_LIVESTOCK_LSU,HU	44400 	42670 	61350 	85010 
A,FT15_SO,C_LIVESTOCK_LSU,IE	10960 	15540 	26130 	31340 
A,FT15_SO,C_LIVESTOCK_LSU,IS	: 	: 	0 	: 
A,FT15_SO,C_LIVESTOCK_LSU,IT	14090 	14720 	16050 	16210 
A,FT15_SO,C_LIVESTOCK_LSU,LT	12800 	14520 	19190 	27710 
A,FT15_SO,C_LIVESTOCK_LSU,LU	80 	120 	160 	210 
A,FT15_SO,C_LIVESTOCK_LSU,LV	4760 	7370 	9560 	10120 
A,FT15_SO,C_LIVESTOCK_LSU,ME	: 	: 	0 	: 
A,FT15_SO,C_LIVESTOCK_LSU,NL	480 	650 	620 	470 
A,FT15_SO,C_LIVESTOCK_LSU,NO	: 	2620 	2420 	3230 
A,FT15_SO,C_LIVESTOCK_LSU,PL	37060 	36970 	79150 	111910 
A,FT15_SO,C_LIVESTOCK_LSU,PT	4150 	5050 	5140 	5520 
A,FT15_SO,C_LIVESTOCK_LSU,RO	122590 	111930 	52390 	79740 
A,FT15_SO,C_LIVESTOCK_LSU,SE	6870 	6060 	9930 	8370 
A,FT15_SO,C_LIVESTOCK_LSU,SI	590 	1550 	1540 	3040 
A,FT15_SO,C_LIVESTOCK_LSU,SK	16370 	20420 	22510 	30650 
A,FT15_SO,C_LIVESTOCK_LSU,UK	175090 	171290 	218280 	221330 
A,FT15_SO,HOLD_HOLD,AT	13320 	12590 	12200 	13490 
A,FT15_SO,HOLD_HOLD,BE	1510 	1500 	2030 	2210 
A,FT15_SO,HOLD_HOLD,BG	14490 	12640 	18040 	19380 
A,FT15_SO,HOLD_HOLD,CH	: 	: 	1080 	: 
A,FT15_SO,HOLD_HOLD,CY	1920 	1300 	960 	820 
A,FT15_SO,HOLD_HOLD,CZ	4580 	4480 	4510 	5340 
A,FT15_SO,HOLD_HOLD,DE	46240 	41450 	35580 	42030 
A,FT15_SO,HOLD_HOLD,DK	15690 	13380 	12160 	11030 
A,FT15_SO,HOLD_HOLD,EE	1560 	1760 	1870 	2350 
A,FT15_SO,HOLD_HOLD,EL	61960 	72370 	62110 	65980 
A,FT15_SO,HOLD_HOLD,ES	116740 	109320 	128800 	131780 
A,FT15_SO,HOLD_HOLD,FI	23600 	21580 	21400 	19670 
A,FT15_SO,HOLD_HOLD,FR	77340 	73620 	86050 	88220 
A,FT15_SO,HOLD_HOLD,HR	: 	8200 	22310 	20890 
A,FT15_SO,HOLD_HOLD,HU	72110 	64940 	74400 	82590 
A,FT15_SO,HOLD_HOLD,IE	2550 	3360 	3940 	4630 
A,FT15_SO,HOLD_HOLD,IS	: 	: 	0 	: 
A,FT15_SO,HOLD_HOLD,IT	224670 	214220 	207960 	185430 
A,FT15_SO,HOLD_HOLD,LT	7250 	10880 	16950 	23640 
A,FT15_SO,HOLD_HOLD,LU	100 	90 	70 	70 
A,FT15_SO,HOLD_HOLD,LV	3950 	5270 	5840 	6120 
A,FT15_SO,HOLD_HOLD,ME	: 	: 	90 	: 
A,FT15_SO,HOLD_HOLD,NL	1190 	1210 	1530 	1350 
A,FT15_SO,HOLD_HOLD,NO	: 	8530 	7780 	7250 
A,FT15_SO,HOLD_HOLD,PL	237290 	246670 	254920 	333060 
A,FT15_SO,HOLD_HOLD,PT	5900 	5310 	7810 	6470 
A,FT15_SO,HOLD_HOLD,RO	522710 	430860 	354760 	408450 
A,FT15_SO,HOLD_HOLD,SE	8860 	6860 	7370 	7480 
A,FT15_SO,HOLD_HOLD,SI	1690 	1760 	2630 	3720 
A,FT15_SO,HOLD_HOLD,SK	4620 	6730 	5090 	5680 
A,FT15_SO,HOLD_HOLD,UK	19940 	19430 	20160 	20100 
A,FT16_SO,C_1_HEADS,AT	1100 	880 	1010 	700 
A,FT16_SO,C_1_HEADS,BE	1470 	1820 	3170 	2840 
A,FT16_SO,C_1_HEADS,BG	7010 	5250 	6810 	5410 
A,FT16_SO,C_1_HEADS,CH	: 	: 	1770 	: 
A,FT16_SO,C_1_HEADS,CY	0 	60 	0 	0 
A,FT16_SO,C_1_HEADS,CZ	180 	210 	510 	510 
A,FT16_SO,C_1_HEADS,DE	19610 	21150 	14820 	16360 
A,FT16_SO,C_1_HEADS,DK	1680 	1090 	910 	920 
A,FT16_SO,C_1_HEADS,EE	20 	20 	10 	20 
A,FT16_SO,C_1_HEADS,EL	1750 	1490 	1260 	1480 
A,FT16_SO,C_1_HEADS,ES	2050 	1590 	3030 	2450 
A,FT16_SO,C_1_HEADS,FI	250 	200 	180 	150 
A,FT16_SO,C_1_HEADS,FR	7580 	8980 	5640 	6150 
A,FT16_SO,C_1_HEADS,HR	: 	60 	120 	170 
A,FT16_SO,C_1_HEADS,HU	400 	310 	680 	940 
A,FT16_SO,C_1_HEADS,IE	720 	220 	410 	560 
A,FT16_SO,C_1_HEADS,IS	: 	: 	360 	: 
A,FT16_SO,C_1_HEADS,IT	3140 	1100 	2910 	1520 
A,FT16_SO,C_1_HEADS,LT	360 	330 	260 	370 
A,FT16_SO,C_1_HEADS,LU	0 	0 	0 	0 
A,FT16_SO,C_1_HEADS,LV	300 	160 	270 	430 
A,FT16_SO,C_1_HEADS,ME	: 	: 	0 	: 
A,FT16_SO,C_1_HEADS,MT	90 	50 	50 	0 
A,FT16_SO,C_1_HEADS,NL	3050 	2820 	2940 	2780 
A,FT16_SO,C_1_HEADS,NO	: 	14220 	260 	420 
A,FT16_SO,C_1_HEADS,PL	3040 	3310 	4200 	4310 
A,FT16_SO,C_1_HEADS,PT	690 	630 	1040 	790 
A,FT16_SO,C_1_HEADS,RO	11230 	11270 	1250 	2370 
A,FT16_SO,C_1_HEADS,SE	2090 	1570 	1410 	970 
A,FT16_SO,C_1_HEADS,SI	50 	50 	40 	30 
A,FT16_SO,C_1_HEADS,SK	90 	120 	180 	30 
A,FT16_SO,C_1_HEADS,UK	6960 	7500 	6470 	6390 
A,FT16_SO,C_1_HOLD,AT	210 	170 	200 	190 
A,FT16_SO,C_1_HOLD,BE	320 	410 	520 	500 
A,FT16_SO,C_1_HOLD,BG	6740 	5090 	6460 	5170 
A,FT16_SO,C_1_HOLD,CH	: 	: 	300 	: 
A,FT16_SO,C_1_HOLD,CY	0 	10 	0 	0 
A,FT16_SO,C_1_HOLD,CZ	90 	80 	100 	150 
A,FT16_SO,C_1_HOLD,DE	2290 	2700 	1880 	1670 
A,FT16_SO,C_1_HOLD,DK	410 	290 	210 	200 
A,FT16_SO,C_1_HOLD,EE	10 	10 	10 	10 
A,FT16_SO,C_1_HOLD,EL	1360 	1040 	750 	890 
A,FT16_SO,C_1_HOLD,ES	980 	800 	980 	1340 
A,FT16_SO,C_1_HOLD,FI	80 	60 	60 	50 
A,FT16_SO,C_1_HOLD,FR	1810 	1340 	1060 	820 
A,FT16_SO,C_1_HOLD,HR	: 	10 	60 	90 
A,FT16_SO,C_1_HOLD,HU	210 	210 	320 	390 
A,FT16_SO,C_1_HOLD,IE	180 	50 	100 	80 
A,FT16_SO,C_1_HOLD,IS	: 	: 	20 	: 
A,FT16_SO,C_1_HOLD,IT	530 	530 	790 	520 
A,FT16_SO,C_1_HOLD,LT	220 	250 	210 	300 
A,FT16_SO,C_1_HOLD,LU	0 	0 	0 	0 
A,FT16_SO,C_1_HOLD,LV	90 	110 	210 	380 
A,FT16_SO,C_1_HOLD,ME	: 	: 	0 	: 
A,FT16_SO,C_1_HOLD,MT	60 	50 	30 	0 
A,FT16_SO,C_1_HOLD,NL	790 	680 	660 	590 
A,FT16_SO,C_1_HOLD,NO	: 	1340 	60 	70 
A,FT16_SO,C_1_HOLD,PL	1360 	1540 	1920 	1980 
A,FT16_SO,C_1_HOLD,PT	430 	360 	690 	360 
A,FT16_SO,C_1_HOLD,RO	10030 	10100 	1120 	2270 
A,FT16_SO,C_1_HOLD,SE	450 	330 	260 	160 
A,FT16_SO,C_1_HOLD,SI	10 	20 	20 	10 
A,FT16_SO,C_1_HOLD,SK	50 	70 	40 	10 
A,FT16_SO,C_1_HOLD,UK	1290 	1350 	1070 	980 
A,FT16_SO,C_2_1_HEADS,AT	2190 	1400 	2110 	2160 
A,FT16_SO,C_2_1_HEADS,BE	11120 	11440 	12530 	16570 
A,FT16_SO,C_2_1_HEADS,BG	3650 	3630 	2270 	2820 
A,FT16_SO,C_2_1_HEADS,CH	: 	: 	3260 	: 
A,FT16_SO,C_2_1_HEADS,CY	0 	0 	0 	0 
A,FT16_SO,C_2_1_HEADS,CZ	5960 	7470 	10110 	7980 
A,FT16_SO,C_2_1_HEADS,DE	40220 	35910 	33950 	32250 
A,FT16_SO,C_2_1_HEADS,DK	8290 	6250 	4450 	3390 
A,FT16_SO,C_2_1_HEADS,EE	130 	150 	150 	40 
A,FT16_SO,C_2_1_HEADS,EL	2520 	1650 	1390 	1470 
A,FT16_SO,C_2_1_HEADS,ES	5690 	2550 	2880 	3750 
A,FT16_SO,C_2_1_HEADS,FI	500 	460 	410 	440 
A,FT16_SO,C_2_1_HEADS,FR	73430 	70140 	75000 	79660 
A,FT16_SO,C_2_1_HEADS,HR	: 	3020 	290 	530 
A,FT16_SO,C_2_1_HEADS,HU	2820 	2050 	2300 	4120 
A,FT16_SO,C_2_1_HEADS,IE	4640 	2300 	4040 	3680 
A,FT16_SO,C_2_1_HEADS,IS	: 	: 	0 	: 
A,FT16_SO,C_2_1_HEADS,IT	6270 	4920 	9870 	7180 
A,FT16_SO,C_2_1_HEADS,LT	2570 	1920 	1670 	1450 
A,FT16_SO,C_2_1_HEADS,LU	0 	0 	0 	0 
A,FT16_SO,C_2_1_HEADS,LV	1720 	1250 	910 	1410 
A,FT16_SO,C_2_1_HEADS,ME	: 	: 	0 	: 
A,FT16_SO,C_2_1_HEADS,MT	0 	0 	0 	0 
A,FT16_SO,C_2_1_HEADS,NL	5060 	5320 	4410 	5690 
A,FT16_SO,C_2_1_HEADS,NO	: 	150 	100 	170 
A,FT16_SO,C_2_1_HEADS,PL	22820 	24960 	26220 	45020 
A,FT16_SO,C_2_1_HEADS,PT	1860 	1790 	1340 	1920 
A,FT16_SO,C_2_1_HEADS,RO	6430 	5550 	2270 	2620 
A,FT16_SO,C_2_1_HEADS,SE	4380 	3390 	4420 	2650 
A,FT16_SO,C_2_1_HEADS,SI	1340 	290 	460 	330 
A,FT16_SO,C_2_1_HEADS,SK	2910 	2150 	2610 	3850 
A,FT16_SO,C_2_1_HEADS,UK	61190 	52790 	44000 	37800 
A,FT16_SO,C_2_1_HOLD,AT	290 	220 	270 	220 
A,FT16_SO,C_2_1_HOLD,BE	830 	800 	830 	1050 
A,FT16_SO,C_2_1_HOLD,BG	3050 	2750 	1310 	2060 
A,FT16_SO,C_2_1_HOLD,CH	: 	: 	310 	: 
A,FT16_SO,C_2_1_HOLD,CY	0 	0 	0 	0 
A,FT16_SO,C_2_1_HOLD,CZ	410 	380 	340 	280 
A,FT16_SO,C_2_1_HOLD,DE	2230 	2060 	1730 	1450 
A,FT16_SO,C_2_1_HOLD,DK	520 	370 	240 	220 
A,FT16_SO,C_2_1_HOLD,EE	70 	50 	30 	20 
A,FT16_SO,C_2_1_HOLD,EL	760 	560 	380 	340 
A,FT16_SO,C_2_1_HOLD,ES	610 	340 	390 	680 
A,FT16_SO,C_2_1_HOLD,FI	50 	40 	30 	30 
A,FT16_SO,C_2_1_HOLD,FR	5260 	4700 	4510 	3960 
A,FT16_SO,C_2_1_HOLD,HR	: 	140 	70 	70 
A,FT16_SO,C_2_1_HOLD,HU	150 	100 	150 	220 
A,FT16_SO,C_2_1_HOLD,IE	290 	120 	250 	210 
A,FT16_SO,C_2_1_HOLD,IS	: 	: 	0 	: 
A,FT16_SO,C_2_1_HOLD,IT	1160 	1030 	1240 	930 
A,FT16_SO,C_2_1_HOLD,LT	710 	480 	370 	600 
A,FT16_SO,C_2_1_HOLD,LU	0 	0 	0 	0 
A,FT16_SO,C_2_1_HOLD,LV	530 	440 	350 	500 
A,FT16_SO,C_2_1_HOLD,ME	: 	: 	0 	: 
A,FT16_SO,C_2_1_HOLD,MT	0 	0 	0 	0 
A,FT16_SO,C_2_1_HOLD,NL	410 	340 	310 	270 
A,FT16_SO,C_2_1_HOLD,NO	: 	20 	10 	10 
A,FT16_SO,C_2_1_HOLD,PL	6540 	6110 	8440 	10880 
A,FT16_SO,C_2_1_HOLD,PT	290 	270 	250 	360 
A,FT16_SO,C_2_1_HOLD,RO	3540 	2960 	480 	850 
A,FT16_SO,C_2_1_HOLD,SE	250 	190 	190 	140 
A,FT16_SO,C_2_1_HOLD,SI	40 	30 	60 	70 
A,FT16_SO,C_2_1_HOLD,SK	150 	140 	170 	120 
A,FT16_SO,C_2_1_HOLD,UK	1650 	1530 	1200 	1060 
A,FT16_SO,C_2_2_HEADS,AT	710 	1100 	940 	1430 
A,FT16_SO,C_2_2_HEADS,BE	4980 	4220 	5140 	6000 
A,FT16_SO,C_2_2_HEADS,BG	160 	410 	250 	240 
A,FT16_SO,C_2_2_HEADS,CH	: 	: 	530 	: 
A,FT16_SO,C_2_2_HEADS,CY	0 	0 	0 	0 
A,FT16_SO,C_2_2_HEADS,CZ	3910 	5210 	5340 	6240 
A,FT16_SO,C_2_2_HEADS,DE	13400 	13050 	14100 	13230 
A,FT16_SO,C_2_2_HEADS,DK	1380 	1320 	630 	770 
A,FT16_SO,C_2_2_HEADS,EE	50 	60 	50 	0 
A,FT16_SO,C_2_2_HEADS,EL	1000 	290 	230 	100 
A,FT16_SO,C_2_2_HEADS,ES	1140 	1210 	580 	1090 
A,FT16_SO,C_2_2_HEADS,FI	360 	260 	270 	400 
A,FT16_SO,C_2_2_HEADS,FR	27540 	27900 	22440 	18930 
A,FT16_SO,C_2_2_HEADS,HR	: 	870 	290 	610 
A,FT16_SO,C_2_2_HEADS,HU	970 	950 	570 	1060 
A,FT16_SO,C_2_2_HEADS,IE	7740 	3020 	4260 	4360 
A,FT16_SO,C_2_2_HEADS,IS	: 	: 	0 	: 
A,FT16_SO,C_2_2_HEADS,IT	3830 	3120 	7390 	5120 
A,FT16_SO,C_2_2_HEADS,LT	690 	650 	400 	330 
A,FT16_SO,C_2_2_HEADS,LU	0 	0 	0 	0 
A,FT16_SO,C_2_2_HEADS,LV	350 	430 	270 	340 
A,FT16_SO,C_2_2_HEADS,ME	: 	: 	0 	: 
A,FT16_SO,C_2_2_HEADS,MT	0 	0 	10 	0 
A,FT16_SO,C_2_2_HEADS,NL	1680 	1800 	1680 	1430 
A,FT16_SO,C_2_2_HEADS,NO	: 	20 	10 	50 
A,FT16_SO,C_2_2_HEADS,PL	9800 	11580 	14180 	24440 
A,FT16_SO,C_2_2_HEADS,PT	230 	140 	290 	200 
A,FT16_SO,C_2_2_HEADS,RO	770 	980 	340 	620 
A,FT16_SO,C_2_2_HEADS,SE	2650 	2050 	2620 	1950 
A,FT16_SO,C_2_2_HEADS,SI	800 	370 	690 	340 
A,FT16_SO,C_2_2_HEADS,SK	740 	860 	1010 	840 
A,FT16_SO,C_2_2_HEADS,UK	44120 	40030 	28740 	23500 
A,FT16_SO,C_2_2_HOLD,AT	120 	190 	170 	140 
A,FT16_SO,C_2_2_HOLD,BE	430 	390 	440 	560 
A,FT16_SO,C_2_2_HOLD,BG	110 	270 	120 	100 
A,FT16_SO,C_2_2_HOLD,CH	: 	: 	100 	: 
A,FT16_SO,C_2_2_HOLD,CY	0 	0 	0 	0 
A,FT16_SO,C_2_2_HOLD,CZ	330 	340 	290 	270 
A,FT16_SO,C_2_2_HOLD,DE	1250 	1120 	1120 	910 
A,FT16_SO,C_2_2_HOLD,DK	280 	240 	140 	160 
A,FT16_SO,C_2_2_HOLD,EE	20 	20 	10 	0 
A,FT16_SO,C_2_2_HOLD,EL	250 	160 	80 	40 
A,FT16_SO,C_2_2_HOLD,ES	70 	120 	70 	120 
A,FT16_SO,C_2_2_HOLD,FI	40 	30 	20 	20 
