A,UAAIB,PC_UAA,HU22	2.1 	3.0 	4.0 	4.3 	3.4 
A,UAAIB,PC_UAA,HU23	1.3 	1.4 	1.2 	1.3 	1.7 
A,UAAIB,PC_UAA,HU31	1.2 	0.8 	1.1 	1.7 	2.2 
A,UAAIB,PC_UAA,HU32	5.3 	5.6 	8.6 	9.4 	8.2 
A,UAAIB,PC_UAA,HU33	6.6 	5.3 	8.1 	8.9 	7.5 
A,UAAIB,PC_UAA,IE	0.0 	0.0 	0.0 	0.0 	0.0 
A,UAAIB,PC_UAA,IE01	0.0 	0.0 	0.0 	0.0 	0.0 
A,UAAIB,PC_UAA,IE02	0.0 	0.0 	0.0 	0.0 	0.0 
A,UAAIB,PC_UAA,IT	31.3 	31.0 	29.1 	33.1 	32.6 
A,UAAIB,PC_UAA,ITC1	44.6 	39.9 	43.4 	47.5 	45.2 
A,UAAIB,PC_UAA,ITC2	33.0 	31.6 	28.7 	19.1 	24.2 
A,UAAIB,PC_UAA,ITC3	15.7 	14.6 	18.9 	31.9 	32.0 
A,UAAIB,PC_UAA,ITC4	72.3 	68.1 	69.6 	73.0 	70.7 
A,UAAIB,PC_UAA,ITD1	16.4 	: 	: 	: 	: 
A,UAAIB,PC_UAA,ITD2	15.1 	: 	: 	: 	: 
A,UAAIB,PC_UAA,ITD3	59.6 	: 	: 	: 	: 
A,UAAIB,PC_UAA,ITD4	42.3 	: 	: 	: 	: 
A,UAAIB,PC_UAA,ITD5	54.0 	: 	: 	: 	: 
A,UAAIB,PC_UAA,ITE1	16.1 	: 	: 	: 	: 
A,UAAIB,PC_UAA,ITE2	16.7 	: 	: 	: 	: 
A,UAAIB,PC_UAA,ITE3	9.7 	: 	: 	: 	: 
A,UAAIB,PC_UAA,ITE4	22.5 	: 	: 	: 	: 
A,UAAIB,PC_UAA,ITF1	13.3 	13.9 	11.7 	14.1 	14.8 
A,UAAIB,PC_UAA,ITF2	9.2 	10.4 	11.3 	12.5 	14.1 
A,UAAIB,PC_UAA,ITF3	22.1 	17.9 	22.2 	24.1 	24.1 
A,UAAIB,PC_UAA,ITF4	29.7 	34.8 	29.1 	30.8 	30.9 
A,UAAIB,PC_UAA,ITF5	14.7 	14.5 	13.6 	16.0 	17.2 
A,UAAIB,PC_UAA,ITF6	23.3 	23.3 	19.2 	20.8 	18.9 
A,UAAIB,PC_UAA,ITG1	20.4 	18.7 	14.8 	17.2 	16.9 
A,UAAIB,PC_UAA,ITG2	16.7 	17.5 	13.4 	13.3 	17.4 
A,UAAIB,PC_UAA,ITH1	: 	17.6 	17.7 	30.9 	19.1 
A,UAAIB,PC_UAA,ITH2	: 	15.3 	15.5 	16.1 	15.8 
A,UAAIB,PC_UAA,ITH3	: 	57.6 	49.8 	69.9 	67.4 
A,UAAIB,PC_UAA,ITH4	: 	43.6 	41.6 	58.6 	51.2 
A,UAAIB,PC_UAA,ITH5	: 	56.1 	55.5 	60.0 	61.3 
A,UAAIB,PC_UAA,ITI1	: 	14.9 	12.1 	15.1 	15.3 
A,UAAIB,PC_UAA,ITI2	: 	15.6 	15.2 	15.4 	15.2 
A,UAAIB,PC_UAA,ITI3	: 	12.3 	8.8 	13.2 	9.1 
A,UAAIB,PC_UAA,ITI4	: 	20.9 	22.7 	22.4 	26.4 
A,UAAIB,PC_UAA,LT	0.2 	0.1 	0.1 	0.1 	0.2 
A,UAAIB,PC_UAA,LT00	0.2 	0.1 	0.1 	0.1 	0.2 
A,UAAIB,PC_UAA,LU	: 	0.0 	: 	: 	: 
A,UAAIB,PC_UAA,LU00	: 	0.0 	: 	: 	: 
A,UAAIB,PC_UAA,LV	0.0 	0.0 	0.1 	0.0 	0.0 
A,UAAIB,PC_UAA,LV00	0.0 	0.0 	0.1 	0.0 	0.0 
A,UAAIB,PC_UAA,ME	: 	: 	2.3 	: 	: 
A,UAAIB,PC_UAA,ME00	: 	: 	2.3 	: 	: 
A,UAAIB,PC_UAA,MK	: 	: 	: 	39.0 	: 
A,UAAIB,PC_UAA,MK00	: 	: 	: 	39.0 	: 
A,UAAIB,PC_UAA,MT	29.5 	31.0 	27.5 	38.6 	32.9 
A,UAAIB,PC_UAA,MT00	29.5 	31.0 	27.5 	38.6 	32.9 
A,UAAIB,PC_UAA,NL	20.8 	23.9 	26.0 	27.0 	29.1 
A,UAAIB,PC_UAA,NL11	11.3 	13.4 	16.2 	16.9 	14.7 
A,UAAIB,PC_UAA,NL12	8.2 	11.9 	13.0 	13.6 	14.3 
A,UAAIB,PC_UAA,NL13	13.4 	13.8 	13.6 	15.8 	17.4 
A,UAAIB,PC_UAA,NL21	14.0 	15.3 	15.0 	16.1 	16.6 
A,UAAIB,PC_UAA,NL22	20.1 	20.7 	20.3 	21.8 	24.0 
A,UAAIB,PC_UAA,NL23	43.6 	56.7 	69.3 	70.1 	73.7 
A,UAAIB,PC_UAA,NL31	16.9 	16.6 	18.1 	17.8 	19.8 
A,UAAIB,PC_UAA,NL32	24.7 	31.8 	36.9 	33.8 	37.4 
A,UAAIB,PC_UAA,NL33	14.6 	21.4 	25.9 	28.6 	32.5 
A,UAAIB,PC_UAA,NL34	4.4 	6.1 	7.9 	10.6 	13.3 
A,UAAIB,PC_UAA,NL41	44.1 	46.6 	48.2 	50.2 	54.7 
A,UAAIB,PC_UAA,NL42	38.6 	40.9 	43.0 	45.3 	48.7 
A,UAAIB,PC_UAA,NO	11.3 	11.0 	9.3 	8.9 	: 
A,UAAIB,PC_UAA,NO01	8.6 	8.7 	6.3 	5.2 	: 
A,UAAIB,PC_UAA,NO02	23.1 	22.8 	19.2 	19.6 	: 
A,UAAIB,PC_UAA,NO03	18.9 	18.3 	15.8 	14.3 	: 
A,UAAIB,PC_UAA,NO04	7.4 	7.1 	5.7 	5.4 	: 
A,UAAIB,PC_UAA,NO05	5.7 	4.8 	4.0 	3.6 	: 
A,UAAIB,PC_UAA,NO06	2.1 	2.5 	1.8 	1.9 	: 
A,UAAIB,PC_UAA,NO07	2.3 	2.1 	1.8 	1.8 	: 
A,UAAIB,PC_UAA,PL	0.8 	0.7 	0.6 	0.5 	1.9 
A,UAAIB,PC_UAA,PL11	1.2 	1.4 	1.5 	1.4 	3.8 
A,UAAIB,PC_UAA,PL12	1.3 	1.0 	0.9 	1.0 	2.1 
A,UAAIB,PC_UAA,PL21	0.2 	0.3 	0.1 	0.1 	1.2 
A,UAAIB,PC_UAA,PL22	0.2 	0.3 	0.2 	0.3 	0.9 
A,UAAIB,PC_UAA,PL31	0.3 	0.3 	0.2 	0.3 	1.7 
A,UAAIB,PC_UAA,PL32	0.0 	0.1 	0.1 	0.1 	0.4 
A,UAAIB,PC_UAA,PL33	0.1 	0.2 	0.2 	0.3 	2.3 
A,UAAIB,PC_UAA,PL34	0.2 	0.1 	0.2 	0.2 	0.3 
A,UAAIB,PC_UAA,PL41	1.0 	1.1 	0.8 	0.7 	2.8 
A,UAAIB,PC_UAA,PL42	0.8 	0.4 	0.3 	0.2 	0.7 
A,UAAIB,PC_UAA,PL43	1.5 	0.5 	0.6 	0.2 	0.7 
A,UAAIB,PC_UAA,PL51	0.5 	0.6 	0.5 	0.2 	3.7 
A,UAAIB,PC_UAA,PL52	0.1 	0.3 	0.5 	0.4 	0.7 
A,UAAIB,PC_UAA,PL61	1.2 	1.2 	1.3 	1.2 	3.1 
A,UAAIB,PC_UAA,PL62	2.6 	1.7 	0.2 	0.1 	1.3 
A,UAAIB,PC_UAA,PL63	1.0 	1.1 	0.8 	0.5 	1.2 
A,UAAIB,PC_UAA,PT	16.8 	16.8 	14.7 	15.2 	15.1 
A,UAAIB,PC_UAA,PT11	26.3 	24.3 	22.0 	23.7 	20.7 
A,UAAIB,PC_UAA,PT15	23.5 	19.1 	18.4 	18.7 	18.0 
A,UAAIB,PC_UAA,PT16	27.7 	28.3 	23.7 	21.2 	21.7 
A,UAAIB,PC_UAA,PT17	23.0 	40.2 	31.5 	36.3 	33.2 
A,UAAIB,PC_UAA,PT18	9.9 	10.2 	10.0 	10.8 	11.4 
A,UAAIB,PC_UAA,PT20	0.0 	0.0 	0.2 	0.3 	0.4 
A,UAAIB,PC_UAA,PT30	84.5 	92.5 	82.3 	81.9 	83.6 
A,UAAIB,PC_UAA,RO	5.8 	4.5 	3.1 	1.8 	2.7 
A,UAAIB,PC_UAA,RO11	0.1 	0.0 	0.0 	0.0 	0.2 
A,UAAIB,PC_UAA,RO12	0.1 	0.0 	0.1 	0.0 	0.1 
A,UAAIB,PC_UAA,RO21	2.5 	2.4 	0.3 	0.2 	0.4 
A,UAAIB,PC_UAA,RO22	16.6 	12.8 	12.6 	8.1 	9.4 
A,UAAIB,PC_UAA,RO31	8.7 	7.6 	3.8 	1.7 	3.5 
A,UAAIB,PC_UAA,RO32	13.2 	5.3 	0.4 	0.7 	1.6 
A,UAAIB,PC_UAA,RO41	9.1 	6.2 	2.6 	0.8 	3.2 
A,UAAIB,PC_UAA,RO42	0.5 	0.1 	0.2 	0.2 	0.4 
A,UAAIB,PC_UAA,SE	5.2 	5.1 	5.4 	5.1 	5.2 
A,UAAIB,PC_UAA,SE11	2.1 	2.1 	2.3 	1.4 	1.3 
A,UAAIB,PC_UAA,SE12	2.4 	2.3 	2.6 	2.3 	2.4 
A,UAAIB,PC_UAA,SE21	4.7 	4.7 	5.0 	4.8 	4.9 
A,UAAIB,PC_UAA,SE22	13.3 	13.5 	13.3 	13.2 	13.2 
A,UAAIB,PC_UAA,SE23	5.3 	5.1 	5.4 	5.2 	5.0 
A,UAAIB,PC_UAA,SE31	2.1 	1.9 	2.2 	2.1 	2.7 
A,UAAIB,PC_UAA,SE32	1.0 	0.7 	1.1 	1.0 	0.6 
A,UAAIB,PC_UAA,SE33	1.3 	1.0 	1.2 	0.6 	1.0 
A,UAAIB,PC_UAA,SI	0.9 	0.8 	1.1 	0.9 	1.1 
A,UAAIB,PC_UAA,SI01	0.9 	0.9 	1.0 	0.9 	: 
A,UAAIB,PC_UAA,SI02	0.9 	0.6 	1.4 	0.8 	: 
A,UAAIB,PC_UAA,SI03	: 	: 	: 	: 	1.3 
A,UAAIB,PC_UAA,SI04	: 	: 	: 	: 	0.8 
A,UAAIB,PC_UAA,SK	9.6 	9.5 	5.7 	5.2 	3.9 
A,UAAIB,PC_UAA,SK01	34.2 	33.9 	20.2 	18.6 	15.7 
A,UAAIB,PC_UAA,SK02	17.7 	17.5 	10.7 	9.9 	7.1 
A,UAAIB,PC_UAA,SK03	1.1 	1.7 	1.0 	0.7 	0.7 
A,UAAIB,PC_UAA,SK04	1.1 	0.8 	0.3 	0.1 	0.1 
A,UAAIB,PC_UAA,UK	1.3 	0.9 	0.6 	0.7 	2.8 
A,UAAIB,PC_UAA,UKC1	0.1 	0.4 	: c	: c	0.4 
A,UAAIB,PC_UAA,UKC2	0.2 	0.3 	0.1 	0.1 	0.4 
A,UAAIB,PC_UAA,UKD1	0.1 	0.1 	: c	0.0 	0.1 
A,UAAIB,PC_UAA,UKD2	0.8 	: 	: 	: 	: 
A,UAAIB,PC_UAA,UKD3	0.8 	0.2 	: c	: c	1.3 
A,UAAIB,PC_UAA,UKD4	1.2 	0.8 	0.4 	0.1 	3.1 
A,UAAIB,PC_UAA,UKD5	0.8 	: 	: 	: 	: 
A,UAAIB,PC_UAA,UKD6	: 	0.7 	0.3 	: c	3.7 
A,UAAIB,PC_UAA,UKD7	: 	0.6 	: c	: c	5.8 
A,UAAIB,PC_UAA,UKE1	3.0 	2.5 	1.0 	0.7 	6.2 
